,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X300059.CH.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X601336.CH.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X823.HK.EQUITY,X002736.CH.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,X2881.TT.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.149660612689218,0,0,0,0,0,0,0,0,0,0,-0.115500177128333,0,0.486167759822808,0.7122664371854,0.041752760068482,0,0,-0.122887293544489,0,0,-0.0921349005017083,0,0.0844108794275139,0,0,0,0,-0.124085524384691,0,0,-0.341847488934448,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.165165646413426,0,0,0,0,0,0,0,0,0.0831053502635067,0,0,0,0.31275372742137,0,0,0,0,0,0,0,0,0,0.115613342646988,0,0,0,0,0,0,0,0.111175473573299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143111799940846
X601939.CH.EQUITY,0,0,0,0.819841347838921,0.0238792960143702,0.0159251879419094,0,0,0,0,0,0,0,0,0,0.000662103135836329,0,0,0,0.0593472702098872,0,0,0,0,0,0,0,0,0,0,0,0.0164201614296193,0.0456734606988903,0,0,0,0.00528679231128987,0,0,0,0,0,0,0,0.0671250920400418,0,0,0,0.0229518313775524,0,0,0
X601288.CH.EQUITY,0,0,0.87843497189153,0,0.0717206809455465,0,-0.0886395941547795,0,0,0,0,0,0.0146114388675774,0,0,0,0.0572098225430958,0.115475541750195,0,0,0,0,0,0,-0.0907575789975343,0,0.0184142796933832,0,0,0,0.0126160006080347,0,0,0,0,0,0,-0.143882298635449,0,0,-0.00408116924860649,0,0,0,0,0,0,0,-0.0058122922834663,0,0,0
X601988.CH.EQUITY,0,0,0,0,0,0,-0.105761129687057,0,0.0048438954781977,0,0,0,0,1.1682074867601,0,0,0,0,-0.146118052346751,0,0,0,0,0.0844465755639432,0,0,0.0806742831318636,0,0,0,0,0,-0.228451376310701,0,0,-0.253531296988661,0,0,0,0,0,0.0391702507865477,0,0.079477222086929,0,0,0,0,0,0,0.0141676508617369,0.185604019624958
X600036.CH.EQUITY,0,0,0.375421962956766,0,0,0,0,0,0.0168319446373066,0,0,0,0,0,0,0.144304524714588,0,0,0,0,0,0,0,0,0,0,0.156695803711952,0,0,0,0,0,0.225372006536728,0,0,0,0,0,0,0,0,0,0,0.0413502345610363,-0.00144881809498575,0.0337423066409741,0,0,0,0.0166483964326233,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0271484425415151,0,-0.0120479972136892,0.817430290777709,0,0,0,0,0,0,0,0,0,0.145992329201094,-0.0207957564343881,0,0,0,0,0,0,0,-0.060752380071292,0,0,0,0,0,0.0411964759128266,-0.0367640284490968,0,0,-0.0541917569586773,0,0,0,0.108718984863772,0.0769341257528997,0,0,0.0333001068087256,0,0,0.135377096346175
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0.112287316540872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.256242756784473,0,0,0.167249883438716,0,0,0.170824982261854,0.350371517761356,0,0,0.00251514657318411,0,0,0,0,0,0,0,0,0,0,0,0.410181232522035,0,0,0,0.0992969180435611,-0.08816720408924,0.0975442276341534
X5.HK.EQUITY,0,0,0,0,0,0,-0.0732471029712548,0,0,0,0,0,0,0,0,0,0.33550439138385,0,0,0,0,0,0.088359344335573,-0.139867723051776,0,0.35680191289114,0.194795009163817,0,0.0177391218654736,0.101947917669622,0,0,0,0,0,0,0,0,0,-0.0987876389607421,0,0.0274192079227758,0,0,-0.119275153358287,0,0,0,0,0,0,-0.231294606599496
X388.HK.EQUITY,0,0,0,0,0,0,0.21572362736033,0,0,0,0,0,0,0,0,0,0,0,0,-0.214559726098922,0,0,0,0,0.354538122157051,0,0,0.0659859640391547,0.123646407489899,0,0.0238056801926477,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165372726655338,0.0420190210365701,0,0,0.0612818349002103,-0.263992292196726,0,0
