,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601066.CH.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X002736.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.192034470308415,0,0,0.3201191151379,0,0,0,0,0,0.299939017042192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107404916613683,-0.1498022204023,0,0,0,0,0.0158159958560821,0,0,0,0,0,0,0,-0.142233716756522,0,-0.0632134315171666,0.0456194679749533,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.149144382869287,0,0.00812846156529257,0,0.00469102616548439,0,0,0.172294283787862,0,0.0474699880790019,0,0,0,0,0,0,0,0.0583978035573061,0,0,0,0,0.0629254836625457,0,0,0,0,0,0,0,0,0,0,0.554006576503656,0,0,0.0352844885985496,-0.0758638550602329,0,0,0,-0.0300757999974247,0,0,-0.0385076827419521
X601939.CH.EQUITY,0.197881716903385,0,0,0,0,0,0,0,-8.67361737988404e-19,0.028600308363899,0,0,0,0,0,0,0,0,0,0.0719802286315268,0,0,0,0,0.0207875673031693,0,0,0,0,0,0,0,0,0,0.0414782818373954,0.35356910536523,0,0,0,0,0.0319891344590417,0,0,0,0.0747569846632985,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0.2499801023249,-4.33680868994202e-19,0,0,0,0.00938963425000056,0,0.0378652280493424,0,0,0,0,0,0,0,0.0766898309566306,0,0,0,0,0.211472867640867,0,0,0,0,0,0,0,-0.0473966096754069,0,0,0,0.0790947675994894,0,0.31245850877122,0,0.0669310451776461,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,-0.0605817299731697,-0.112965159164185,0,0,0,0,0,0,0,0.0579241500486646,0,0,0,0,0,0.264851710881718,0,0.340994550737685,0,0.162595650497847,0,0,0,0,0.325696033015155,0,-0.0653613323845258,0,-0.192046231752905,0,0,0,0,-0.152291893325728,0,0,0,0,0,0,0.0669745106366881,0,0.272841859433357,-0.147155748695484,0,0,0,-0.167973394659206,0,-0.0273049324898673,0
X601988.CH.EQUITY,0.178270680365984,0,0,0.408049823472662,0,0,0,0,0,0.111655131836221,0,0,0.157486875870973,0,0,0,0,0,0.0305706613983449,0,0,0,0,0,0,0,0,0.0154023647609854,0.0213310318702799,0,0,0,0,0,0,0.126342324384018,0,0,0,0,0,0,0,0,0,0,0,-0.00653538562351188,0,0,0.137636809171203
X600036.CH.EQUITY,0,0.648312620251248,0.0316343385317852,0,0,0,0,0,-0.00778165212006499,0.0380652187070531,0,0,-0.170660193985854,0,0,0,0,0,0.168465537298396,0,0,0,0,0,0,0,0,0,0.0720025470599417,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247210659206373,0,0,0.0571075339079945,0,0,-0.149705975633154,0,0.240208716400468
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.13695727170964,0,0,0,0.369101386895465,0.10368251675904,0,0.20286771241796,0,0,0,0.0310124928571403,0,0.219122444485207,0,0,0,0,0,0,0,0,0.052357391469371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.102605134313105
X601628.CH.EQUITY,0,0.160896478917401,0,0,0,0,0,0,0,0,0,0,0.00327484354400473,0,0.274386505311352,0,0,0,0,0,0.00729773329691672,0,0,0.163264317619431,0,0,0,0,-0.0518108030517947,0,0,0,0,0,0,0,0,0.140087700272606,0,0.0989511325442908,0,0,0,0,0,0,0,0,0.109219926204995,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.325666809406693,0.245948071868236,0,0.0173176264167649,0,0,0,0,0,0.323915945553688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242399583276246,0,0,-0.0207014920574996,0,0.335046821023395,0,0,0,0,-0.139319777741223,0,-0.0916442133104009,0,0,0,0,0,0,0,-0.0441618237244598
