,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X388.HK.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X601066.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X2891.TT.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.119244291702086,0,0.0724533298105981,0,0.0240270061156491,0,-0.0167593781298399,0,0,0,0.394718973505918,0,0,0,-0.0925629792718873,0,0,0,0,0,0,0,0,0,0,0,0,0.212726638642444,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.229488145203577,0,0,0,0,0.0179876443424763,0,0,0,0.0544528687220374,0,0,0,0.128948585727649
X601318.CH.EQUITY,0,0,0,0,0,0.135906882812954,0,0,0.11049434309816,0,0.17912115679454,0,0,-0.0751814077910977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125517181999792,0,0,0,0,-0.218526956701082,0.261600456257564,0,0.0739126394152303,0.129051527236037,0,0,0,0,0,0.208454998081984,0,0
X601939.CH.EQUITY,0.185708176989737,-0.00275831272078649,0,0.282067557963807,0,0.124651200748214,0,-0.0626432515766655,0,0,0,0,0,0,0.0962103653622416,0,0,-0.0215538903200033,0,0,0,0.0940275996664019,0,0,0,-0.102295610627133,0,0,0,0,0,0,0,0,0,0,0,0,0,0.471312500277445,0,-0.0182201024288138,0,0,0,0,0,0,0,0.0202365242068987,0,0
X601288.CH.EQUITY,0.305963839791693,0,0.198804577364537,0,0,0.206783365801087,0,0,0.115665967307821,0,0,0,0,0.0394386686497894,-0.0216763762461055,-0.146993332481955,0.0750408650084798,0,0,0,0,0,0,0,0,0,0.0233277845146504,0,0,0,0.0032964966561785,0,0,0,0,0,0,0,0,0.131438473328322,0,0,0,0,0,0,0,0,0.181282088781928,0,0,-0.0660535466552538
X5.HK.EQUITY,0,-0.124773856669734,0.0277017151176384,0.285663886931474,0,0,0,-0.248058113890724,0,0,0,0,0.146126163271442,0,0,0,0,0,0,0,0.539833675755373,0,0,0,0,0.302211319300032,-0.0109600169773747,0,0,0,0,0,0,0.0223733904045348,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200683883207111,-0.0718012191493123,0,0,0
X601988.CH.EQUITY,0.207492468929177,0,0.236951632363365,0.0301376943779661,0,0,0,0,0.0775325339465851,0,0.0783569345324133,0,0,-0.275528750040768,0,0,0,0,0,0,0,0,0.0545355218939699,0,0.211226155483022,0,0.143425148101798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132300631597337,0,0,0,0,0,0,0,0,0.075271913293249
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.0970305972041018,0,0,0,0,0.0518400096409957,0,0.301772554698133,0.244943690072645,0,0,0,0,0.0977683586730874,0,0,0,0,0,0,0.00900610093369172,0,0,0,0.0603987766285357,0,0,0,0,0,0,0,0,0,0,0,0.0228161308100873,0,0,0.0911998801943499,0,0,0,-0.00126502002443015,-0.0343872639013903
X1299.HK.EQUITY,0,0,0,0,0,-0.034179437515175,0.0696085975695322,0,0,0,0.140516577057268,0,0,0,-0.146561749033268,0,0,0,0.376508838411389,0,0.254058604346264,0,0.04302080088386,0,0,0,0.105000814092836,0,0,0,-0.00406963584813143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.275265982111218,0.269645308468016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055414711532683,-0.0268791588609574,0.042681795188115,0,0,0,0,0.0240939105329733,0,0.0218589486856535,0,0.0414241736855903,0,0,0,0,0,0,0,-0.240327503225101,0,0,0,0,0.17214458468754,0,0,0,0.142258563195209,0,-0.105685201920792,0,0.149898990072011
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0504678216901521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.0326852796786542,0,0,0,0.457151779662454,0,0,0,0,0,0,0,0,0.228374051012625,0,0.0151045419603555,0,0,0,0,0,0,0,0,0,0,0.0480454481579957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183049246008241,0,0,0,0,0,0
