,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X600048.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X17.HK.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0.0135003946780582,0,0,0,-0.0500198151981692,0.0718276175884051,0,0,0,0,0,0,0,0.354601485051875,0,-0.19810990017511,0,0,0,0,0,-0.175478234129155,0,0,0,0,0,0,0.152176253407454,0,0,0,0,0.657576338920733,0,0,0,0,0,0,0,-0.00660828377410424,0.0579391727895377,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0.0233861430065973,0.10431946117107,-8.67361737988404e-19,0,0,0,0,0,0,0.0715387945313747,0,0.0830343276023804,0.0536332008219752,0.0212357526505616,0,0,0,0,0.0830373746113038,0,0.0425147869259075,0,0,0,0,0,0,0,0.274109352783428,0,0,0,0,0.215828454911907,0.0133396215900275,0,0,0.0461693274048612,0,0,0,0,0,-0.0240417245266739
X601939.CH.EQUITY,0.296128284432946,0,0,0,0,0,0,0,0,0.0456428812685244,0,0,0,0,-0.00105743435212699,0,0,0,0,0,0,0,0.0939025879726542,0,0,0,-0.181371816077996,0,0,0,0,0,-0.0167439819951613,0,0,0,0,0.0174492976764822,0,0.541678406455317,0,0,0,0,0,0,0,0,0,0,0.123759905000031
X601288.CH.EQUITY,0,0,0,0,-0.133850564855633,0,0,-0.035665264820765,0.0665979154122021,0,0.365371027431108,0,0,0.330129677022529,-0.0712622683389965,0,0,0,0,0,-0.115024690740409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0314024656506093,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.117380578069035,0,0.351798354920899,0,0,0,0,-0.0191716698799389,0.308966999319752,0,0,0,0.0727899323788715,0,0,0,0,0.0979199389030344,0,0,0,0.0380736512513016,-0.178311766034927,0,0,0,0,0.111749394029967,0,0,0,0,0.0572129440014806,0,0,0,0,0,0,0,-0.245632875171588,0,0,0.150327288234275,0,-0.00929815707005165
X601988.CH.EQUITY,0,0,0,0,0.34576386637497,0,0,0,0,0,0,0,0,0.107622065685953,0,0,0,0.171461068307214,0,0,-0.0576154711546189,0,0,0,0.175475745904258,0.0187890970396202,0,0,0,0,0,-0.337753350479358,0,0,0,0,0,0,0,0,0,0,0,0,0.013972269275934,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.133284856157843,0,0,-0.000393016921155705,0,0,0,0,0.480890149108954,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.226763257298712,0,0,0,0,0,0,0,0.125930947342098,0,0,0,0,-0.211141946044673,0,0,-0.155912072636351,0,0,0,-0.00882910456861613,0,0,0.209649146474999,0,-0.0239221999836628,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.3314626414736,0,0,0,0,0,0,0,0,0,0,0,0,0.0686066082359873,0,0,0,0,0,0,0,0,0.196442507447148,0.0650931073222634,0,0.0384303972666195,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.184850270383695,-0.100508883992096,0,0.149835824441043,0,0,0,0
X601628.CH.EQUITY,0,0.277405872722086,0.0111864232231459,0.0451863054205455,-0.109375875467648,0,0,0,0,0,0,0,0,0,0,0,0.246275547051343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133870560500683,0.08292166026587,0,0,0,0,0,0.161106419903985,0,0.083838459094567,0.0968084034467832,0,0,0,0,0,-0.00396812750070125
X601328.CH.EQUITY,0,0,0,0,0,0,0.717048151356479,0,0,0,0,0,0,0,0,0.0896996546104768,0,0,0,0,0.135996558715313,0,0,0,0,0,0.0844736436532464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0679977450902595,0,-0.216604903064482,0,-0.045372211673155,0,0,-0.0452422575918467
