,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X600030.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X300059.CH.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X1113.HK.EQUITY,X601336.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X600918.CH.Equity,X12.HK.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X000776.CH.EQUITY,X601788.CH.EQUITY,X601881.CH.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.0293571646698733,0,0,0.111445709287586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14989650450911,0.666884288337232,0.175353215479106,0,0,-0.115981987783688,0,0,0,0,0,0.00234697503194808,0,-0.212270407448846,0,0,0,-0.134766333405352,0,0,0,0,0,0,-0.286373405212469,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0324097399624415,0.00698255957926945,0,0,0,0,0,0,0,0,0,0,0,0.337840822397228,0,0.0700616111795906,0,0,0,0,0,0,0,0,0,0.0841034466365171,0,0,0,0,0,0,0.321230373051629,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.171379633518323,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0.153627411754466,0.0470069291500691,0,0.47927044136803,0,0,0,0,0,0,0,0.0537021865071485,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0674632750599659,0,0,0,0,0,0,0,0,0,0,0.0303056779744639,0,0,0.0854484754467116
X601288.CH.EQUITY,0,0,0.145496083301075,0,-0.00123508131738975,0.37850544792688,0.0919627737416766,0,0,0,0,0,-1.38777878078145e-17,0.448272746950345,0,0.00708031439976652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0327869711294146,-0.0668335438773993,0,0,0,0,-0.0567081484887364,5.42101086242752e-20,0,0.0214590215012945,0,-0.00898014094528417
X601628.CH.EQUITY,0,0,0,0,0,0,0.247160420441224,0,0,0,-0.0623838848918743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192745398564211,0.0953601512601492,0.1094817434485,0,0,0,0.0592626891655487,0,0,0,0,0,0,0.0123933179679277,0,0.00671953164059937
X601988.CH.EQUITY,0,0,0.0650247354326583,0.0628467624921285,0,0,0,0,0,0.350623811702111,0,0,0.181242509692825,0,0.176717265599596,0,0,0,0,0,0,0,0,0.0948248743624484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0897048853732786,0,0,0.119156510348939,0,0,0,0,0,0,0,0.175101329715165
X600036.CH.EQUITY,0,0,0.268278708707086,0.112733635805178,0,0,0,0.107587440769826,0.090430273925415,0,-0.0545237279262471,0,0,0,0,0,0,0,0,0.0221428677375915,0,0,0,0,0,0,0.0594897084593616,-0.0190132203760457,0,0,0,0,-0.0277188499109709,0.245615648620711,0,0,0,0,0,0,0,-0.0729535873911246,0,0,0,0,0,0,0,0.0979525091557012,0,0
X1299.HK.EQUITY,0,0,0,0,0.189816227748336,0,0,0,0,0,0,0,0,0,0,0,0.0186556383308185,0,0,0,0,0.17875442704532,0,-0.0621983977954638,0,0,0,0,0.128637599783762,0,0,0,0,0,0,0,0,0.0204617358924508,0,0,0,0.141209032169618,0.146759176510654,0,0,0,0,0,0,0.455521719225998,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.0519168458111847,0,0,0,0,0,0,0,0,0,-0.0735165027060498,0,0,0.793866221157357,-0.449026378121654,0,0,0,0,0.693380550947946,0,0,0,0,0,-0.158601097087496,0,0,0.0620386619584402,0,0,0.26951015550952,0.166407302650496,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0.00633812479405523,0,0,0,0,0,0,0,0,0,0,0,0.202384628035476,0.038311330442049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251587461506128,0,0,0,0.0186670676438083,1.73472347597681e-18,0,-0.0158938923739331,0,0
