,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X000776.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.145879629220451,0,0.0819487106103376,0,0,0,0,0,0,0.359902988031572,0.0939684257278595,0,0,0,-0.131286376551952,0,0,0,0,0,0,0,0,0,0,0,0.0789199888242393,0,0,0,0.213307871713869,0,0,0,0,0,0,0,0,0,0,0.0829618211605706,0,0,0.0571377326993142,0,0,0,0,0.0448403301127936
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.156262020095209,0.0975772096504323,0,0.0247804218301554,-0.168113928022933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176478012629079,0,0,0,0,0,-0.17911555635484,0,0.36311503305235,0.15946798426394,0.0518940510226626,0,0,0,0,0.172233729028211,0,0,0
X601939.CH.EQUITY,0.480872869161077,0,0,0,0,0.177282505945572,0,0,0,0,0,0,0,0.0587627774207742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372929019040831,-0.118429226482863,0,0.0491284113282715,0,0,0,-0.0460988944436265,0,0,0,0,0
X601288.CH.EQUITY,0.54738838757177,0.0312121473823903,0.156352578004443,0,0.0649690997211497,0.149638697942372,0,0,0.0270749254930479,0,0,0,0,-0.156201012953185,0,0,0,0,0,0,0,-0.0437143917254598,0,0,0,0,0.00627782860462522,0,0,0,0,0,0,0.133655747720726,0,0,0,0,0.0270012890305144,0,0,0,0,0,0,0,0,0,0.257766252904305,0,4.33680868994202e-19
X5.HK.EQUITY,0,-0.0721181599807861,0.13241269650685,0.0583365667163321,0,0.105025827150268,0,-0.149483524576411,0,0,0,0.285773500471113,0,0,0,0,0,0,0.681591921226518,0,0,0,0,0.0413546947973595,0,0,-0.146473976231073,0,0,0,0,0,0,0,0.0048140762934998,0,0,0,0,0.0342965594499395,0,0,0,0,0,0.0885287561700472,0,0,0,0,0
X601988.CH.EQUITY,0.196455125442733,-3.46944695195361e-18,0.0854041339257912,0.0214821401764115,0,0,0,0,0.0312386301059708,0.0771500980950024,0,0,-0.328878271029168,0,0,0,0,0,0,0,0.510482672294927,0.068817184769153,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.115998359491898,0,0,0,0,0,0,0,0,0.0301461911384782
X600036.CH.EQUITY,0,0.0908874869753647,0,0,0.0528057728983909,0,0,0.160483242931011,0,0,0,0,0,0.257917819693163,0,0.0810484656758111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183251082005683,-0.0199850888521516,0,0,0,0.0988561044408823,0,0,0,0,0.0576150536394017,0,0,0,0.0784135173602988,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,-0.0162547215253234,0.0159296316833741,0,0,0.207191297124381,0,0,0,-0.150420470748463,0,0,0.312517698425221,0,0.2592197888341,0,0,0.0507499467538315,0,0,0,0,0.118885043899914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0316272727897649,0,0.126209243657349,0,0,-0.0236765880790526,0,0
X601628.CH.EQUITY,0.30749477944517,0.289286058815372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00594355721227294,0,0,0,1.73472347597681e-18,0,0,0,0,0.0474619482811928,-6.7762635780344e-21,0,0,0,-0.08233871481832,0,0.113920628738464,0,0,0,0,0,0,0,0,0,0,0,0.0703182017997481,0,-0.204104342971032,0,0,0.21689706383138
X601166.CH.EQUITY,0.000757352724260087,0,0,0,0,0,0.543937181733594,0,0,0,0,0,0,0,0,0.10181669792918,0,0,0,0.11802055265318,0,0,0.0404123726093434,0,0,0,0,0.0364756518414564,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.163514446034268,0,0,0,0,0,0,0
