,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0.182889399853262,0,0,0,0,0,0,0.177982830059515,0.137992061269971,0,0,0,-0.21476797985557,0,0,0,0,0,0.306682564636234,0,0,0,0,0,0.249138614075288,0,0.0422050796166715,0,0.123531769212297,0,0,0,0,0,0,0,0,0,0,0.110093870051274,0,0,-0.0412125882930259,0,-0.0997263405299337,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.175204691890024,0,0,0.148276190550334,-0.114920743020761,0,0,0.0909216578971065,0,0,0,0,0,0.00530934684504716,0,0,0,0,0,0,0,0,0,0.168220439361558,0,0,0,0,0,0,-0.229153031422297,0.327741804164483,0,0.125368784255299,0,0,0,0,0,0.131953527002961,0,0,0
X601939.CH.EQUITY,0.473541566143201,0,0,0,0,0.183904767863766,0,0,0,0,0,0,0,0.0324199789821911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.365919915129941,0,-0.157253965327961,0.0868788737587825,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.45562752156655,0,0.199887258726302,0,0.180856031166642,0.0259607015447413,0,0,0.0632664472924764,0,0,0,0.00489684045288385,0,0,-0.0582920968523539,0,0,0,0,0,-0.0286143108491834,0,0,0,0,0.0874370547282363,0,0,0,0,0,0,0.0268191778009678,0,0,0,0.14332092390655,0.155275836541179,0,0,0,0,0,0,0,0,0,0,0,-0.0437752292654555
X5.HK.EQUITY,0,-0.133622532024508,0,0,0,0,0,-0.357232634411016,0,0,0.143016305009715,0,0.0827086801151378,0,0,0,0,0.533420813530743,-0.0536738265038861,0,0,0,0,0.035586368642654,0,0,0,0,0,0,0,0,0,0,-0.0727243929365652,0,0,0,0.0131622777931761,0,0.194970194635656,0,0,0.234223913694799,-0.112494782491863,0,0,0,0,-0.359515965858444,0
X601988.CH.EQUITY,0.100290044307862,0,0.213241512170092,0.116160758034972,0,0,0,0,0.118706740831698,0.0860698141402703,0.221667492966685,0,-0.365131836534358,0,0,0,0,0,0,0,0,0,0.0273909516352882,0,0,0,0.14022884540561,0,0,0,0,0.0251015433810002,0,0,0.0429779117659486,0,0,0,0,0,0,0,0,0,0.0953295633155543,0,0,0,0,0,0.0743075657429152
X600036.CH.EQUITY,0,0.377671963772031,0,0,0,0,0,0.0336991276987986,-0.0112713659238782,0,0,0,0,0.288252235455389,0,3.46944695195361e-18,0.0201819678057925,0,0,0,0,0,0,0.176949532602619,0,0,0,0,0,0,0,0.0930827317188558,0,-0.0400548263580319,0.000541621263224844,0,0,0,0,0,0.16740006638086,0,0,0,0,0,0.0164489977782773,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0427905260544136,0,0,0.0562892331230173,0,0,0,-0.0197887784905419,-1.73472347597681e-18,0,0.193130732570925,0.2529226096684,0,0,0,0.160255673544415,0,0,0,0,0.166979135329052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168224162417934,0,0
X601628.CH.EQUITY,0.0810179674448595,0.378082349535613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122519209918033,0,0,0,0,0,-0.0616244063753236,0.223925474104045,0,0,0,0,0,0,0,0,0,0,0,0.186578022821989,0,-0.0952589200985582,0.0171411151076401,0,0.2402682119143
X601166.CH.EQUITY,0.131429016662061,0,0,0,0,0.0499475734298925,0.500937244485267,0,0,0,0,0,0,0.0645153770404017,0,0.267764589749883,0,0,0,0,0,0,0,0,0,0,0,0.0575302410633924,0,0,0,0,0,0.0894360824026478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
