,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X601066.CH.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X1997.HK.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.106372312431609,0,0.373958707891278,0,0,0.0148072256484999,0,0.154618621402806,0,0,0,0,0,0,0,0,0.152399335011756,0,0,-0.0572108943607397,0,0,0,0,0,0.00490157513495434,0,0,0,0,0,0,0,0,0,0,0.1007143530296,0,0,0,0,0,0,0,0,0,0,0.107291257608698,0,0,0
X601939.CH.EQUITY,0.362403797373686,0,0,0,0,0,0,0,0,0,0,0.0383586833522366,0,0.496985514080829,0,0,0,0,0,0,0,-0.0338558885870787,0,0,0,0,-0.0344205083147834,0,0,0,0,-1.73472347597681e-18,0,0,0.0631622708490456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0235069840518221,0,0
X601318.CH.EQUITY,0.134113193974372,0,0,0,0,0,0.175535312405014,0,0,0,0,0.0501660569317954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131186127619454,0,0,0.0345904871721077,0,0,0,0.347865612272808,0,0.0662605570327013,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.373996060537887,6.93889390390723e-18,0,0,0.418084978516538,0,0,0,0,0,0.0424579608858182,0,0,0,0,0,0.0869791863509555,0,0,0,0,0,0,0,0,0,0,0,0,0.041834266069995,0,0,0,0,0,0,0,0,0,0,0,0,0.00288127602334323,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.0373101355788146,0,0.270272563202061,0,0,0,0,0,0,0,0,0,0.0215715387627482,0,0,0,0.109918623224893,0,0.273442843444354,0,0,0,0,0,0,0,0,0,0,0.0540131049881473,0,0,0.0960241292060488,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0.00878854217494633,0,0.0853911586614703,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0.164595138731829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.432141642789304,0,0.121000110592928,0,0,0,0,0,0,0,0.0889237810180612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.467095877288507,-0.0277504419695117,0
X600036.CH.EQUITY,0,0,0.164654521051429,0,0,0.154238181342776,0,0.0704094274056058,0,0,0,0.368941273375272,0,0,0,0,0,0.0192687499514702,0,0,0,0,0,0,0,0,0.108438069008166,0,0.00863880614025226,0,0,0,0,0,0,0,0,0,0,0,0.0167055009994735,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.00100674911799246,0.168161213879208,0,0,0,0,0,0,0,0,0,0.211999255572241,0,0,0,0.271432083320546,0.0761314728230878,0,0,0,0,0,0.080264275718086,0,0,0,0,0.2975132148316,0,0,0,0,0,0,0,0.0201515444971031,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.097826459389377,0.0257078581741321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.427647809594515,0.02816915083421,0,0,0,0,0,0,0.14695191526568,0,0,0,0,0,0,0,0,0,0,0,0,0.0649990579761456,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0.0524584863446425,0,0,0,-0.0306765000388923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0361394876511294,-0.538080318839901,0,0,0.358633791121359,0,0,-0.0246666281689041,1.13910294758338,0,0,0,0,0,0,0,-0.0314099095079731
