,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X17.HK.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.400365759727084,0,0,0.350770489173788,0,0,0,0,0,0,0,0,0,0,0,0,-0.065069273505789,0,0,0.0957178441931016,0,0,-0.219387663533931,0,0,0,0,0,0,0,0,0,0,0.204046445853399,0,0,0,0,0.0804465958277377,0,0,0,0,-0.132871715726739,0,0,0,0,-0.0147470777084249
X601318.CH.EQUITY,-0.0148177662112173,0,0,0,0,0,0,0,0,0.245578697273141,0,0.213424536890966,0,0,0,0,0.161892868972241,-0.0449333373185664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.145943181316074,0.344329311658819,-0.00760439963767791,0.0460384783527975,0.129035938649587,0,0,0,-0.0149407696342594,0,0,0,0
X601939.CH.EQUITY,0.314283127061071,0,0,0,0.0928732768455202,0,0,0,0,0,0,0,0,0.117551043746884,0,0,0,0,0,0,0.0514829539027812,0,0,0,0,0.262990847727061,0,0,-0.0142466671844104,0,0,0,0,0,0.135783151159466,0,0,0,0.00249381279384769,0,0,0,0,0.0573025414498373,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.335223160932017,0,0,0,0.0693145975401827,0.0265926285315592,0,0,0.193856973878996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0660895895433334,0.0685339209283375,0,0,0,0.141460046894528,0,0,0,0.214595825222874,0,0,0,0.0302896296970744,0,0.110056724015841,0,-0.0249524212927515
X5.HK.EQUITY,0,-0.170656252903725,1.73472347597681e-18,0.393455741474094,0,0,0,-0.215808898196085,0,0,0.0177754396347097,0,0,0,0,0,0,0.0317232670762166,0,0.149979039081374,0,0,0.469491691734343,-0.0773991613273642,0,0,0,-0.0103210911788129,0,0,0,0,-0.102942710594238,-0.0721104751704499,0,0,0,0,0,0,0,0.141813116610425,0,0,0,0,0,0,-0.153892669040095,-0.142965739875405,0
X601988.CH.EQUITY,0.0241045071825889,0,0,0.334016599067219,0,0,0,0,0,0.129118519701519,0.299259967607151,0,0,0,0,-0.0618075770879987,0,0,0,0,0,0.0001922741619407,0,0,0,0,0.0721351146457464,0,0,0,0,0,0.0464462744345555,0,0,0,0,0,0,0.0577150217814203,0,0,0,0,0,0,0,0,0,-0.0458697894128701,0.148161409065837
X600036.CH.EQUITY,0,0.400342284739456,0,0,0,0,0,0,-0.128402728359687,0,0,0,0,0.204241349918523,0,0,0,0,0.118750860957709,0,0.0124760131279078,0,0.168773018871649,0,0,0,-0.0457717884243546,0,0,-0.101417839538594,0,0,0.188895007325544,0,0,0,0,0,0,0.210132596283832,0.0278641173382676,0,0,0,0,0,0.0234624234028698,0.0227858151972849,0,0,0
X1299.HK.EQUITY,0,0.0639570614013408,0,0,0,0,0,0,0,0,0,0,0,-0.064986809803833,0,0,0,0.335289572979124,0.202669254315382,0,0.278611164714088,0,-6.93889390390723e-18,0.102127843969358,0,0,0,0.0605171349938277,0,0,0,0,0,0,0,0,0,0,-0.168415214050159,0,0,0,0,0,0,0,0,0,0,0,-0.156446839324161
X601628.CH.EQUITY,0,0,0,0,0,-0.0182689655213631,0,0,0,0.0317921425593554,0,0,0.0805197247776232,0,0,0,0.240266007303876,0,0,0,0,0,0.0575515778338511,0.0981753692717019,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181295558737069,0,0.201177072881464,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.101074831580283,0,0,0.158806917617434,0,0,0,0,0,0,0,0,0,0,0.22955675094645,0,0,0,0,0,0,0,0,0,0.0784870178568074,0,0,0,0,0,0.440805019011898,0,0.219307758223642,0,0,0,0,0,0,0,0,-0.0635893326237357,0,-0.0590886226823005,0,0,0,0,-0.0686025379257508
X601328.CH.EQUITY,0.0865286387502521,0,0.0415774873119967,0,0.0939518617372392,0.399572110977775,0,0,0,0,0,0.159965767046664,0.125302836535337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00196532313997074,0.0303576234754666,0,0.0467556671699798,0,0,0.110031254218204,0,0,0
X600000.CH.EQUITY,0,0.183954113248278,0,0,0.0117769569900265,0.159629549014205,0.24290479582985,0,-0.0429525746141433,0,0.0981517298359224,0,0,0.0724178822149955,0,0,0,0.00645687872911043,0,0.0226877946327216,0,0.270860274068458,0,0,0,0,0,0,0,0,0,0,0,0.0279525731208128,0,0,0,0,0,0,0,0,0.00874915809046345,0,0,0,0,0,-0.117861283138863,0.0952920759199079,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0.249216075709952,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181226820045266,0,0,0.0135985266887728,0,0,0.021788454703776,0,0,0.0362271525031682,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248248701270414,0.121634826542288,0,0,0.160981273614026,0,-0.0585853270614304
X000001.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0940518398135071,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.135610623417334,0,0,0,0,0,0.179657998985181,0.269284219181608,0,0,0,0,0.283460059391707,0,0,0,0,0,0,0,0,0,0,0,-0.169429814054542
