,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.203189653115321,0,0.23577211931453,0,0,0,0,0.0561609133126686,0.0653554637772839,0,0,0,0,0.0376603634835581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0802692047779841,0,0,0,0,0.0817823375988767,0,0,0,0,0,0.11745835709588,0,0,0,0,0.0263981388770969,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.110547552552649,0,0,0.161046638338762,0,0,0,0.202467927654715,0,0,0,0.155164340190058,0,0,0,0,-0.122598554659438,0,0,0,0,-0.0694136994580194,0,0,0,-0.0383353105125706,6.93889390390723e-18,0,0,0,0.127056926025271,0,0,0,0,-0.213777390561275,0.27501880103901,0.196906769492849,0.0775087391328977,0,0,0,0,0.0159059758784824,0.140233249169014,0,0
X601939.CH.EQUITY,0.294820716504243,0,0,0,0,0,0,0,0,0,0.0823846613625284,0,0.187075666171684,0,0,0,0,0,0,0,0,0,0,0,0.0724253399788102,0.0425171598973952,0,0,0,0,0,0,0.171054923157612,0,0,0,0,0,0,0,0.0943789325731015,0,0,0,0,0.0774721554812291,0,0,0,0,0,0
X601288.CH.EQUITY,0.398358897328628,0,0,0,0,0.267692790213449,0,0,0,-0.0262794397973693,0,0,0,0,0.0528523772121127,0,0,0,0,0,0.0199184910296177,0,0,0,0,0,-0.0193840073048167,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204438171279813,0,0,0,0,0,0,0,0.00786117306650185,0.0935526899418566,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,-0.0487894757998437,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0.367403015674467,0,0,0.12702775701781,0,0,0,0,-0.0539773560553198,0,0,0,0,0.589245435825197,0,0,0,0,0,0,0,0,0.0493037660122267,0,0,0,0,0,0,0,-0.171564920949011,0,0,-0.0321732681075318,0
X601988.CH.EQUITY,0.153248910741839,0.148440084295502,0.258302047089823,0,0.0236920313664642,0,0,0,0.0261416198052297,0,0,0,0,-0.112911177026628,0,0,0,0.0611657952855741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15840838347561,0.0270041495394176,0,0.0231999926977035,0,0,0,0,0,0.175654423936114,0,0,0,0,0,0,0.0445254993390201,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.18896569928881,0,0,0,0.0205942034974229,0,0.0809486262653111,0,0,0,0,0.546213159076576,0,0,0,0,0,0,0,0,0.0524431665469634,0,0,0,0,0,0,0,0.0642778508958072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.414567143615076,0,0,0.12809833807618,0,0,0.021357884949118,0,0,0,0,0.0468336375183631,0,-0.0238963735907491,0.410057598099438,0,0,0,0,0,0,0.0252824176535031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0587963342861176
X601628.CH.EQUITY,0.13735925920186,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0.0368394571696914,0,0,0,0,0,0,0,0,0,0,0,0.0185663533744699,0,0,0,0,0.212567565386315,0.113649356525783,0,0,0,0,0,0.0182926552630813,0,0,0.186571370801672,0,0,0,0,0,0,0,0,0,0,0.082813446905312,0,0.111054351213777
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269768586696123,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142005764376967,0,0,0,0,0,-0.861055897343022,0,0,1.2456559381489,-0.35071343945996,0,0,-0.0241556125515292,0,0,0.181495927459023
