,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X1109.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X002142.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X000776.CH.EQUITY,X600999.CH.EQUITY,X002736.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.528364783205556,0,0.0929430630999101,0.026187871782211,0.0809705884627104,0.0664875880462137,0,0,0,0,0,0,0,0.0360996206439786,0,0,0.0221082947456109,0.0640814929464435,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00760773365468915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.405182809067717,0,0,0.0794414978089517,0.00250924456501437,0.100394582753574,0,0,0,0.088677300693164,0.0845616869102693,0,0,0,0,0,0,0,0,0,0,0,0.0220642982130641,0,0,0.045169421612201,8.67361737988404e-19,0,0,0,0,0,0,0,0.00539685725858767,0,0,0.0409357031842452,0,0.0317467115360473,0.0663793735477198,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.152632677581394,0,0,0.00355614085755265,0,0,0,0,0,0,0,0.134604266556436,0,0,0,0,0,0,0,0,0.0248047721662078,0,0,0,0,0,0.253992543508383,0,0,0,0,0,0,0.256824506184884,0,0,0,0.0864982307462765,0,0.0602046574036521,0,0,0,0,0
X601288.CH.EQUITY,0.373906744338644,0,3.46944695195361e-18,0,0,0.0101577421722946,0,0,0,0.0957470965244914,0,0,0,0,0,0,0,0.235874612047734,0,0,0,0,0,0,0,0.0303389273839281,-1.38777878078145e-17,0,0.124959607038594,0.0648448033452621,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0771783763086887,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.299427986625363,0,0,0,0,0,0,0,0.31553025179502,0,0,0.204205626497682,0,-0.366835402467766,0,0,0,0.152165006823407,-0.046862076023215,0,0.141755454638084,0,0,0,0.319156295235028,0,0,0,0,0,0,-0.0644422169444574,0,0,0,0,0,0,0,0,-0.0823584486866352,0,0,0,-0.170096171541697,0
X601988.CH.EQUITY,0,0,0,0.0111230473619319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.352446464757149,0,0.00329277375080176,0,0,0,0,0,0,0,0.0367397348585118,0,0,0,0,0,0,0,0,0,0.404057471278362,0,0,0,0,0.0700661512924634,0,0,0,0
X600036.CH.EQUITY,0,0,0.190420277593091,0,0,0,0,0,0.088820557073367,0,0.0485551559480073,0,0.215578529813717,-0.0440693191287842,0,0,-0.0469861511439731,0,0.0399284210520374,0,0,0,0,0,0.400141246094392,0,0,0,0,0.117542163968486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167676296184963,0,0,0,-0.0476397370790099,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.144831701424072,0,0,-0.104759818957272,0,0,0,0,0,0,0,0,-0.0302291998262937,0,0,0,0.218566773342072,0,0,0.14197789731811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0219997904974451,0.110753837522995,0.265399337680243,0,0,0,0.0665037904822873
X601628.CH.EQUITY,0,0,0.0388811602393114,0,0.0682988861511325,0,0,0,0,0,0,0.0168676211168268,0.198176909723263,0,0,0,0.0250691385881373,0,0,-0.11030696307855,0,0,0,0,0,0,0.154535631187743,0,0,0,0,0.236238461522494,0,0,0,0,0,0,-0.0282188619039445,0,0.0927750581928524,0.173161291341855,0,-6.93889390390723e-18,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.1018570110021,0,0,0,0.0500417120176722,0.00820787813361585,0,0,0,0,0.0771986528739776,0,0,0,0,0,0,0.0236910992874047,0.208362480513297,0,0,0,0.00466784711076471,0,1.73472347597681e-18,0,0,0,0.0884831854156433,0,0,0,0,0,0,0,0,0.169596933637647,0.258459427822445,0,0,0,0,0,0,0,0,0,0
