,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X601211.CH.EQUITY,X600999.CH.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.131972270588415,0,0.126688498220794,0.0496730807830185,0,0,0,0,0,0,0,-0.103385934845182,0,0,0,0,0,0,0,0,0,0.546738379225174,0,0.456457778929725,0,0.228510672334954,0,0,0,-0.107369638047406,0,0,0,0,-0.190960223133637,0,0,-0.131980165365848,-0.00526787229963015,0,-0.727163483050189,0,0,0.104252669078674,0,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.360461271299664,0,0,0,0,0.0293965874555778,0,0,3.46944695195361e-18,0,0.245160184982427,-0.132132605696531,0,-0.0151372861563339,0,0.0179766252271514,0,0,0,0,0,0,0.0617504577922856,0,0,-0.183523209390217,0,0,0,0,0,0,0,0,0,0,0,0.0757656960494689,0,0,0,0,0,0.308854929095577,0,0.13877228703516,0,-1.73472347597681e-18,0.123475048100458
X601318.CH.EQUITY,0,0,0,0,0.119152426682393,0.248616498450174,0,0,0,0,0,0,0,0,0,0,0,0.121810150922925,0,0,0,0.126345111530014,0,0,0,0,0.00460372462340809,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0.297193442343072,0,0,0.121650315249654,0,0,0,0
X601288.CH.EQUITY,0,0.410636084065424,0,0,0.123791589109024,0,0,0,0,0,0,0.0453210855237175,0.249232856551612,0,0,0,0,0,0,0,0.140845421872222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165955035536561,0,0,0,0,0,0,0,-0.0718115025949707,0,0,0,-0.10158501255638,-0.0780735577831931,0,0,0
X601988.CH.EQUITY,0,0,0,0.490608159676731,0,0,0,0,0,0.172932319180717,0,0,0,0,0,0.289619333054852,0,0,0.215373100804016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.49682472232635,0,0,0,0,0.166367307189514,0,0,0,0,0,0,0,0.332092930549845
X600036.CH.EQUITY,0,0.0415219975883667,0,0.0706528319528214,0,0,0.00703155394672709,0.0505720676536077,0,0,0,0,0,0,0,0,0,0,0.0204846743089019,0,0,0.175393166763948,0.0635616640389828,0,0,0,0,0,0,0,0,0,0.0600025593134065,0,0,0,0,0,0,0,0,0.138159494335441,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0764890853821465,0,0,0.0566991333556285,0,0,0.21973016888772,0.0347710089523903,0,0,0,0.0473528023974906,0,0,0,0,0,0,0.0692982810237311,0,0,0,0,0.0833512332411045,0,0,0,0,0,0.144269236592331,0.242532656263061,0,0,0,0,0,0,0.134797607292808,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0.35023074437622,0.0566638936311347,0,0,0,-0.114268504032648,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0761603524731046,-0.0259530999571172,0,0,0,0,0,0,0,0,0.0879008844819577,0,0,0,0,0,0.150283928108693,0.0794502213483799,0,0,0.0619063863788014,0,0,0,0,0,0,0.0193120278449883
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111061984397224,-0.152675140407452,0,0,0,0,-0.380341223136981,0,0.749515273685209,0.0557582618618991,0.519690807080837,0,0,0,0.0305549216917534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146565984571187,0.100772467427496,0,0,0
X601658.CH.Equity,0,0.0971450064311443,0,0.144223306569598,0,0,0,0,0,0,-0.0497286901288167,0,0,0,0,0,0,-0.124085517547535,0.129550866777833,0.288517942797152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0852277482236258,0.289014771026082,0,-0.0224895743719891,0,-0.0230597095556244,0,0,0,0.041921770423403,0,0,0,0
X388.HK.EQUITY,0,0,0.201050951871156,0.140874620253476,0,0,0,0,0,-0.18831132038901,0,0.0326655724371472,0,0.00448079098104227,0,0,0,0.0428290690538487,0,0,0,0,0,0.446869344757909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,-0.0155965581395694,0,0,0,0,-0.0780436808589027
X601328.CH.EQUITY,0.0615257398726308,0.146569849952227,0,0.104996801263594,0,0,0,0,0,0,0,0,0,0.0871084250425987,0.17170336011176,0,0.0377996535700118,0,0,0,0,0,0.0151251302483239,0,0,0.23409530659895,0,0,0,0.0927676624088263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00499295011156873,0,0,0,0,0
X601166.CH.EQUITY,0,0.102455451287324,0,0.0931188901650656,0.0235119835264058,0,0,0,0,0.0208000684074936,0,0,0,0.425755563632438,0.0733742017611404,0,0,0,0.10529002462216,0,0,0,0,0,-0.0027803056654405,0,0,0,0,0,0,0,0.0375730764057116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0.250812645686494,0.0515011492598379,0.126932401977569,0,0,0.0747759448175919,0,0,0.103942135186121,0.150232759846176,0,0,0,0,0,0,0,0.0380748799281491,0,0,0,0,0,0,0,0,0,0.108275305536731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0178377853178734,0,0,0,0.0169298658720821,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0.0174520067124852,0,0,0,0,0,0,0,0,0,0,0.276517697093536,0,0,0,0.0124015434007545,0,0,0,0.010809408029212,0,0.103081037263849,0,0,0,0,0.106649675103239,0,0,0,0.117911956016168,0,0,0,0,0,0,0,0.151184997360858,0,0,0,0,-0.0579883358304057
X600030.CH.EQUITY,0,0,0,0,0,0,0.00259799045874579,0,0,0,0,0,0,0,0,0,0.258329916066927,0,0.038478401954765,0,0,0,0.0158631434341042,0,0,0,0,0,0,0,0,0.0799331093263327,0,0.36076003511329,0,0.127688284894942,0,0,0,0,0,0.0644786133736803,0,0,0,0,0,0,0,8.67361737988404e-19,-0.0516451254823331,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,-0.159342836650575,0.0453373789475334,0,0,0,0,0,0,0.511473448832832,0,0,0,0,-0.0687096428480724,0,0,0,0.0594533626934091,0,0,0,0,0,0.0796841421936824,0,0,0,0.115830549515462,0.107814454961242,0,0,0,0,0.184172403179403,0,0,-0.0310430022958418,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0.213001802521339,0,0,0,0,0,0,0,0,0,0.04092930345537,0,0,0,0.16817928546136,0,0.0995585654813198,0,0,0,0,0,0,0,0,0,0,0,0.069711478190562,0,0,0,0,0.33890853849384,0,0.0908926615502159,0,0.0758332548748399,-0.105409927669791,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0.0778531873377701,0,0,0.102887558148526,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0.154291043298066,-8.67361737988404e-19,0,0,0.00139645002074645,0,0,0,0,0,0,0.213193731083281,0,0,0,0,0.0622425462982064,0,0,0,0,0,0,0.131579265986923,0,0,0.186314809212294,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0233776028683856,0,0,0,0,0,0,0.0408029613277107,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.103638137519493,0,0.184154118524129,0,0,0.0985396728453909,0,0,0,0.201926316493078,0.0757511219378544,0.118572564696253,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0.0827422442729211,0.121327945614342,0,0,0,0,0.0117930450162179,0,0.230619961627152,0,0.0825299636281402,-0.00953393672977916,0,0,0.396416228508641,0,0,0,0,0,0,0,0.0479893612663644,0,0,0,0.0370979240158413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0304496122593301,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0,0.533666623946518,0,0,0.13800879520575,0,0,0,0,8.67361737988404e-19,0,0,0,0.00249618071847323,0,0,0.207368428557349,0.066898706759801,0,0,0,0,0,0,0,0,0.1109928281355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.311453680718749,0.0955717716586311,0,0,0,0,0,0.0719974782717125,-0.110502918474854
X2388.HK.EQUITY,0,0,0,0,0,0,0.123608353031019,0.00016508292068009,0,0,0.0354405324342418,0,0,0,0,0,0,0,0,0.090019247163253,0,0,0,0,0.300690420771307,0,0,0,0,0,-0.0134859669114118,0,-2.16840434497101e-19,0,0.107222200821914,0,0,0,0,0,0.00235307336555499,0.307451039433283,0,0,0,0,0,0,0,0,-0.0271906666242417,0
X688.HK.EQUITY,0.0686864491540053,0,0,0,0,0,0.0218486544501702,0,0,0,0,0,0,0.197958118614507,0,0,0,0,0,0,0,0,0,0,0,0.08229158472318,0.270581652089694,0,0,0,0,0,0,0,0,0,0,0.0601092083645492,0,0.2976564831711,0,0,0,0,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0.207796272995236,0.292801086775946,0,-0.0114850031061824,0,0,0,0,0,0.041663571194904,0.0578392735140411,0,0,0,0,0.166777559550332,0,0,0,0,0,0,0,0,0,0.0591541614085785,0,0.100387166877974,0,0,0,0,0,0.0426956863712989,0,0,0,0.0263264023659694,0,0,0,0,0,0,0
X601998.CH.EQUITY,0.305456149638796,0.0870542443568632,0,0,0.0778620104126816,0,0,0,0.0591411067038728,-0.00340362348576867,0,0.0168145961903962,0.240004522060312,0.0653163075609253,0,0,0,0,0,0,0,-0.0277041063384366,0,0,0,0,0,0,0,0,0,0,0.0580503184785665,0,-0.0114896625805859,0,0.00907809772045765,0,-0.0136226020922902,0,0,0,0,0,0,0,0.0794703659478038,0,0,0,0.0897188996701923,0
