,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.360925704319455,0,0.310468061313442,0,0,0,0,0,0.0477107005003063,0,0,0,0,0.0513265083702453,0,0,0,0,-0.0444553185662273,0,0,0,0,0,0,0,0.0441589122725021,0,0,0,0,0,0,0,0,0,0,0,0,0.0902040460014711,0,0,0,0.0582215186486959,0,0,0,0,0,0,0
X601318.CH.EQUITY,0.108477184662594,0,0,0,0,0,0,0,0.179219686503108,0,0,0,0,0,0,0,0.179214359280894,0,3.46944695195361e-18,0,0,0,0,0,0.0678332563546176,0,0,0,0,0,-0.0561989189866793,0.136484523925629,0,0,0.0316612855973008,0.156517709349751,0,0,0,0,0.0391610318547184,0,0.0204911489709345,0,0,0,0.0582829309025366,0,0,0.136092258888883,0,0
X601939.CH.EQUITY,0,0,0,0.340434815092514,0,0.0711632521739979,0,0,0,0,0,0,0.434308134403412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0544529724221203,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.386211163524702,0,0,0,0,0.256864003306998,0,0,0,0,0,0,0,0,0.0377923874504806,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195874413019345,0,0,0.0260198878633403,0,0,0,0.0256876471478593,0.0841831858041841,0,-0.0171886516999546
X5.HK.EQUITY,0,0,0,0.0085642527490898,0,0,0,0.00852898730746278,0.203434714245375,0,0,0,0,0,0.0483596595059012,1.38777878078145e-17,0,0,0.467556010688442,0.0659127874998404,0,0,0.0182596767073211,0,0,0,0,0.111527413023526,0.115941345286163,0,0,0,0,0,0,-0.144614896327001,0,0,0,0,0,0,0,0,0,0,0,0,0.0739358645344935,0,0,-0.0406380278569563
X601988.CH.EQUITY,0.386413651693044,0,0,0.00301036413957877,0,0,0,0,0,0,0.0657654455863002,0,0,0,0,0,0,0,0.0148684135938288,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162117542329697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.330797091014468,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.337453009813103,-0.0214371801652351,0,0,0,0,0,0,0,0.474570239447009,0,0,0,0,0,0,0,0,0,0,0.0482522312500569,0,0,0,0.077204974316153,0,0,0,0,0,0.017677165724211,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0750575979611186,0,0,0,0.428383341024047,0,0,0,0.120452492447383,0.0536342990867439,0,0,0,0,0,0,0,-0.0349414906723283,0.406744966901123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.257051984410818,0,0,0,0,0.0609400907998239,0,0,0,0,0.0128899281809575,0,0,0,0,0,0,0,-0.0798844139090015,0.0981812791294269,0,0,0,0.156856657792676,0,0,0,0,0.151980503733248,0,0,0,0,0,0,0.0712079592706034,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0663695162857201,0,0
X601658.CH.Equity,0,0,0,0,0,0,-0.109713680941328,0,0,0,0.264396986368495,-0.176452257754054,0,0.184346220038816,-0.225260212813676,0,0,0,0,0,0,0,0,0.626462394278834,0,0,0,0,0,0,0.118877906497267,0,0,0,-0.00753717550563379,0,0,0,0,0,-1.16854807735445,0,0,0,-0.255740575447714,1.16831440981151,0,0,0,0,0,0
