,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.416538169600479,0,0.22135983737851,0,0,0,0,0,0,0,0,0.00199282880631269,0,0,0,0,0.0314083614566532,0,0,0,0,0,0,0,0,0,0.0652660392472414,0,-0.101329058717419,0,0,0,-0.0153756309082988,0,0,0,0,0.0506655395079644,0,0,0,0.176731044910189,0,0,0,0,0,0,-0.0231714549332987,0
X601939.CH.EQUITY,0.150350429944492,0,0,0.571780018435376,0,0.0401409782135555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15216211927728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102240199564144
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.0132847274641821,0,0,0,0,0,0,0,0.0865609993865702,0.290884520224222,0,0,0,0,0,0,0.139409473922333,0,0,0,0,0,0,0,0,0,0.0497657539547595,0,0,0,0.197920711738531,0.0686212841937151,0,0.0130977758409144,0,0,0,0.0185122099629095,0,0.0694953248518702,0,0,0
X601288.CH.EQUITY,0.0331419107324034,0.218630796160056,0.0492820663413158,0,0,0,0,0,0,0.120712545050612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171768761361822,0,0.204088184862603,0,0,0.107068262310903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.0664348506570291,0,0.337027013131735,0,0,0,0,0,0,0,0.19251725818638,0,0,-0.0544571573761454,0,0,0,0,0,0,0.0533143588004531,0,0,0,0.321108332858279,0,0,0,-0.138666163726736,0,0,0,0,0,0,0,0.228649076541174,0,-0.0896972107732835,0,-0.339135177337905,1.73472347597681e-18,-0.0439499313671494,0,-0.244214465427305,0
X601988.CH.EQUITY,0.12632590905772,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.014739187438048,0.0144929057106809,0,0,0,0,0,0,0,0,0.604182836493873,0.0198320722511374,0,0,0,0,0.0235098868086875,0.128719863063442,0,0,0,0,0,0,0,0,0.0568006388674807,0,0,0,0,0,0,0,0,0,0,-0.086254634839706,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0.0248282371842,0,0,-0.0228687044457373,0,0,0,0,0,0.072455104398391,0,0,0,0,0,0,0.721580537949344,-0.00801746082059774,0.0269778663982777,0,0,0.0987847614600393,0,0,0,0,0,0,0,0,0,0,-0.0012880224981953,0,0.0667645383399552,0.0579389139937367,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.267672103057281,0,0,0,0,0,0,0,0.209478739727801,0,0,0,0,0,0.0571168768743607,0,0,0,0,0,0,0,0,0.0455450498470478,0.114441516197654,-0.0716056682555428,0,0.338066620668469,0.18821803674014,0,0,0,0,0,0,0,0,0,0,-0.0756745235107779,0,-1.73472347597681e-18,0,0,0,0,0
X601628.CH.EQUITY,0,0,0.217416334255647,1.73472347597681e-18,0,0,0.0305834012112424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0504687146785544,0,0,0,0,0,0,0,0,0,0,0,0,0.403608631071101,0,0.233031312752442,0,0,0.0292895832333362,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,-1.73472347597681e-18,0.171098148543562,0,0,0,0,0.115254806338796,0,0,0,0,0,0,0.258947678391199,0,0,0,0,0,0,0,0.226981936361803,0,0,0,0,0.0662446961707513,0,0,0,0,0.0060773411769368,-0.00589598825828938,0,0,0,0,0,0.20163840917317,0,0,0,0,0.00225702503296729,0,0,0,0,0.0285770894917915,0,0
