,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X2881.TT.EQUITY,X601169.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0,0.353006328383396,0.120514842865304,0,0,0,0,0,0,0,0,0,0.0200253038015422,0,0.179431152943055,0,0,0,0,-0.000739047516720964,0,0,0,0.0491260865344447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127119365663977,0,0.0407602892758005,0,0,0.036388154400422,0.0944947645907808,0,0.100102620955042,0.105624229950257,0
X601318.CH.EQUITY,0,0,0.02296255734102,0.166047560018148,0,0,0,0,0.126496837288474,0,0,0.0424403229808624,0,0,0,0,0.00893556625362315,0.171537606783904,0,0,0.172656822532054,0.131108066128503,0,0,0,0,0,0,0.0669233297187837,0,0.0770227462432743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117851704022966
X601939.CH.EQUITY,0,0,0,0,0.180067866655697,0,0,0,0,-0.0666210416724652,0,0.138493638177909,0,0,0.0554566073405982,0,0,0,0,0.0194630505925159,0,-0.0191757035272094,0,0,0.51893050254219,-0.0339260655385748,0.160724316842119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0492128837864126,0
X600036.CH.EQUITY,1.73472347597681e-18,0.158863002927517,0,0,0,0,0.0329174596918219,0.139626696273118,0,0,0,0,0.163341506710836,0,0.0128623687819948,0,0,0,0,0,0,0,0,0.238916924133837,0,0,0,0.0449899139125805,0,0.0594063727935989,0,0,0,0,0,0,0,0,0,0,0.0458588865778049,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.0683986513190713,0,0.101777660161814,0,0,0.127798159538268,0,0.381784571459239,0,3.46944695195361e-18,0,0.0446233239790963,0,0,-0.0269871879313788,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130857072768059,0,0,0,0,0,-0.010653737161269,0,0,0,0,0,0,0.0670875878522921,0,0,0,0.118026239066912,0,0,0,0,-0.0692124210780344,-0.0764073756646263
X601628.CH.EQUITY,0.100317610653587,0,0,-0.0351466473297628,0.0559399444611452,0,0,0,0,0.131723545443152,0,0,0,0,-0.0952189941377415,0,0,0,0.0598794223946541,-0.0457245291448082,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0.634259374767367,0,0,0,0,0,0,0,0,0,0,0.129364302068709,0,0,0.147855934730418
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.155001706211554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114225792131984,0,0,-0.17687988319122,0,0,0,0.035510401026708,0,0,0,0,0,0.089646060766334,0,0.210496074999929,0.11045125861579,0.0334545660447258,0.139029776149403,0.0557701417320047,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.00998031555766812,0.0885963820231383,0.0926786064690356,0.153555330989487,0,0,0,0,0,0,0,0,0,0,0,0,0.277958301888522,0,0,0,0,0,0.194753030718353,0.036057558331334,0.322216530307753,0,-0.0204258841298462,0,0,0.174666664050274,-0.113357968184406,0,0,0,0,0,0,0,0.0936623024236536,0,0,0,0,0,0.0342595719231137,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.0353536885738733,0,0.222287532658039,0,0.0945932634876045,-0.0613118452670365,0,0,0,0,0,0,0,0,0,0.143247603341584,0,0.120830721570121,0,0,0.267030938700079,0,0,0,0.0597436835223592,-0.065023760847549,0,0,0,0,0,0,0,0.323110008720255,-0.107667826930791,0,0,0,0.111500208874517,0,0,0,0,0.0742892334368492,0,0,0
X388.HK.EQUITY,0,0,-0.127610713806997,-0.0174346101795104,0,-0.159050502543659,0.165068714011543,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.493970882829166,0,4.33680868994202e-19,0,0.0852527184121813,0,0,0,0,0,0.116767950834868,0,0,0,0,0,0,0,0.143171585675634,0,0,0,0,0.0722739328245402,0,0,0,0,0,-0.0149614036937032,0
