,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X601066.CH.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.17206505885794,0,0.199226925522048,0,0,0,0,0,0,0,0,0,0,0.0446839785895833,0,0,-0.191363228797301,0,0,0,0,0,-0.292171985691552,0,0.0486922762097712,0,0,0.8390852989336,-0.0998379128656293,-0.156475542054391,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.00127750289684267,0,0.21203978659221,0.0166030673749638,0,0,0,0,0.0628711781967745,0,0,0,0,0,0,0.018953174065878,0,0,0,0.027901747237504,0,0,0.0789084399852691,0.0224639702312631,0,0,0,0,0,0.279069136490737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.131461765210611,0,0,0,0,0,0,0,0,0.180423020576749,0,0,0,0,0,0,0,0.146229325359389,0,0,0,0,0,0,0,0,0,0,0,0.100417219671295,0,0,0,-0.257530671247771,-0.220270495049701,0,0,0.510449158565793,0.173747812327091,0,0,0,0.163686776705212,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.522210585478015,0.146321793194371,0.030812579782569,0.604099499440336,0,0,0,0,0.473900194777158,-0.0729435165159615,0,0,0,0,0,0,0,-0.408081970653685,0,0,0,0,0,0,0,-0.658960876308559,0,0,0,0,-0.199899705733386,0,0,0,0.330337739081104,0,0,0,0,0.31470972614685,0,0,-0.223221630315529,0
X5.HK.EQUITY,-0.0778131601182696,-0.0239164236865652,0,0,0,0,0,0,0,0,0,0,0,0,0.464353250909851,0,0,6.93889390390723e-18,0.449902350477365,0,0,0,0,0.0662345085386239,0.0122417058597521,0,0,0,-0.130459233424637,0,-0.138668419906976,0,0,0,0,0.129661322775723,0,0,0,0,-0.101757220884485,0,0,0.182199233692728,0,0,0,0,-0.130224225227504,0,0
X601988.CH.EQUITY,-0.367769763007909,0,0,-0.00475680172504036,0.337051564161705,0,0,0,0,0,0,-0.05292049968253,0,0,0,0,0,0.167624236224849,0,0,0.792773457336777,0,0,0,0,0,0,0,0,-0.545281984116335,0,0,0,0,0,0,0,0,0,-0.000837017111120004,0.0424755062067472,0,0.147352953372346,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,-0.15953720794395,0.543154732918417,-0.0346510452149069,0,0,0,0,-0.0303767420285378,-0.00534756554284797,0.348054832316704,0,0.357872212679287,0,0,0,0,1.73472347597681e-18,0,0,0,-0.131126120479419,-0.174725340521819,0,0,0.232032043564104,0,0,0.0750272170630084,0,0,0.110243474614888,0,0,-0.277553612130852,0,0,0,0,0,0,0,0.215382176037604,0,0.0503232917353502,0,-0.109783481555519,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.110738347788627,0.0113923108273943,0,0,0.133881778429788,0,0,-0.0787652688797283,0,0,0.0291328292594751,0.140040713118116,0,0,0.0599168281119264,0,0,0,0,0,0,0.154564436206792,0,0,0,0,0,0.143346417255341,0,0,0,0,0,0,0,0,0,0,0.022990681461288,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0.0249145852217788,0,0,0,0,0,0,0,0.0673476911427606,0,0.35996767639963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0400242344983443,0,0,0,0,0.276546658171176,0.0535953067463512,0.0705258954410993,-0.0380840381322792,0,0,0,0.019389003007219,0,0,0,0,0,0,0,-0.142748029138752
X601328.CH.EQUITY,0,0,0,0,0,0,0.357743868098167,0,0,0,0,0.101188629419259,0,0,0,0,0,0,0,0,0,0,0.0273219418831959,0,0.245335596567062,0.16821044909197,0,0,0,0,0,0,0,0,-0.0729443854120914,0,0,0,0,-0.148839542153498,0,0,0,-0.0269758792925074,0.132054336306589,0,0,0,0,0,-0.242287562299457
