,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X600048.CH.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X17.HK.EQUITY,X2881.TT.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.120477594896061,-0.119710101240786,0,0,0,0,0,0,0.431306312176,0,0,0,0,0,0,-0.010462570521459,-0.143410806814054,0,0,0,0,0,0,0,0,0,0.628464807169822,-0.00409079036660453,0,0,0,0,0,0,0,0,0,-0.0644222298565386,0.027428942675372,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0656484359772779,0,0.119503882595346,0,0,0,0,0.0817772121337337,0.0371907026615196,0,0,0,0.08696050361547,0,0,0.0689634918371219,0,0,0,0,0,0,0,0,0,0,0.0253141314807092,0.0121773864447765,0.22020010951395,0,0,0.241154551528159,0,0,0,0,0,0,0.00274577458903115,0,0,0,0,0,-0.0279383701488381
X601939.CH.EQUITY,0.305022745610113,0,0,0,0,0,0,0,0,0.0487397173475577,0,0,0,0,0,0,0,0.0265923092944206,0,0,0.0938649073446768,0,0,0,0,-0.253093073504561,-0.0395040247137629,0,0,0,0,0,-0.0287935915215347,0,0,0,0,0.0214643469999044,0.0567243179766131,0.578193472063365,0,0,0,0,-0.0296237645870628,0,0,0,0,0,0.0999330224390103
X601288.CH.EQUITY,0,0,0,0,-0.346270463145407,0,0,6.93889390390723e-18,0,0,0.681061476294646,0,0,0,0.102138706823924,-0.354279944025112,0.0474467854407776,0,0,-0.277108005726379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833838557443995,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.133464154249561,0,0.314948724791098,0,0,0.0337736968292883,0,0,0,0.161337797859459,0,0,0.0449039249999368,0,0,0,0,0,0,0,0,0,0,-0.220395851250745,0,0,0,0,0,0,0,0,0.219652120325758,0.151420409137133,0,0,0,0,0,0,-0.088738432490883,0,0,0.096555812155978,0,0
X601988.CH.EQUITY,-0.033909487848635,0,0,0,0.449216792426951,0,0,0,0,0,0,0,0,0,0.0199022167518207,0,0,0.032041030925991,0,-0.178167480320886,0,0,0,0,0.2521843270076,0,0,0,0,0,-0.334025110772866,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.00122047602191549,0.163458950963381,0,0,0,-0.00258711892599655,0.0684815214288187
X600036.CH.EQUITY,0,0.0531843219341426,-0.0127335240978139,0,0,0,0,0,0,0.641403115544053,0,0,0.0159598588943107,0,0,0,0,0,0,0.194435704059816,0,0,0,0,0,0,0,0.0705073091897998,-0.0329519421327487,0,0,0,0,-0.223706402691236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081365907891465
X1299.HK.EQUITY,0,0,0,0,0.300243151783602,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0878135374115037,0,0,0,0,0,0,0.238994447098581,0,0,0.00393799075534704,0.0847274213930176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.128876311105381,0,0,0.0718511874411056,-0.0174752719255911,0,0
X601628.CH.EQUITY,0,0.0777534320654061,0.0260536450566016,0.0661260589784513,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.158920093091851,0,-0.0304192658616965,0,0,0,0,0,0,0,0,0.0836753004574242,0,0,0,0,0,0,0,-0.0606927067036835,0,0.19427993884417,0.246365327271399,0,0,0,0,0,0.222456362199197,0,0,0.10990870712312,0,0,0,0,0,-0.00271202253059655
X601328.CH.EQUITY,0,0,0.0930743483532904,0,-0.0524469454030167,0,0.601445736536613,0,0,0,0,0,0,0,0,0,0,0,0,0.213393965834566,0,0,0,0,0,0.227317795705484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164598379058671,0,0,-0.455688989224391,0,0,0,-0.00402913465094927,-0.194245762692121
