,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X11.HK.EQUITY,X2007.HK.EQUITY,X002142.CH.EQUITY,X601818.CH.EQUITY,X688.HK.EQUITY,X600048.CH.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X600918.CH.Equity,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.204380216337893,0.386049037157846,0,0.037462507318865,0,0.131911414686824,0,0,0,0,0,0,0,0,0,0,0.31431332856906,0,0,0,-0.074584954531683,0,0,0,0,0,0.0336847348545079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044348847229313,0,0,0.0500064153217131,8.67361737988404e-19,0.00181033327287904,0.030279249561097,0,0
X601318.CH.EQUITY,0,0,0,0,0.0413639798008842,0,0.0535844931991478,0,0.100674130823424,0,0,0,0,0.0534928862915902,0,0,0,0,0.261291496152695,0,0.23376703772392,0,0,0.134802190707598,0,0,0.0401175401866367,0.0868435220858312,0,0,0,0,0,0,0.0123356559274394,0,0,0,0,0,0,0,0,0,0,0.00942078162275981,0,0,0,0,0,0.108965795009851
X601939.CH.EQUITY,0,0,0,0.385121569750932,0,-0.0301745443198897,0.138468386765654,0,0,-0.0958515188794623,0,0,0,0,0,0,0,0,0,0.0434780890484279,-0.0666550084846437,0,0,0,0.467869533506345,0.188947505324305,-0.186636818714621,0.0403715911280887,0,0,0,0,0,0,0,-0.0639531087034563,0,0,0,-0.030888040130091,0,-0.00962656910959597,0,0,0,0,-0.0766152267105936,0,0,0,-0.0203587841550782,0.0165109037736079
X601288.CH.EQUITY,0.269610810924326,0,0.0622457651453377,0,0,0,0.195241974124943,-0.121931821945973,0.136639764999583,0,0,-0.0504221043897927,0,0,-0.0197507130530714,0.187029927774214,-2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189612964666724,0,0,0,0,-0.115044520815019,0
X600036.CH.EQUITY,0,0.201625093842117,0,0,0,0.0185246283246333,0.0971322568480388,0.116480326665629,0,0,0,0,0,0.182058648617324,0,0,0,0,0,0,0,0.0945866462644483,0,0,0,0,0,0,0.335580579357536,0,0.00677680712395834,0.0594581802961537,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0289095293165815
X601628.CH.EQUITY,0.00685304326379103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137744640615369,0,0,0,0,0,0,0.110326742092461,0,0,0,0,-0.0798517159765574,0,0,0.0285922623597706,0.209462633429785,0,0,0.0809997030834023,0.518455060652652,0,0,0,-0.0201183110088719,0.0715403948686166,0,0,0,0,0,0,0,0,0,0.071133108622283
X601988.CH.EQUITY,0.0319919859700322,0.0193192584196698,0.0477108006475518,0.172834209112915,0.356549279017848,0,0,0,0,0,0,0,0,0,0,0.19552359317646,0,0,6.93889390390723e-18,0,0,-0.00867627471555853,0,0,0,0,0,0.0766509634035864,0,0,0.018643743373436,0,-0.118136397670822,0,0.291733124424457,0,0,0,-0.0755970817431506,0,0,0,0,0,0,0,0,0,0,0,0.0460193350604473,0
X1299.HK.EQUITY,0,0,-0.186575636086498,0,0,0,0,0,0,0.149443700162295,0,0,0,0,0,0,0.00633066400952532,0,0,0,0,0,0,0,0,0,0.0560282397815769,0,0,0,0.0170154692673677,0,0,0,0,0,0,0,0,0,0.204423277223924,0.274932205342301,0.0662301211116713,0.208691513238626,0.107586069060044,0,0,0,0,0,0.0879451722445068,0
X5.HK.EQUITY,0,0.0277872467523206,0,0,0,0,0,0,0,0,0,0,0,0.0541756296286317,0.0089016626765096,0,0,0,0,0,0,0,0.132051997090401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.423449833518791,0,0,0.264194442393982,0,0.181018777258933,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,-0.207098946453151,0,0,0,0,0.187238507876031,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.398395917231992,0,0,0,0,0,0,0,0,0.0693556660343106,0,0,0,0,0,0,0.172006777657255,0,0.0775972043417119,0,0,0.131118027430458,0,0,0,0,0,-0.0552050766059389,0
