,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X601658.CH.Equity,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X688.HK.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.144147731310016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00854369459747979,0,0.0194834483321952,0.331675283045124,-0.183230689582017,0.405130064692037,0.247552835403764,0,0,-0.0812760662603953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0235942533208787
X601318.CH.EQUITY,0,0,0,0,0,0.267179097374606,0,0,0,-0.0809108554255997,0,0,0,0.0160974119143161,0,0,0,0.0342231898612796,0,0,0,0,0,0,0,0,0,0,0,0.0504986244475858,0.174616251030328,0,0,0,0,0.235566864219595,0,0.0792396033749199,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0434470699375408
X601939.CH.EQUITY,0,0.0400850488913363,0,0.809374118394529,0,0,0.00504820896236526,0,0,0.0357936110807069,0,0.0118836955457282,-0.0572276435091791,0,0,0,0,0.0999574669152587,0,0,0,0.00777675111581082,0,0,0,0,0,0.0263685269330585,0,0,0.0245183914142156,0,0,0,0,0,0,0.082134290399044,0,0.0219133707835269,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.959118065927211,0,-0.103939233435526,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0245929684387776,0,0.0367859437759646,0,0,0,0,0,0,0.0546401839007552,0,0,0,0.0114850042605508,0,0,0,0.0270054676334964,0,0,0.00422709615129455,0,0,-0.0814094226002316,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.00581672739821881,0,0,0,0,0,0,0,0,0.317022794824694,0.15828950647866,0,0,0,0,0,0,0,0,0.362015974569819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163239352146954,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.219595476346122,0,0,0.0326839058784368,0.0751270787090102
X600036.CH.EQUITY,0,0,0,0.328967187456513,0,0,0.00603452707380222,0,0.0377551212837378,0,0,0,0,0,0,0,0.171871108400464,0.0118839122043954,0,0.0251220932979806,0,0,3.46944695195361e-18,0,0,0,0.170212927881943,0.0374836124219708,0,0,0.113104833885136,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0405843936522914,0,0,0,0,0.0416418582680148,0,0
X601988.CH.EQUITY,0,0,0,0.0334924253488644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00347746203535239,0,0,0,0,0,0,0.0340409638803685,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0387245833482621,0,0,0,-0.0833184071851805,0.0248856202809733,0,1.0100477311537,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.0673057127691235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372290130655266,0,0,0,0,0,0,0,0,0,0.0980490981245124,0.263466721795997,0,0,0.00258750829456774,0,0,0,0,0,0.048950889894049,0,0,0,0,0.0943617767312795,0,0,0,0.0781837901427708
X5.HK.EQUITY,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.0170423719208419,0,0,0,0,0,0,0,0,-0.325020785405793,0,0,0,0,0,0,0,0,0.0806583084494046,0.517073426407712,0,0.0150189154707195,0,0,0,0,0,0,-0.0355996289506279,0.115514500607095,0,0,-0.158005999441723,0,0.048721392558362,0.171603179210846,0,0,-0.185061417428946,0,0.109112688512508,0,0
X388.HK.EQUITY,0,0,0,0,0.143295185472804,0,0,0.148120323297504,0,0,0,0,0,0,0,0,-0.0528300058283137,0,0,0,0,0,0.347285315134756,0,0.22459396638929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0335126175919055,0,0,-0.24479464238493,0,0.272760872515759
