,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X1109.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X2881.TT.EQUITY,X601169.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0.402389805803981,0,0.129516762050792,0.0478430808050271,0,0,-0.036619280450554,0,0,0,0,0,0,0,0.0779265727591265,0,0,-0.0259504362025511,-0.0126534878094695,0,0,0,0,0,0.048819950658865,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0.010930375098851,0.221153192760782,-0.00260141692400346,0,0,0,0,0.0460494617507425,-0.0603244767061021
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169726371167682,0,0,0,0.344649157411873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202751608225433,0,0.0121934235413677,0,0,0,0,0,0,0,0,0,0,0.0031026111971636,0,0,0.152021126680963
X601939.CH.EQUITY,0,0,0,0.764316595829359,0,0,0,0,0,0,0.0784914059545121,0,0,-0.024858993256584,0,0.137600608504317,0,0,0,0.0714464680836624,0,0,0.0078375742921903,0,0,0,0,0,0.0533675563269269,0,0,0,0,0,0,0.0108439833707652,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,-0.000408239922473418
X601288.CH.EQUITY,0.174463974284747,0,0.86560229499399,0,0,0,0,-0.0515175207959075,0,0,0,0,0,0,0,0,0.0046432980565258,0,0,0,0.0374213533254253,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0595851580700696,0,0,0,0,0,0,0,-0.117668205342073,0,0,0,0,0,0,0,0,-0.0549195513062203
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.219955746934734,0,0,0,0,0,0,0,0,0.277606816543959,0,0,0,0,0,0,0,0,0,-0.012093876190904,0,0,0,0,0,0.124168767033224,0,0,0,0,0,0,0,0,0,0,0.150875472000379,0,0.345158769536615,0,0,0,0
X600036.CH.EQUITY,0.258191657407505,0,0.14876508239242,0.0999314915161858,0,0,0,0,0,-0.0291652308514772,0,0,0,0,0,0.229494801124421,0,0.0215236503106597,0.0178470051323199,0,0,0,0,0,0,0,0,0.220308242373715,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00594191749239334,0,0,0.0258151639336742,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,-0.00160141684954956,0,0.0866335911920788,0,0,0.163036944272692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00887066831186084,0,0,0,0,0,0,0,0,0,-0.00887320773109049,0,0,6.93889390390723e-18,-0.136764061701133,-0.00412597410105317,0,0.899017543649888,0,0
X1299.HK.EQUITY,0,0,0,0,0.0882835280733089,0,0,0,0,0.271752003267336,0,0,0,0.0898819484419579,0,0,0,0,0,0,0,0.267451123149269,0,0,0,0,0,0.0516211314403551,0,-0.072661798894943,0.0846803094568701,0,0,0,0,0,0,0,0,0,0,0,0,0.146639456666089,0,0,0,0.0223853748222292,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.233775571386925,0,0,0,0,0,-0.0493331231219551,0,0.0234832199634043,0,0,0,0,0.298491322229773,0,0,0.0303652842588802,0.080056633481832,0,0,0,0,-0.176958969952418,0,0,0.0666959666866496,0,0,0.11252950644296,0,0,0.306004099101241,0.161436980692679,0.00544598076703169,0,0,0.0626812459392931,0,0,0
X388.HK.EQUITY,0,0.115687877403303,0,0,0.282745476823449,0,0,0.0763565084754017,0,0,0,0.0112498372802925,0,0,0,0,0,0,0,0,0.0411962556656302,0.224522747274424,0,0,0.0778004722665291,0,0,0,0,0,0,0,0,0,0,0,0,0.130267021083869,0,0,0,0,-0.237825351479807,0,0,0.159773432494472,0,0.0164291461428426,0,0,0,0.0150438006835268
X601658.CH.Equity,0,0.0542943232423603,0.0841948584550077,0.192268458492715,0,0,0,0,0,0,0,0,0,0,0,0.115968255420588,0,0.0124519439199171,0,0.00389345956929593,0,0,0,0,0,0,0.0613015618706267,0,0,0,0,0.183638858945159,0,0,0,0,0.0316278148567751,0,0,0.0700572583938529,-0.0255277386159983,0,0,0,0,0,0.00938763923938991,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0.0314748187386613,0,0,0,0,0.0395927158796775,0,0,0,0.465360054382606,0,0,0.0328410010132582,0,0,0.00049613631066972,0,0,0,0,0,0.0406073875734105,0,0,0,0,0,0,0.0747221964666282,0.0157636863113763,0,0,0,0,0.207337726591287,0,0,-0.0638492993300388,0,0,0,0,0,0.254264194733719,0,0,0,0
X601166.CH.EQUITY,0,0,0.0145218409604273,0.0233920668029379,0,0.00651107623702438,0.156056893346092,0,0,0,0,0,0,0,0,0.0741285430586092,0,0,0,0,0,0.0881456026126705,0.0526527779861515,0.397777615027749,0,0,-8.67361737988404e-19,0,0,0,0,0.0508024376759942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202732002847353,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.725240092817153,0,0,0.055441334308264,0,0,0,-0.0483454357374563,-0.0196012901240826,0,0,0,0,0,0,0,0,0,0,0,0,0.0240420407122116,0,0,0,0,0,0.0941469843852948,0,0,0.0525629921737076,0,0.00124489540335082,0,0,0,0,0,0,-0.0233210908865766,0
X000002.CH.EQUITY,0,0,0,0.141988261947174,-0.192967954617425,0,0,0,0.333459989087254,2.16840434497101e-19,0,0,0.214127382734793,0.30615853900193,0,0,0,0,0,0,0.0209473347728735,0,0,0,0,-0.0151833606395005,0,-0.0137305985279112,0,-0.238264685342976,0.183595738625684,0,0,0,0,0,0,0,0,0,0,0,0,0.0568712191881023,0,0,0,0,0,0,0,0.0337193332926696
X000001.CH.EQUITY,0,0.0286026175881111,0,0,0,0.650727639928302,0,0,0,0,0,0,0.00383333464237551,0,0,0,0,0,0,0,0,0,0,0,0,0.116127999767047,0,0.112601388580194,0,0,-0.139074870416426,0.0628572348633548,0,0,0,0,0.0453186699041257,0,0.00616297683264498,0,0,0,-8.67361737988404e-19,6.93889390390723e-18,0,0,0,0,0,0,-0.106453673898009,0
X601328.CH.EQUITY,0.305052261616067,0,0,0.0842070464463638,0,0,0,0.0295831769954382,-0.00545400706603937,0.0165466427751663,0,0.0452974666861884,0,0,0,0,0,0.149125489526108,0,0,0,0,0,0,-0.0837320104722986,0,0,0,0,0,0,0.00516568609279879,0,0,0,0,0,0,0.123761340705813,0,0,0,0,0,0.142919996442184,0,0,0,0,0.0234408193236282,0,0
X600000.CH.EQUITY,0,0,1.38777878078145e-17,0,0,0.356976785720037,0,0,0,0,0.104509061244125,0,0,0,0,0,0,0,0,0,0.0174295015773161,0,0,0,0,0,0,0,0.10298866068676,0,0,0.11644488843843,0,0,0,0,0,0,0,0,0,0,0.51475080385471,0,0,0,0,0,0.189565013835076,0,0,0
X601601.CH.EQUITY,0,0.312927517201167,0,0,0.306933256419435,0,0,-0.0564902973829109,0,0,0,0,0.240985577583555,0,0,0,0,0,0,0.0726786511570247,0,-0.0225472661326925,0,0,0,0,0,0.0533308078061426,0,0,-0.012516213210223,0,0,0,0,0.134407013005914,0,0.0440775352505807,0,0,0,0,0,0,0,0,0,0,0,0,-0.115833896080352,0
X601319.CH.EQUITY,0,0,0,0.209132494604639,0,0,0,0,0,0,0,0,0,0,0.127230800986561,0.220210278554235,0,0,0.0605089317217483,0,0,0,0,0,0,0,0,-0.0504825692705763,0,0,-0.0481292469190937,0,0,-3.46944695195361e-18,0,0.0308238628023441,0,0,0,0,0,-0.0269638174101771,0,0,0.103162361051788,0,0.175100578238403,0,0,0,-0.0940253079884974,0
X16.HK.EQUITY,0,0,0,0,-0.0499918628034163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0284081757539961,0,0,0,0,0,0,0.201092018132745,0,0,0,0,0,0,0,0,0,0,0,0.4689766019452,0,0,0,0.13501320777045,0,0,0,0,-0.00873530081769101,0
X1109.HK.EQUITY,0,0,0,0,0.128069473410693,0,0.074505938188774,0.112566341860967,0,0.260829009396609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168923975253545,0.0183046213760096,0,0,0,0,0,0,0.184566613274385,0.0120333562952321,0,0,0.0579538573371631,0,0,-0.00229104580168141,0,0,0,0,0,-0.0692284268934295,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0826594281978719,0,0,0,-1.73472347597681e-18,0,0,0,0,0.0255908388669778,0,0,-0.144716696600443,0,0.060632425626755,0.384028952229628,0.0756712817260881,0,0,0,0,0,0,0,0,0,-0.136016384968123,0,0,0,0,-0.0988879944782154,0,0.0685597745671282,0.416350169037218,0,0,0,0,-0.0417009624280147
X601998.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.00600059876053855,0,0,0,0,0,0.010543682886988,0,0.0272175672873449,0.251538961157402,0,0.0712465273877334,0,0,0,0,0,0,0,0,0,0,0,0,0.0261999777656846,0,0,0,0,0,0,0,0.0443059389330332,0,0,0,0,0.0482734772158384,0,0,0.592083613698366,-0.0571256126798846,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,-0.00504643168984872,0.0999066984032891,0,0.0341939385924793,0,0,0,0,0,0,0,0,-0.0596664970025142,-0.000854455820094624,0,0,0,0,0,0,0,0,0,0,0,0.565579639039296,0,0,0,0,0,0.0599901998564201,0,0,0,0,0,0,0,0.114501855768002,0,0,-0.0296871301935934,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0,0.433843240616537,0,-0.0887257928634416,0,0,0.174147504055628,0,0.41441533830944,0,0,0,-0.360865744798235,0,0.0854470155229854,0,0,0,0,0,0,0.222290157906689,0,0,0,0,0,0,-0.00925718995255778,0,0.026995861567616,0,0,0,0.0348268582075196,-0.0718785850972244,0,0,-0.0213324435474122,0,0,0.0416459948784909,0,0,2.16840434497101e-19
X600048.CH.EQUITY,0,0.093667772160471,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0.620492568254398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17506718302078,0,0,0,0,0,0,0,0,0,0,0,0.0322225882378358,0.0608467603869449,0,0.0223702713764167,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.638617173985506,0,-0.202789224051913,0,0.00545749920567999,0,0,0,0,0,0,0,0,0,0,0.110940420228542,0,0.187220625747164,0,0,0,0.0936851090626194,0,0,0,0,0,0,0,0,0.192538324015657,0,-0.192231006426991,0.213625684154941,-0.0950732598719906,0,0,0,0,0,0,0,0,0.0549375798931936,0,0,0
X2388.HK.EQUITY,0,0,0,0,0,0,0,0,0.155570703029198,0,0,0,0.112906936750093,-0.160726371022337,0,0,0,0,0,0,0.236334922334076,-0.217160702375336,0,0,0,1.38777878078145e-17,0,0,0,0,0,0.178204857169591,0,0,0,0,0,0.335197211405242,0,0,0,0,0,0.206381619649632,0,0,0,0,0,0,0,-0.220994064741571
X688.HK.EQUITY,0,0,0,0,0,0,0.042102448310809,0,0,0,0,0,0,0,0,0,0,0,0,0,0.340695923546071,0.130941465682476,0,0,0,0,0,0,0,0,0.270528453423343,0,0,0,0,-0.202633115784001,0,0.283847571299399,0,0,0,0,0,0,0,0,-0.0246373933875331,-0.00757916000418429,0,0,-0.0084869064183323,0
X2007.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0787896116091586,0,0,0,0,-0.131223013579128,0.105714803445602,0,0,0,0.109182248351625,0,0,0.382692042894357,0,0,0,0,0,0,-0.0911276709495292,0.718244437924786,0,-0.0355814000975027,0,0,0.0467416082365979,0,0,0,0,0,0,0,0,0.286910530282288
X601818.CH.EQUITY,0,0.0444981559526422,0.012999153379216,0.132716588181451,0,0,0,0,0,0,0.0943907561473582,0,0.256370543963209,0,0.0405576019218226,0,0,0.0150322821219657,0,0.132575417786027,0,0,0,0,0,0,0.0139491381186352,0,0.0246358280546064,0,0,0,0,-3.46944695195361e-18,0,0.0462532538048586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0420054339598931,-0.0220564820590807,0,0,0,0.119627307515083,-0.236255208251531,0,0,0,0,0,0.0585685272621023,0,0,0,0.120480648239003,0,0,0,0,0,0,0,0,0.0417285214304919,0.379645006053038,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0.0452649113932375,0,0.0816760765967875,0,0,0.0981581857631215,0
X601688.CH.EQUITY,0,0,0,0,0.00997532247316347,0,0,0,0,0,0,0.325254697432264,0,0,0,0,0,0,0,0,0.0787168844376134,0,0,0,0.19580264373785,0,0,0,0,0,0,0,0,0,0.00915618245595105,0,0.230795657932384,0,0,0.0962020242075158,0.0744678171832263,0.02921310366651,0,0,0.0429632423853601,0,0.0599875654815913,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0.0247230173078583,0,0,0,0,0,0,0,0.283563972216775,0,0,0,0,0,0,0.0930772851037971,0,0,-0.0402262047409321,0,0,0,0,0,0,0,0,0,0,0.012615779812115,0.392194326927601,0,0,0,0,-0.00818158244673703,0,0,0,0,0,0,0.0311455769104061,0,0.0662119685089357,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,0.281395651819034,0,0,0,0.104353610990503,0,0,0,0,0,0,0,0,0,0.132803294132228,0,0,-0.136111697962537,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.0986471182627126,0.161980527754419,0,0,0,0.0961492228408144,0,0.165429699815608,8.67361737988404e-19,0,0,0,0,0,0,0.0110749418993008,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0.024813171808719,0.0788845097658239,0,0,0,0,0,0,0,0,0,0,0,0.0953322081515381,-0.0182846653407833,0,0,0,0.0664649949980319,-0.140089349695872,0,0,0,0,0,0,0.110372674030628,0.250538342162222,0,0,0,0,0.0937556506727093,0.0609812216102495,0,0,0,0,0,0,0.0557828236256929,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0.105402573319646,0.154566020618219,0,0.056912796304255,0,0,0,-0.0774219300189316,0,0,0,0,0,0,-0.0168793475096156,0,0,0,0,0,0,0.0688478536048472,0.260307756976854,0.177323970645711,0,0,0,0,0.196163598777096,0,0,0,0,-0.0131978320937404,0.197026569144509,0.0628264327339613,0,0,0,0,0,0.194796069538253,0,0,0
X002736.CH.EQUITY,0,0,0,0,0.102869931801108,0,0,0,0,0.0316044919810707,0,0.100100691150977,0,0.0310144179975501,0,-6.93889390390723e-18,0.065933782031633,0,0,0,-0.0617819538859803,0,0,0,0,0,0,0.0995573532243019,0,0,0,0,0.208465270361518,0,0,0,0,0,0,0.350978476273843,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.0991177605827826,-0.0568570126841685,0
X000166.CH.EQUITY,0,0,0.116693862614608,0,-4.33680868994202e-19,0,0,0.11069712961722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0413402061977547,0,0,0,0,0,0,0,0,0,0.157265342426301,0,0,0.193029888173625,0,0,0,0,0,0,0,0,0,0.0611887405526199,0.149936304498882,0,0,0.0248669786363866,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,0.229988912105471,0.00678308555720045,0,0,0,-0.151758854183167,0,0,0,0,0,0,0.163671575577509,0.270751461780328,0,0,0,0,-0.0129954682664634,0,0,0.0585888703972312,0,0,0,0.766609342308004,0,0,0,-8.67361737988404e-19,-0.777647907924015,0,0,0,0,0.298734796285654,0,0,0,0,0,0,0,0
X12.HK.EQUITY,0,0,0,0,0,0,0,0.323459571617554,-0.133423736474695,0,0,0,0,0,0,0,0,0,0.00636934344551303,0,0.490514578848231,-0.0982151297093369,0,0,0,0,0,0.0654646637537561,0.0639230353713691,0.270894311711236,0,0,-0.145283622450219,0,0,0,0,0.0736806294613941,0,0,0,0,0,0,0,-0.136490655625939,0,0,0,0,0.0158005045359632,0
X001979.CH.EQUITY,0,0,0,0,0,0,0.00792940367558907,0,0,-0.0974530182346116,0,0,0,0,0,0,0.0512999805101481,0.69193638947081,0,0,0.0375550262889038,-0.0316220689972568,0,0.13316677892131,0,0,0,-0.0322239603024349,-0.161020179705369,0,0,0,-0.0102944675996235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0708522783100941,0,0.0663517199142685,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0.0995824620805367,0,0,0,0.234988662514188,0.0879037055650267,0,0,0,-0.0787535351897506,0,-0.232826440294861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0667666894853139,0,0,0,0,0.172536202431213,0,0.0628934404858965,0.732399104118639,0,-0.0823661965222984,0
X601229.CH.EQUITY,0.308035553377659,0,0,0,0,0.447333953047013,0,0,0.165224796878965,-0.0402968632711647,0,0,0,-0.036437718731419,0.0679818190300908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230847627877847,0,0,-0.244776741100314,0,0,0,0,0,0,0,0,0,0,0,0,0.0899051921069868,0,0,0,0,0,-0.00833933857321172
X823.HK.EQUITY,0,0,0,0,0,0,0,0.0771169785809966,0,0.0173101876684527,0,0,0.0503824768774543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0313856668142703,0.215194924035064,0,0.125846628634293,0,0.0329773877025843,0,0,0,0,0,-0.155525459226041,0,0.24064644160307,0.215341393799314,-0.00803215870463538,0.0840588069151173,0,0,0,0.185948910304307,0,0,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44492400750224,0.0871553243277205,0,0.183139482011791,0,0,0,0,0,0,0.00983640403750835,0,0,0.0273186740497208,0.122566198549259,0.129326572810394,0,0,0,0,0.162319264834251,-0.0314459410712658,0,0,0,0,0,0,0,0,0,0,0
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,-0.0428600268896997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327277058832682,0,0,-0.150937056384938,0,0,0.0259949554242877,0,0,-2.77555756156289e-17,0,0,0.11080993653606,0,0,0.384571167485975,0,0,-0.11760914467446,0,0,0.0741257015969104,0.305946251019153,0,0,0,0,0.124092563898253
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000902346871985238,0,0,0,0,0,-0.41696102755752,0,0,0,0,0,0,0,0,0,0.04443727640195,0,0,0.0574972601348924,0,0,0,0,0.229412487241984,0,0.315915261278198,-0.1217008627304,0,0,0.651329271426353,0,-0.109651651291486,0,0,0,0,-0.170366810449619,0
X601169.CH.EQUITY,0,0,0,0,0,0,0.635196221911345,0.00281516709750462,-0.0863541392355391,0,0,0,0.0439565240634284,0,0,0,0,0,0.0260071331109755,0,0,0,0,0.205945139478633,0,-0.00842571357822607,0,0,0,0,-0.0458915645669917,0,0,0,0,0,0,0,0.117599957413362,0.0203068216398955,0,0,0,0,0,0,0,0,-0.0401280808821181,0,0,0
VXFXI.INDEX,0.19458614077111,0,0,0.105314592246412,-0.0996961736293989,0,0,0,0,0,0,0,0,0,-0.203130453373401,0,0,0,0,-0.152087851957429,0,0,0.0617671131666868,0,0,0,-0.320516115489054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0223228715405183,0,0,0.223066989115425,0,0,0.203324311673079,-0.302476550156168,0,0,0.346090675917313
CN2YR,0,0,0,-0.239115518002641,0,0,0,0.0537539283234186,0,-0.124137331562543,0,0,0,0,0,0,0,0,0,0,0,-0.217051687120144,0,0,0.157680226996434,0,0,0,0,0,0.220032767780604,0,0,0,0,0,0,0,0,0,0,0.106629694939972,0,-0.0487576636602292,0,0,0,0,0,0.19638673944596,0.145088548275409,0
