,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X1109.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X1997.HK.EQUITY,X600048.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.608338975910777,0,0.0373443869847708,0,0,0,0,0,0,0,0.0829631802189062,0,0,0,0,0.0978763203244891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0177046522147818,0,0,0,0.0870222828121036,0,0,0,0.0325955670240663,0,0,-0.00434814478855388,-0.019101077943178,0,0.0461383280027388,0,0.0271315961741257
X601318.CH.EQUITY,0,0,0,0,0,0,0.151202775185118,0,0.0885602947550923,0,0,0,-0.00739286843857221,0,0,0,0.0726401782826161,0.255886657421022,0,0,0,0,0,0,0,0,0,0,0,0,-0.0117226573458073,0,0,0.0435563318235678,0,0,0,0,0.17996167015826,0,0,0.0427255389302468,0,0,0,0,0,0.143596382949292,0,0,0
X601939.CH.EQUITY,0,0,0,0.385842571223999,0,0.245949954716563,0,0,0,0.0211021380181407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0110353935572856,0,0,0,0,0,0,0.169139137962501,0,0,-6.93889390390723e-18,0.0158972207073486,0,0,0,0,0,0,0,0,0,0,0,0,0.0186499432605048
X601288.CH.EQUITY,0.118649713143437,0,0.257072623850716,0,0,0,0,0,0,0.132239678072789,0,0,0,0,0,0,0,0.142275563092568,-0.00810022554691858,0,0,0,0,0,0.142663182529587,0.0489632492586896,0,0,0,0.10723876368857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.166431138653022,0,0.396231817444238,0,0,0,0,0,0,0,0.133933475252303,0.119430072026303,0,0.0786199845321217,0,-0.224664274052674,0,0,0,0,0.349652937233183,0,0,0,0.133090888845894,0,0,0,0,-0.0993036916295465,0,-0.132234245173002,0,0,0,0,0.0724768169754657,0,0,0,-0.465183616583266,0,0,0,-0.167077449182196,0
X601988.CH.EQUITY,0.054805714092386,0,0,0,0,0,0,0,0,0,0,0,0,0.0209806786581606,0,0,0,0,0,0,0,0,0.612446512856611,0,0,-2.16840434497101e-19,0,0,0,0.0831164105858916,0,0,0,0,0,0,0,0,0.0759221879805176,0,0,0,0,0,0.0482116742188525,0,0,0,0,-0.094545369079916,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0.0397125102878309,0,0,-0.0195773910958343,0,0,0,0,0,0.0600233830079352,0,0,0,0,0,0,0.683598171258238,-0.00584452269627664,0.044313989192205,0,0,0.102694146099689,0,0,0,0,0,0,0,0,0,0,0,0,0.0686119543850434,0.0487698376426307,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.263255375299511,0,0,0,0,0,0,0,0.224199660767334,0.0212647503970686,0,0,0,0,0,0.0544860667301804,0.0481142981344876,0,0,0,0,0,0,0.0824457044731855,0,-0.0483143133993175,0,0.322620394679012,0.199190985201791,0,0,0,0,0,0,0,0,0,0,-0.0755252420841766,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.215115040611806,0,0,0,0,0.0308198581985367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0505216459533725,0,0,0,0,0,0,0,0,0,0,0,0,0.404381077121482,0,0.232085800015961,0,0,0.0295635704792854,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,1.73472347597681e-18,0.013099641173863,0,0,0,0.158915243762502,0,0,0,0,0,0,0.171908301683304,0,0,0,0,0,0,0,0.288697279709194,0,0,0,0,0.0791867657063839,0,0,0,0,0,-0.00504949741534488,0.0686918276368422,0,0,0,0,0.257343228640679,0,0,0,0,0.0653838823118114,0,0,0,0,0.0213677561432334,-0.00940656846575962,0
X601166.CH.EQUITY,0.050671174596722,0,0.186613785445244,0,0,0,0.185927180224832,0,0.0188626580430569,0.0676263642372338,0,0,0,0.207073331800062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0464803731573572,0,0,0,0,0,0,0,0.0981831389322628,0,0,0,0,0,0,0,-0.0371191354855327,0
X16.HK.EQUITY,0,0,0,0,0,0,0,-0.0784861405347426,-0.199424277278788,0,0,0,-0.105308427110926,0,0,0,0,0,0,0,0,0,0,0,0,-0.0242932062513318,0,0.208312343238375,0,0.145210991914064,0.172429997676349,0.259280205077238,0.3689259868621,0,-0.0966387719870195,0,0,0,0,0,0.0586372715933087,0,0,0,0,0.0592073129167599,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0.0142631679048666,0,0,0,0,0,0,0,0,0,0,0,0,0.0990613302747525,0.388828309016457,0,0.00937744457170229,0,0,0,0,0,0,0.234127981516621,0,0,0.339399014632056,0,0,0,0,0,0,0,0,0,0,0,0,0.0518873918642492,0.239491908233156,0.0734227701825687,0,0,0,0,0
