,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X300059.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X2886.TT.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0.363148352724705,0,0,0.0971351530752951,0,0.314051465005949,0,0,0.106704747808043,1.73472347597681e-18,0,0,0,0,0.090435318096051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0152475070046418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.421363530428117,0,0,0.0415310788742364,0,0,0,-0.113956197255183,0,0.0468757681212061,-1.38777878078145e-17,0,0.431414693010818,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0487535420249198,0,0,0,0,0,0,0,0,0.0481144405705179,0,0,0,0,0,0,0,0,0,0,0.0270740914703035,0,0,0.0392627225016238,0,0
X601318.CH.EQUITY,0,0,0,0.0482030706682916,0,0,0,0,0,0,0,0.366296129604997,0,0,0,0,0,-4.33680868994202e-19,0,0,0.0150537296777936,0,0,0,3.30348004132976e-05,0,0,0,0,0,0,0,0,0,0,0,0.0791230575275648,0,0.0607991820564004,0.170572387826035,0,0,0,0,0,0.152529328036066,0,0,0,0,0,0
X601288.CH.EQUITY,0.41547028219337,0,0,0,0.400631518710834,0,0,0,0,0,0.0655604954419978,0,0,0,0,0.069739966071779,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0340692588966635,0,0,0,0,0,-0.0145383815969456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.27743856819335,0,0,0,0,0,0.00163713846133186,0,0,0,0,0,0,0,0.136271513255849,0,0.135314358445843,0,0,0,0,0,0,0,0,0.00149087092633906,0,0.0662397353371195,0,0.0119097961761457,0,0,0,0.0468208458976677,0,0,0,0,0,0,0,0.165856348197945,0,0.149463287496107,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.179295656066477,0,0,0,0.180557974153106,0,0,0,0,0,0,0,0.0904366434458683,0,0.120391921404223,0,0.331299383436317,0.182844266766229,-0.230283222505279,0,0,0,0,0,0,0,0,0,0,0,-0.0301500106926866,0,0.271459546013566,0,0,0,0,0,0,0,0,-0.14959182913104,-0.0341694070350996
X600036.CH.EQUITY,0,0,0.0284392086503994,0,0,0.0493971890388913,0,0,0,0,0,0.333139097270635,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.0250573895682046,0,0,0.0897878362019839,0,0.00155906909198993,0,0,0,0,0.132536331357317,0,0,0,0,0,0,0.0718292843377208,0,0,0,0,0,0,0,0,0.275816144149298,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.0251730735182284,0.0607542714837541,0,0,0,0,1.38777878078145e-17,0,0,0,0.280344925598205,0,0,0,0,0,0.149282472929909,0,0.0570089775709043,0,0,0,0.136481968179524,0,0,0,0,0,0,0,0,0.204399603757706,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0
X601628.CH.EQUITY,0.0615854468809545,0,0,0,0,0,0,0,0,0,0,0.076715770646526,-4.33680868994202e-19,0,0,0,0,0.219920784780787,0,0,0,-3.46944695195361e-18,0.175767424989986,0,0,0,0,0,0,0,0.0341417608160414,0,0,0,0.0595360940091613,0,0,0,0,0.180557517734431,0,0,0,0,0,0,0.00166995288845084,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,-0.0846437025839031,0,0,0,0,0,0,0,0.0451164858575306,0,0,0,0,0,0,0.422686862072755,0,0,0.17361456349465,0,0,0,0,0,0,0.0821679859788187,-0.407826579384819,0,0,0,0,0.740035513060294,0,0,0,0,0
