,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X300059.CH.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X1113.HK.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X000166.CH.EQUITY,X600918.CH.Equity,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X601788.CH.EQUITY,X601881.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.0440154113187855,0,0,0,0.216409012172145,0.0652877954006076,0,0,-0.0685824176217525,0,0,0,0,0,0,0,0,0,0,0,0,0.143878299415136,0.743752335929242,0.142811140056332,0,0,0,0,-0.116630732571811,0,0,0,0.0312830629982073,-0.171307900143961,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.522501823194315,0,0,0
X601318.CH.EQUITY,0,0,0,0,0.0789637464058978,0.0168105016170553,0.0606594659176853,0,0,0,0,0,0,0,0,0,0,0,0,0.299743396995598,0,0,0,0,0,0,0,0,0,0,0.150521051936486,0,0,0,0,0,0,0,0,0.317517062115042,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.891706884505159,0,0,-3.46944695195361e-18,0.0447596433888796,0.0307416105689783,0,0,0,0,0,0,0,0,0,0,0.0479769389184635,0,0,0,0.0523059382365298,0,0,0,0,-0.119223306436722,0,0.045381241107922,0,0,0,0,0,0,-0.0400159631960849,0,0,0,0.0721634141066987,0,-0.0694220713941431,0,0,0.0274061318127648,0,0,0,-0.0502038890291594,0
X601288.CH.EQUITY,0,0,0.822582414174749,0,0,-0.0817555904362945,0,0,0,0,0,-0.0399397273816734,0,0.192499643311292,0,0,0.0260516140757037,0.138726332744128,-0.0480619294355438,0,0,0,0,0,-0.0185601521500277,0,0.00584080480750719,0,0.0258099358542031,0,0,0,0,-0.0148676298696746,0,0,-0.0931821482643604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.581983693733297,0,0.283924321339149,0,0,0.128897094711043,0,0,0.00342330668674545,0,0,0,0,0.0216833832887027,0,0,0.0236139751120935,0,0,0,0,0,0,0,0,0,-0.0873056168009932,0,0,0,0,0,0,0,0.0896465670967473,0,0,0,0,0,0,0.0878505885427778
X601628.CH.EQUITY,0,0.267388782135387,0.0245891235572557,0,0,0,0.245565002445166,-3.46944695195361e-18,0,-0.138311602142022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0299352633374097,0.0331875284066268,0.0651193894777862,0,0.0776624112897109,0.0800256606957884,-0.0552893128971724,0,0,0,0,0.139936672149125,0.0280242355519319,0,0
X600036.CH.EQUITY,0,0,0.438292624498256,0.00585410501672878,0.0163789228253143,0,0,0.148522672825958,0.0507514786470955,-0.0629530411333041,0,0,0,0,0.0456683826014118,0,0,0,0,0.0331662310132662,0,0,0,0,0,0,0,0,0,-0.00760585908423049,0,0,-0.0428182846887422,0.29408656884611,0,0,0,0,0,0,0,-0.0868103588681672,0,0,0.0627631972843264,0,0,0.0626361647202483,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.240077857511007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149936774881522,0,-0.0843590833943888,0,0,0,0,0.157230728617824,0,0,0,0,0,0,0,0,0,0.0226217652346118,0,0,0.0356001188925845,0.17678095662597,0,0,0,0,0.473608708994682,0,0,-0.00142031945932262,0.0972470281163531
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0346943334925642,0,0,0.0269654400887815,0,0,0,0,0,0.823289300825265,-0.604408276481992,0,0,0,0.623123234453433,0,0,0,0,0,0.205311831354832,0,0,-0.150366132595108,0,0,0,0.100125301373523,0.224245717556293,0,0,0.0167713077946999,0,0,0,0
X388.HK.EQUITY,0,0.130958618553877,0,0,0,0,0,0,0,0,0,0,0,0,0.085030133042643,0,0,0,0,0,0,0,0.323495161047033,0,0,0,0.157062280048975,0,0,0,0,0,0,0,0,0,0.111135278766448,0,0,0,0,0,0,-0.0676944313742211,-0.149762267185313,0,0,0,0,0,0,0
