,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X002736.CH.EQUITY,VXFXI.INDEX,CN2YR
X601328.CH.EQUITY,0,0,0,0,0,0.13892159159003,0.0427178239064688,0,0,0,0,0,0.414343705879306,0,0,0,0,0,0,0,0,0,0,0.150974058916405,0,-0.0942181649599192,0,0,0,0,0,0,0,0,0,0,0,0.117960101449025,0.0236199478065642,0,0,0,0,0,0.015390365021294,0,0,0,0,0,-0.0449810957310813,0
X600000.CH.EQUITY,0,0.150566721830122,0,-3.46944695195361e-18,0,0,0.189491793154844,-0.0279997589372764,0,0,0,0.479050182612864,0,0,0.0977159728234437,-0.0971393975212044,0,0,0,0,0,0,0,0,0,-0.123576865905852,0,0,0.0579501266276763,0,0,0,0,0,0,0,0,0,0,0,0,0.0701175617366608,0,0,0,0.103620006674891,0.154546034291539,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,-0.0943264648564375,0,0,0,0,0,0,0,0,0.156055418453052,0.055678016811611,0,0,0,0,0,0,0,0,0,0,0.0834523384618025,0,0,0.551434678874945,0,0,0,0,0,0.0194612028146934,0,0,0,0,0,0,0,0,0,-0.0648680656136202,0,0,0,0,0.0714201361297291
X000001.CH.EQUITY,0,0,0,0,0,0,0.269202154483384,0,0,0,-1.73472347597681e-18,0,0.1143437011985,0,0,6.93889390390723e-18,0,0,0.0813236758201755,0,0,0,0,0.0240907648630534,0,0,0,0.151284905464774,0.200346912151269,0,0,0,0,-0.0786215074704535,0.282978864566891,0,0,0,-0.259343976219957,0,0,0,0,0,0,0.113028727974763,0.135685455312409,0,0,0,0,0
X601601.CH.EQUITY,0,0,0,0.045679279383585,0,0,0,0.169512085938751,0.294377366080452,0,0.211795952798364,0,0,0,0,0,0,0,0,0,0.0176036237442277,0,0,0,0,0.0832189344917304,0.0568419733782509,0.119537371302395,0.0247376141018932,0,0,0,0,0,0,0,0.0481389446193977,0,0,0,0.0967382046355721,0,0,0,0,0,0,0,0,0.162766353874045,0,0
X388.HK.EQUITY,0,0,0.0818043683904726,0.0352829176663315,0,0,0,0.0611921409473695,0,0,0,0,0,0,0,0,0,0,-0.0764960132256942,0,0.0806126206731565,0.185776753839023,0,0,0.266057268482011,0,0.0991206450244069,0,0,-0.0093706400823858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0.223245688077668,0,0,0,0,0,-0.118922082930823,0,0,0,0,0,0,0,0,0,0,0.0393927620924855,0,0,0,0.327628878617684,0,0,0,0,0,0,0.232205243765328,0,0.156081670508492,-0.0741012040434682,0,0,0,0,0,0,0,0.0399603410946558,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109770971293425,0.0300159235176958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101352731049734,0,0,0.148982476020717,0,0,0,0,0.0930098301129467,0,0,0,0,0.303654843633978,0,0.0457933260112034
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057987555175447,0,0,0,0,0,0,0,0.347653336355662,0,0,0,0.0342664625792839,0,0,-1.73472347597681e-18,0,0,0.0198949001906079,0.0574203812734093,0.110705489455773,0,0
X688.HK.EQUITY,0,0,0,0.132765907511371,0,-0.33440940909582,0,0,0.246128592606958,0,0,0,0,0.323666197244427,0,0,0,0.180610475628457,0,0,0,0,0,0,0,0,0.40304173265985,0,0,0,0,0,0,0,0,0,0,0,-0.0283669056689564,0,0,0.114085936415251,-0.151121300915294,0,0,0,0,0,0,0.0673787112073281,0,-0.350598590091381
X11.HK.EQUITY,0,0.0523659880664266,0,0.0461000337199974,0.0938627483949094,0,0,0,0,0,0,0,0,0,0,0.0281579754474667,0.137475915736241,8.67361737988404e-19,0,0,0,0,0,0,0.429020567902562,0.0223039979615528,0,0,0,0,0,0.0193733008998592,0,0,0,0,0,0,0.0905866766305084,0,0,0,0,0,0,0,0.00172298901872178,0,0,0,0,0
X600016.CH.EQUITY,0,0.119083080179223,0,0,0,0,0,0,0,0,0,0.0762449195808672,0.239014393687962,0,0,0,-0.109619541674899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116950014168716,0,0.143372342880027,0,0,0,0,0.322746562581088,0.236196866969911,0,0,0,0,0
X601998.CH.EQUITY,0,0,0,-0.00328579992974858,0,0,0,0,0,0,0,0,0.143490104290289,0,0,0,0,0,0,0,-0.0450782208165388,0,0.418306278187016,0,0,-0.0345965591921492,-0.0672031821194196,0,0,0,0,0,0,0,0,0,0.0956286159176188,0,0,0.107252938956658,0,0,-0.113596498652266,0,0,0.243172142317946,0,0,0,0.0128838070943437,0,0
X2388.HK.EQUITY,0,0,0,0,0,0,0,0.070096724937145,0,0,0,0,0,0,0,0,0.0736555184170917,0.0759589043857585,0,0,0.0316153691416205,0.388255591498966,0,0,0,0.0712520554486573,0,0,0,0,0.130657171129986,0.153635454678089,0,0,0,0,0,0,0,-0.0633466358578769,0,0.168021292246764,0,0,0,0,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0.108599102940666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127582862760263,0.396645500918159,0,0,0.0638951783689196,0,0.0828578718198342,0,0.0569832725075328,0,0,0.0349137593459547,0,0,0,0,0,0,0,0,0,0,0.189054592049997,-0.00188904903715511,0,0,0,0,0,-0.00260115779654104,-0.144590734302158,0.0543179027456756
X2007.HK.EQUITY,0,-0.0267307850550262,0,0,0.19028485016714,0.0797109016447904,0,0.108559268947753,0,0.00839928534972155,0,0,0,0.00479473759064065,0,0,0,0,0,0,0.131349297754371,0,0,0,0,0,0,0.467149494625207,0,0,0,0,0.0905056439255938,0,0,0,0,0,0,0,0.0418430779160007,0,0,0,0,0,0,0,0,0,-0.0909962192974627,0
X1109.HK.EQUITY,-0.0213601294927075,0,0,0,0,0,0,0,0,-0.269610583143634,0,0,0,0.0197523013791067,0.238091787989323,0.221397501199322,0,0,0,0,0.0325729537766474,-0.198248410107565,0,0,0,0,0.615443255847493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.169050161833163,0,0,0,0,0,0
X601818.CH.EQUITY,0,0,0,0,0,-0.0856508692140664,0,0,-0.108965646692595,0,0,0,0,0,0.389929453160028,0,-0.0212492033678792,-0.0360538316747903,0,0,0,0,0,0,0,0,0,0,0,0,0.0446569003372764,0,0,-0.104383304984002,0,0,0.117202210284384,0,0,0,0,-0.129195680401302,0,0,0,0.518277826757167,0,0,0,0,0,-0.0158381209100603
X601066.CH.EQUITY,0,0,0,0,0,0,0.0404419825717768,0,0.0905088683211306,-0.0385796942360632,0,0,0,0,0,0,0,0,0,0.376595886137815,0,0,0,0,0,0.0305030076328496,0,0,0,0,0,0,0.0541219140582119,-0.0774967795597432,0,0,0,0,-0.215270667480173,0,3.46944695195361e-18,0,0,0,0.0637078800973878,0,0,0,0.264935341414026,0,0.134751554471239,0
X600048.CH.EQUITY,0,0,0,0,0.185351584178715,0,0,-0.123570881465732,0,0,0,0,0.272889956822431,0.1276785800051,0,0,0,0,0,0,0.148309178398931,0,0,0.238660544143844,0,0,0,0,0.0713176748094108,0,0,0,0,0,0,0,0.133012234791436,0,0,0,0,-0.0722193977315338,0,0,0,0,0,0,0,0,0,0
X1113.HK.EQUITY,0,0,0,0,0.145443253721856,0,0,0,0,0,0,0,0,0.0274814946119625,0,0,0,0,0,0,0,0,0,0,0,0.0163288422928077,0,0,0,0,0,0,0,0,0,0,0,0,0.0877925589508535,0,-0.142240572800009,0,0.428507450795173,0,0,0,0,0.126760872465146,0,0,-0.0627162269919913,-0.264299576708669
X601688.CH.EQUITY,0,0,0.0439352591554687,0,0.0558154218210168,0,0,0,-0.0317626388835813,0,0,0,0,0,0,0,-0.0894653211039092,0,0,0,0,0,0,-0.543112678530942,0,0,0,0,0,0.0831154547136608,0,0,0,0.0326887084647792,0,0.186668086495726,0,0.135247407491747,0,0,0.0126773843815934,0,0,0,0,0,0,0,0,0.490315092028721,0,0
X12.HK.EQUITY,0,0,0.227345152714912,0,0,0,0,0.157770647458555,0,0,0,0,0,0,0,0,0,0.346087033802344,0,0,0.0942659314295694,0.0820856778974135,0,0,0,0.0732131400435321,0,0,0,0,0,0,0.049848599779151,0,0,0,0,0.098776249713203,0.222459596031073,0,0,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0.279891641662301,0,0,0,0,0.442414241585794,0,0,0,0,0,0,0,0.0879919692428831,0,0,0,0,0,0,0,0,-0.0755016358988437,0,-0.0984509861429598,0,0,0,0,0,0,0,0,0,0,-0.0747303431416719,0,0,0.116491387375018,0,-0.249370429287386,0.0163019165957565,0,0,0,-0.131071961855007,0,0,0,0.0639406461289661,-0.224221805000997
X601211.CH.EQUITY,0,0,0,0,0,0,0,0.13023273976195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221154648633732,0,0,0,0,0.0397766898218994,0,0,0.0280379390060055,0,0,0,0,0,0.254529790282744,0,0.17393617811698,0.211992296786895,0,0
X001979.CH.EQUITY,0.0179790803439128,0,0,0,0,0,0,0,0,0,0,0,0,0.252993838485951,0.0576401932704971,0,0,0,0.058590977489154,0,0,0,0,0.190833353318312,-0.222556121389717,0,0.185211835798543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0426011727773711,-0.0267378617219381,0,0,0.137227700432583,0.295470721262292,0,0,0,0,0
X600837.CH.EQUITY,0,0,0.0390226344820135,0,-0.0154594321745153,0.147125035140713,0,0,0,0,0,0,0,-0.0163894435152408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0408669008023319,0,0,0.711297390658165,0,0,0,0,0,0,0,0,0.0890162164017511,0,0,0,0,0,0.0111506472838153,0
X823.HK.EQUITY,0.305260888336891,0,0,0,0,0,0,0,0,0,0,0,0.0549742148711036,0,0,0,0,0,0,0,-0.00941745924698946,0.148493194682526,0,-0.134178021857902,0,0,0,0,0,0,0,0.0774038286131609,0,0.239671170660172,0,0,-0.0341932235025519,0,0,0,0,0,0.204210919241047,0,0,0,0,0,0,0,0,0
X601336.CH.EQUITY,0,0.0500918425926803,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0.257531154889986,0,0.16298061478894,0,0,0,0,0,0,-0.0448976202800863,0,0.0064384892740743,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0648329053845123,0,0.403023966881271,0,0.172227415876875,0.159995446100234,0,0,-0.111606501334571
X601229.CH.EQUITY,0,-0.149470586669794,0.0601062179781668,0.146713979547743,0.0337076608617214,0,0,0,0,0.172758136544721,0,0,0,0,0,0.169912935452918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0587489412430906,0,0,0,0,0,-0.313583558919404,0,0,0,0.243841776869634,0,0,0.339184455975968,0,0,-0.177883715597366
X2882.TT.EQUITY,0,0,0,0,0,-0.0381266326948772,0.0287690292991118,0,0.0205773695422507,0,0,0,0,0,0,0.124689706986323,0,-0.0153084296753989,0,0,0.0678651843745993,0,0,0,0,0,0,0,0,0,0,0.160959371784,0,0,-0.0305348377469656,0,-0.0513649204088798,0,-0.042993427542266,0,0,0,0,0,0,0,0,0.373760660339188,0,0,0,0
X1997.HK.EQUITY,0,0.0590722987823548,0.0813410909324479,0,0,0,-0.0129074431649667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119726460919326,0,0,0,0,0,0.187915115407946,0,0.60648807489687,0,-0.17365968514702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128304295493853
X000166.CH.EQUITY,0,0,0,0,0,0.0597130753743281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106713035443527,0.0488277593711439,0,0,0,0,0.428541963487089,0,0,0,0.0730736705664518,0,0,0,0,0.0323211345656863,0,0.100525259757103,0,0,0.144830008892849,0,0.116935427674828
X601169.CH.EQUITY,0,0,0,0,0,0.021939567019185,0,0,0,0,0.0550482272254993,0.158755037621384,0.356620531722721,0,0,0.183204163594548,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00385422856260038,0,0,0,0,0,0,0,0,0,0.00351285712745853,0,0,0,0,0,0.402334416322637,0,0,0,0,0.0258990181913598,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193484022380888,0.0264817288125083,0,0,0,0,0.241132341483501,0.0836482392805134,0,0,0,0,-0.0465674536946634,0,0,0,0,0.203323321556273,0.0539778310174293,0,0,0,0.118512874231071,0,0,0.0271186215856921,0.0444459274139233,0,0,-0.0286197131068659
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.105529163404861,0,0,0,0,0,0,0,0,0,-0.0590950145970767,0,0.274875847976635,-0.0807509814741164,0,0,0,0.121417092813246,-0.145846710478098,0.0527500199332555,0,0,0,0,-0.00826085068103463,0.457588946969546,0.0694101856766163,0,0,0,0,0,0,0.223911088201305,0,0,0,0,0,0.102298461223595,0,0
X2881.TT.EQUITY,0.288625762713946,8.67361737988404e-19,0.162723387569025,0,0,0,0,0,0,-0.0119711285491096,0,0,0,-0.0656471296345709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175255041572142,0,0,0,-0.0382458366208295,0,0,0,0,0,0.00924013308125984,0,0,0.301293906023954,0.0342555242624686,0,0,0,0,0,0,0,0,-0.233709641335851
X300059.CH.EQUITY,-0.0238517533917722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109722958679412,0.194790397267913,0,0,0,0,0.0102600548606735,0,0,0.567450823636885,0,0.109425553864681,0,4.33680868994202e-19,0,0,0,0,0,-0.108015298691729,0,0,0,-0.206791060520294
X002736.CH.EQUITY,0,0,0,0,0,0,0.150081717204071,0,0,-0.0677274608545756,0,0,0,-0.0481482732330094,0,0,0,0,0,0,-0.00638878829735942,0,0,0.0160050655966119,0,-1.73472347597681e-18,0,0,0,0.108263299873368,0,0.0111384350751256,0.0834421060638317,0,0,0.167374320981343,0,0,0,0,0,0,0,0.475756309416097,0,0,0,0,0,0,0,0
VXFXI.INDEX,0,0,0,0,0,0,0,0,0,-0.0476563575567405,0,0,0,0,-0.139007638713367,0,0,0.0456495031039199,0,0,0,0,0,0,0,0,0,-0.387389961826809,-0.0225476724125742,0.696624636141477,0,0,-0.515181790484803,0,0.566557734473318,0,0,0,0,0,0,0,0,0.302050200085226,0,-0.53260091993878,0,0,0,0,0,0
CN2YR,0,0,0,0,0,0,0,0,0.176632004713263,0.13320409061959,0.00474775962519962,0,0.233600528863156,0.167323833118202,0,0.0301936469718302,0,0,0.0140907677102844,0,0,-0.382163932264166,0.0402819703315017,0,0,0.290890974063965,0,-0.243361122642434,0,0,0,0,0,0,-0.200742720857988,0,0,-0.0894249014272064,0,0,0,0,0.0856193765703253,0,0,0,0,0,0,0,0,0
