,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X600837.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X300059.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X2886.TT.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.0302472866055766,0,0.380574118910796,0,0,0.107809455655876,0,0.29820996195051,0,0,0.123710691161612,0,0,0,0,0,0,0.0258580062409855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0
X601939.CH.EQUITY,0.369052391042863,0,0,0,0,0,0.00449120625763183,0,0,0,0,0,0.468137723092531,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0342373991804437,0,0,0,0,0,0,0.0717245457063014,0,0,0,0.0348357916342974,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,-1.73472347597681e-18,0,0,0.0599340751891111,0,0,0,0,0.00767295351335392,0,0,0.383021076609878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0695136067284166,0,0,0.055227748672211,0.159658132125557,0,0,0,0,0,0.14058496765573,0,0,0,0,0,0
X601288.CH.EQUITY,0.394121809145695,0,0,0,0.415637757389432,0,0,0,0,0,0.0540946768358207,0,0,0,0,0.0860295663157013,0,0,0,0,0,0,0,0,0,0,0,0,0.0342447051974753,0,0,0,0,0,0,0,0,-0.0134100114101896,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.276560646671841,0,0,0,0,0,0,0.000597465215337711,0,0,0,0,0,0,0.136339766335859,0,0.132843253993664,0,0,0,0,0,0,0,0,0,0.000542138701738151,0.0663744892548787,0,0.0160910671261311,0,0,0.0462907466573603,0,0,0,0,0,0,0,0,0.164540126261458,0,0.150373589691024,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.353910725823849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186366258121358,0.0831128387510995,0,0,0,0,0,0,0,0,0,0,0.0697680284398784,0,0,0,0.335049883900101,0,0,0,0,0,0,0,0,-0.109384149098571,-0.054148425133031
X600036.CH.EQUITY,0,0,0.0288535411169438,0,0,0.0498768693934941,0,0,0,0,0,0.328477105378634,0,0,0,0,0,0,0,0,0,0,0,0.0249456208169734,0,0,0.0930781704318483,0,0,0.00154258588938823,0,0,0,0.132105835941903,0,0,0,0,0,0,0.0731716593685296,0,0,0,0,0,0,0,0,0.27174590170564,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0113851806848117,0,0.0174354282338862,0,0,0,0,0,0,0.339003812727068,0,0,0,0,0.102832067841979,0,0.0139985020569203,0.0640885063767097,0,0,0,0.187009987812048,0,0,0,0,0,0,0,0.177258549186499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,-2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0.132643956844054,0,0,0,0,0,0.123755314200574,0,0,0,0.314896985120244,0.0339584380719686,0,0,0,0,0,0,0,0.0459448480248681,0,0,0,0,0,0,0,0,0.141860684015676,0,0,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0.354674354698716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75617991765009,0,0,0,0,0,0,0,0,0,0,-0.318150711607735,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0.263725205450251,0,0,0,0,0,-0.00284597731603463,0,0,0.0627229064275301,0,0,0,0,0,0,0.329388110599793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102026174992847,0,0.0669096557589965,0,0,0,0,0.0951409307027238,0,0,0,0.138830819100284,0.011802282752813,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0.069468556077112,0,0,0.162779656762272,0,0,0,0,0,0.0745511044886761,0,-0.016413347647228,0,0,0.00113338058739527,0,0,0,0,0,0,0,0,0,0,0.327421333246247,0,0,0,0,0,0,0,0,0,0.0728788371361678,9.25556023913408e-05,0,0,0,0,0,0.251448922082934,0,0,0,0.0939013745840999,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0459076976826629,0,0,0.47032198749057,0,0.0574782299445629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0810113439110065,0,0,0.0507916321340202,0,0,0.152981198104598,0,0,0,0,0,0
