,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X601601.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X300059.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X600999.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X688.HK.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X2881.TT.EQUITY,X000776.CH.EQUITY,X1997.HK.EQUITY,X001979.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,-1.73472347597681e-18,0.222839799431135,0,0,0,0,0.372393941387912,0,0,0,0,0,0.028552210957208,0,0,0,0,0,0,0,0,0,0,0,0.254588047999261,0,0,0,0.0173415653268398,0.0257108001493429,0,0,0.0729629759474108,0,0.0608142508424893,0,0,0,0,0,0,0,0,0,0,0,0,-0.0898802153339039,0,0,0
X601318.CH.EQUITY,0,0,0.10882302717457,0,0,0,0,0.0164710422902752,0.280247403920439,0,0,0,0,0.139086309805573,0.264661370861462,0,0,0,0,0.0495588495027465,0,0.039396399683873,0,0,0,0,0,0.19067728624771,0,0,0,0.0626662885770881,0,0,0,0,0,0,0.0256593941470643,0,0,0,0,0,-0.101430871367277,0.0484599008375683,0,0,0,0,0,0
X601939.CH.EQUITY,0.314094173564684,0.0680819527495508,0,0,0,0,0,0.278448769247709,0.219703596389779,0,0,0,0,0,0,0.15787325999813,0.0283252170032382,0,0,0,0,0,0,0,0,0.0683581163765743,0.0642711050548822,0.22261126601424,0,-0.0908447619137162,0,0,0,0.0967251639007632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0703621614363474,0
X600036.CH.EQUITY,0,0,0,0,0,0.155474888212489,0,0,0.0624003976931162,-0.103508359160553,0,-0.0999545329427611,0.145698806948493,0,0,0.154765984998929,0,0,0,0.16188588380736,0,0,0,0,0,0,0.399811678659715,0.0316951964902431,0,0,0,0,0,0,0,0,0,0,0,0,-0.0716314802934497,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.101999230387658,0,0,0,0,0.459661120816274,0,-0.0600348352838877,0,0.0706504871465365,0,0,0,0,0,0,0,0,0,0,0.143216617727878,0,0,0.060855740277504,0,0.125259831738101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022924501100249,0,0,0.0124736649860999,0,0
X1299.HK.EQUITY,0,0,-0.0584707145030391,0,0,0,0,-0.00181329471836684,0,0.160253730828918,0,-0.094498096656991,-0.0755977513393949,0,0,0,0,0,0,0,0,0,0.161126053654874,0,0,0,0,0,0,0,0,0,0,0.123709344401194,0,0.0531864832323695,0,0,0.227604679870916,0,0,0,0.251392598633362,0,0,0,0,0.0842878109652226,0.183661042515908,0,0,0
X601628.CH.EQUITY,0,0,0,-0.0135873277177561,0,0,0,0,0,0,0,0,0,0,0,-0.0236580676698792,0,0,0.107303907218435,0,0,0,0,-0.148065798426594,0,0,0,0,0,0,0,0,0,0,0,0,0,0.467457334268346,0.00455621330331365,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,-0.0295086353109273,0
X601988.CH.EQUITY,0,0,0,0,0.525084179600744,0,0,0,-0.00800841181690216,0,0,0,0,0,0,0,0.286902088401034,0.135162135299468,0,0.0435020987707542,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0418262112575972,0,0,0,0,0,0,0,0,0,0,-0.0982347400795796,0.00136006079412258,0,0,0,0,0,0
X5.HK.EQUITY,0,0.0209277518711809,0.0846690852694707,0,0,0,0,0,0,0,0.163240207985165,0,0,0,0,0,0,0,0,0,0,0,0.0815567839084343,0,0.100921582619776,0,0,0,0,0,0,0,0,0.105616697924532,0,0.0850716835669666,0,0,0,0,0.376686462708593,0,0,0,0,0,0.0849540628824799,0,0,0,0,-0.0571691307229061
X388.HK.EQUITY,0,0,0,-0.322429260372176,0,0.239279169644825,0,0,0,0,0,0,0,0,0,0,0,0.157111965538849,0.20738978508469,0,0,0,0,0,0,-0.00731170072008509,0,0,0,0,0,0,0,-0.0963239578249054,0,0,0,0,0,0.182664287772199,0,0,0,0,0,0,0,0.150435534081269,0.0401551665033054,0,0,-0.0670518230629783
