,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X688.HK.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601229.CH.EQUITY,X001979.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X601881.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,-8.67361737988404e-19,0.40715867993054,0,0,0.013659431921303,0,0,0,0,0,0,0,0,0.0211127595187027,0,0,0,0,-0.0293018109736894,0,0,0,0,0.00161112041725694,0,0,0,0,-0.0460105759931349,0,0,0,0.168738567540567,0,0,0,0.0727928049307095,0,0,0,0,0,0,0,0,0.0464297700055385,0.231541537725078,0,0.046398971051162,0
X601318.CH.EQUITY,0,0,0,0,0.0166097060408146,0,0,0,0.150790907456245,0,0.0571673364697654,0,0.0831726833941055,0,0,0,0,0,0.223412322951159,0.180487916173651,0,0,0,0,0,0,0,0,0,0,0,0.0896087989828222,0,0,0.0344514017452107,0,0,0.0495399525480625,0,0,0,0,0,0,0.00883358626559772,0,0,0,0,0,0,0.0728645332615611
X601939.CH.EQUITY,0,0,0,0.286877851113296,0,-0.0573467696276861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00333013168059195,0.748401939727213,0.0152906372230847,-0.25882864647144,-0.137281231345492,0,0,0,0,0,0,0.062950402895047,0,0,0,0,0,0,0,0,-0.126703434203543,0,0,0,0,0,0,0,0,0,-0.0887567424335416,0
X601288.CH.EQUITY,0.221922606633769,0,0.0325616081493933,0,0.0550760953811045,0,0.322490305423636,-0.100418209918696,0,0,0.0585144152350437,0,0,0,0,0.0688486721883262,0,0.00255611859016164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156301998668483,0,0,0,0,0,-0.112675532342315,0
X601628.CH.EQUITY,0,0,0,0.0698636708854593,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2286975028676,0,0,0,0,0,0.0981371485602504,-0.150938379006533,0,0,0,0.109488846507768,0,0,0,0.512952403240148,0,0.135768017742101,0,0,0,-0.00209188258113961,0,0,0,0,0,0,0,0,0,0,0,0,0.0522670289074897
X600036.CH.EQUITY,0,0.201917005207757,0,0,0.0922198465261425,0,0.0801200848921814,0,0,0,0,0,0.213637698936706,0,0,0,0,0,0,0,0,0,0,0,0,0.317580041153622,0,0,0,0,0.13899045592549,0,0,0,0,0,0,0,0.0474484941865504,0,0,0,0,0,0,0,0.0307730169229143,-0.0636932837349248,0,0,0,0.0111000315838084
X601988.CH.EQUITY,0,0.033196309723241,-2.16840434497101e-19,0,0,0.329579398947262,0,0,0,0,0,0,0,0,0,0.470338801848807,0,0,0,0,0.0372954459740808,0,0,0,0,0,0,0,0,0,0.0117156932552766,0.140643766917376,-0.0766671631382206,0,0,0,0,0,0,0,0,-0.0184712286059954,1.73472347597681e-18,-3.46944695195361e-18,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.354287912066655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0403011315079691,0,0,0,0,0,0,0,0,0,0.0937945830979175,0,0,0.156371208386951,0,0.0916692617221062,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0358965962312675,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.574873378584718,0,0.0761132414510876,0,0.0853157883383688,0,0.0855182771293738,0,0,0,0,0,0,0,0,0,0.230088386761058,0.0692943301461447,-0.0811109495541494,0,0,0,0.178105592271108,0.180312153150627,0,0,0,0
X388.HK.EQUITY,0,0,0,0,6.93889390390723e-18,0,0,0.15164343896459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.480371502027108,0,-0.0116246451576095,0.147769218643472,0,0,0,0.158929262542293,0,0.21777117206172,0,0,0,0,0.181621995193633,0,0,0.0226148160429626,0,-1.73472347597681e-18,-0.340662520221518,-0.114617405080282,0,0.0709504175629519,0,0,0.232134530430095,-0.00983402522737502,0
