,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X001979.CH.EQUITY,X601169.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.295425065968104,0.0273532735684192,6.93889390390723e-18,0,0,0.44704589389161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105021631118925,0.0519741679266809,0,0,0,0,0,0,0,0,0,0,0.0796427801757875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0.152630584740361,0,0,0,0,0,0.17415193936193,0,0,0.0463003209702354,0.125734695746885,0,0.0566078821133426,0,0,0.0285674503161734,0,0,0.1509894854476,0,0,0,0,0,0,0,0,0,0.06615941320201,0,0.0601686294852193,0,0,0,0,0.0590043295361369,0,0,0,0,-0.039570862339496,0,0,0,0,0,0,0,0,0.0472270099910526
X601939.CH.EQUITY,0.375391239596319,0.145754604753378,0,0,0,0,0,0.161059374322488,0,0,0,0,0,0,0,0,0.111342697882506,0,0,0,0,-0.154227092292158,0,0,0,0,0,0,0.118510811449467,-0.0252140997105461,0,0,0.227443683857859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231403390981028,-0.0458309241835571,0.0736213005887856
X600036.CH.EQUITY,0,0,0,0,0,0,0.194646049721375,0.081697433707549,0,0,0,-0.0916458486889495,0.225283264923089,0,0,0.105416743487416,0,0,0,0,0,0,0,0,0,0.120059569177801,0.0735876821187952,0,0,0.0255224568592191,0,0,0,0,0,0,0,0.00820920965683035,0,0,0,0,0,0,0,0,0,0,0,0.378154873697215,0,0.0328331398429366
X601288.CH.EQUITY,0,0,0,0,0,0.0045788310046202,0,0.556828092435237,0,0,-0.0843841059492022,0.0455887358070429,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.0747036565662841,0.0792676260122259,0,0,0.0892857242432739,0,0,0.109852537956809,0,0,0,0.0536508019005105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059136873916652,0,0,0,0
X601628.CH.EQUITY,0.167198231548705,0,0,-0.0421580701913448,0,0,0,0,0,0,0,0,0,0,0,-0.146698102383068,0,0,0,0,0,0.0748777122505125,0,0,0,0,-0.0379620322320956,0,0,0,0,0,0,0.542709998895411,0.187207175131248,0,0,0,0,0,0.0165522308290906,0,0,0,0,0,0,0,0,0,-0.0659034000478317,0.142022160591074
X1299.HK.EQUITY,0,0,-0.209129141511618,0,0,0,0,0,0,0,0.107446793519428,0,0,0,0,0,0,0,0,0.0200438807580257,0,0,0.112323319791442,0,0,0,0,0,0,0,0,0,0.174383287027105,0,0,0,0,0,0,0.0965189468398941,0.164039767336349,0.0676939683833086,0.298372362514544,0,0,0,0.297614748772172,0,0,0,0,0
X601988.CH.EQUITY,0.138343725822452,0,0.0943871466257889,0,0.372632091762772,0,0,0,0,0,0,0,0.218434298816025,0,0,0,0.111011473258054,0,-8.67361737988404e-19,0,0,0,0.017212517045945,0,0,0,0,0,0,0,0.120472601190948,0,0,0,0,0,0.0108908712646188,0,0,0,0,0,0.00591330657072275,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.124976389156681,0,0,0,0,0,0,0,0,0,0,0,-0.0882313170473956,0,0,0,0,0,0,0.23876207941863,0,0.185870930293703,0,0.140659424556497,0,0,0,0,0,-8.67361737988404e-19,0,0.0546817975632082,0,0,0,0,0,-0.0670430491493503,0.196623014052286,0.0532284590122852,0,0.270680475472181,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0644176777128979,0.123449602297491,0,0,0.0894426676242485,0,0,0,0,0,0,0,0,0,0,0.17217592372493,0.0198621947692703,0.428270401104015,0,0,0,0,0.0495061645053364,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,-0.0354801077605457
X388.HK.EQUITY,0,0,0,-0.284621537123136,0,-0.054778586695956,0.201222573184705,0,0,0,0,0,0.0555650701821608,0,0,0,0,0,0,-0.0441682119161451,0,0.527104292131968,0,0,0,0,0,0.0578609682846957,0,0,0,0,-0.126179287255961,0,0,0,0,0,0.14565616419719,0,0.123631709801919,0,0,0,0,-0.180541150687151,0.0911916076799741,0,0,0,-0.00568015762335177,0
X601658.CH.Equity,0,0,0,1.73472347597681e-18,0.183592186558605,0,-0.0686706873310963,0.239294908376032,0,0.275309194186414,0,0,0.0839984872668711,0,0,0.0319449145663955,0.479570503752553,0,0,0,0,0.317199955277595,0,0,0,0,0,0,0,0,0,-0.319704044809263,-0.0184776432353916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.352059335798714,0,0
X000001.CH.EQUITY,0,0.0850172517763856,0,0.190070397649792,0,0,0,0.21119547297755,0,0.423881277029145,0.0791089987026488,0,0,0,0,-0.0358290433203335,0,0,0,0,0,0,0.122478407087414,0,0,0,0.31982622033289,0,0,0,-0.0235006883209377,0,-0.26512389970499,0,0,0,0,-0.101855761296421,0,0,0,0,0,0,0,0,0,-0.0254634918926968,0,0,0,0.109110203656343
X600030.CH.EQUITY,0,0,0,0,0,0,0.0145027955042789,0,0,0,0.055203336506443,-0.0135941239075476,0,0,0,0,0,0,0.238745679473228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111770038764776,0.128415342587002,0.26248525688481,0.00688080702588116,0.0436617122663758,0,0,0,0,0,0.299055241543312,0,0.0672753317402149,0.051855136658589,0,0,0,0,0
X601601.CH.EQUITY,0,0,0,0,0,0,0,0,0.151459093232418,0,-0.0832309180312312,0,0.356133654763362,0,0,0,0,0.114715803401009,0,0,0.218884999821461,0,0,0,0.00698014358961443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0387594294945216,0,0,0,0.0285609444133787,0,0,0.112335168906666,0,0,0
X000002.CH.EQUITY,0,-0.0742156606409656,0,0.0522101336293442,0,0,0,0,0,0,-0.0551187421691526,0.141942600003118,0,0,0,0,0,0,0,0,0,0,0.0416181641523851,-0.133376918682042,0,0.345077435882307,0,0.425779956539048,0,0,0.0319671108181393,0,0,0.00885258954905658,0,0,0,0,0,0,0,0,0,0.0719100068096385,0,0,0,0,0,0,0,0
