,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601066.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X300059.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.244657782659952,0,0.133301454546977,0,0.0386456778924909,0,0,0.250957859661531,0.0713431562683004,0,0.10779462771983,0,0,0,0,0,0,0,0.0599887740635049,0,0,-0.0879473738997158,0,0,0,0,0,0,0,0,0,0,0,0,0.0590947817420996,0,0,0,0,0,0,0,0,0,0.0520317027627263,0.0131663548729096,0,0,0,0,0
X601939.CH.EQUITY,0.483666265079437,0,0,0,0,0,-0.0479935666502081,0,0,0.0165620580949182,0.192352708646965,0,0.22973401550101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00149490044419982,0,0
X601318.CH.EQUITY,0,0,0,0,0.0805869534163651,0,0,0,0,0,0,0.211831663525676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.113484704146676,0,0,0.156845004583899,0,0.147433256622641,0.14110223321146,0,0,0,0,0
X601288.CH.EQUITY,0.346489628940156,0.0458631592538761,0,0,0.402171772951201,0,0,-0.0315435022678098,0,0,0.0627095005216163,0,0,0,0,0.114472650105693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0210923237458631,0,0,0,0,0,0,0,0,0,0,0.0134559658333983,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.0987788918578413,0,0.27208812065838,0,0,0,0,0,0,0.249586551788493,0,0,0.0969326180108765,0,0,0,0,0,0.142401338420997,0,0.0697541303038802,0,0,0,0,0,-0.00969227649547178,0,0.014799949631576,0.00994719589706004,0,0,-1.38777878078145e-17,0,0,0,0,0,0.057083705857127,0,0,0,0,0,0,0,0.0517705272449623,0,0,0,0
X600036.CH.EQUITY,0,0,0.021090221690153,0,0,0,0,0,0,0,0,0.411344444837843,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.126443798391761,0.0523347399657583,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0833242399998119,0.059642864826389,0.00130541562506508,0,0,0,0,0,0,0,0,0.264347201019873,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.09852649612587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0998443896358728,0,0,0,0.0419307713851373,0,0.179236969856052,0,0,0.118133768477698,0,0.208422269975309,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142167065698439,0,0,0,0
X5.HK.EQUITY,0,-0.195605343788172,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,-0.210709091921188,0,0.118992829944955,1.13960195962083,0,-0.778865977966393,0,0,0.508102328931613,0,0,0,0,0,0,0,0,0,0,0,0,0,0.400622282172529,0,0,0,0,0,0,0,0.0126010622055287,-0.0856154431154457,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.216752870404466,-6.93889390390723e-18,0,0,0,0,0,0,0.0514196254054276,0.307932623492066,0,0,0,0,0.135771075612368,0,0,0.08253122362136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0379469251036638,0
X601658.CH.Equity,0,0.095690966318515,-0.262210531142332,0.247713275436754,0,0,0,0.124007764366321,0.0804561514186458,0,0,0,0,0,0,-0.251503584547485,0,0,0,0,0,0.0103470318108115,0,0,0,0,0,0,0.723525527455393,0,0,0,0,0,0,0,0,0,0,0,0,-0.126540641472419,0,0,0,0.618849511788639,0.0650086617185728,0,0,-0.122952030527578,0,0
