,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X300059.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600999.CH.EQUITY,X2886.TT.EQUITY,X1997.HK.EQUITY,X600918.CH.Equity,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.125452356880604,0,0,0.0936786904081907,0,0,0,0,0,0.0757104344395563,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.203003627123258,0,0.292560644084089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137073428990201,-0.0431993516613093,0,-0.231023573419997,0
X601939.CH.EQUITY,0.205572587524517,0,0,0.329778746340265,0,0,0,0,0,0,0,0,0,0.260468567398869,-0.0215812734412449,0,0,0,0,0,0.000975557901713041,0,0,0,-0.109497181337799,0.235419645537089,0,0,0,0,-0.108088768836791,0,0,0,0,0,0,0,-0.0222686568031174,0,-0.0384355697655355,0,0,0,0,0,0,0.0797812249392969,0,0,0,0
X601318.CH.EQUITY,0.0577067832034747,0,0,0,0.246165620864151,0.187319736645458,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107947030275179,0,0,0,0.136947664666332,0.0121640315085939,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0650026797560654,0,0,0,0,0.0466660122334368,0,0,0,0,0,0,0,0,0,0,-0.0213552176202958,0
X601288.CH.EQUITY,0,0.261581557826226,0.0777877122470369,0,0.226141845779578,0,0,0,0,0,0.370492971259449,0,0.174900975697717,0.0438142217937659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.017621531190455,0,0,0,0,0,0,-0.0426976000830722,0,0,0,0,-2.16840434497101e-19,0,-0.123672957304923,0,-0.0600272178120073,0,0
X601988.CH.EQUITY,0,0,0,0.416264063085614,0,0,0,0,0,0.343616628357528,0,0,0,0,0,0.197487094748299,0,0.0676684464173,0,0.110729823034678,0,0,0,0,0,0,0.0797394524275495,0,0,0,0,0,0,0,0,0,0,0,-0.535280175555999,0,0.0633504167668501,0,0,0,0,0,0,0,0,0,0,0.246554145338487
X600036.CH.EQUITY,0,0.175164642049064,0,0,0,0,0,0,0.0972244643785192,0,0,0,0.0353762941538843,0,0,0,0,0.175291736035826,-0.00177077473346731,0,0,0,0,0.181151210887982,0,0,0,0,0,0,0,0,0.369990191240535,0,0,0,0,0,0,0,0,0,0.042999254061274,0.00831605082722043,0,0.0893836296744622,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131097448261174,0,0,0.373020989319932,8.67361737988404e-19,-3.46944695195361e-18,0,0,0,0.00749409220919766,0,0,0,0,0,0,0,0.0441561952304549,0,0,0,0,-2.16840434497101e-19,0,0,0,0.291457275168127,0,0,0.0289319712121197,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.104584495896772,0,0,-0.0110928829628606,0,0,0,-0.356866284359103,0.563570849260943,0,0,0,0,0.640181357930469,0,0.105666774494631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245346772954286,0.0126136678183734,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0.263165612073985,0,0,0,0,0,-0.165515683885993,0,0,0,0,0.136427806054622,0,0,0,0,0.212602555462106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0250538450889964,-1.38777878078145e-17,0,0,0,0,0,0.227826097036815,0,0,-0.110223771081919,0.0818466759397625
X601658.CH.Equity,0,0.145498196649664,0,0,0.0151774704868958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.394242760925174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187778326912157,0,0,0.11177340723332,0,0,0,0,0,0,0.00877359681327317,0,0,0,0,0,0
