,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X601066.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X300059.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,VXFXI.INDEX,CN2YR
X12.HK.EQUITY,0,0,0,0,0,-0.183536313477468,0.28844446928251,-0.01177851720115,0,0,0,0,0,0.260350514371457,0,0.397631175569054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.226238061024229,0.338890857420729,0,0,0,0,0,0.127288569079171,0,0,0,0,-0.0788148446638817,0,0.00442726087355428,0
X601211.CH.EQUITY,0,0,0,0,0,0,-0.030024899063632,-0.0357748913452645,0,0,0,0,0,0,0,0,0.168166991874501,0,0,0,0,0.00702888122615267,0.0493580953528892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138748908584215,0,0,0,0,0.0930269485120065,0.0860897870830323,0.151105202802502,0,0,0,0.380360571557468,-0.0132015810731985,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0584293674888607,0,0,0,0,0,0,0,0,0,0,0,0,0.0832963784529426,0,-0.0697241595645273,0,0,0.0555617117310606,0.139457072824389,0,0,0,0,0,0.256902131083311,0,0.191622791897713,0,0,0,0,0,0,0,0.129161284616859,0,0,0,0,0,0
X823.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.342749364458214,0,0,0,0.0468974138837041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261658774811308,0,0,0,0,0.086011553225073,0,0,0,0,0,0,0.0503369409459048,0.00681261280079002,0.11904914915319,0,-0.136681629325241,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0237089082698855,0,0,0,0,0,0,0.130394317449638,0,0,0.02177859862514,0,0,-0.0673010105262172,0,0,0,0,0.427388721714962,0,0,-3.46944695195361e-18,0.063194108939275,0,0,0,0,0,0,0,0,0.0939102070537622,0,0,0,0.296599719565339,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109995804493988,0,0,0,0,0,0,0,0.193113023846717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.594935083869093,0.0632476022729517,0,-0.0299438875103535,0
X601229.CH.EQUITY,0,0,0,0.0325006439236766,0,0,0,0,0,0.301047417538148,0,0,0.239392270895961,0,0,0,0,0,0,0,0,0,0,0,0.0847235004311839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0242722012517391,0.393102820153029,0,-0.0943235631655187,0,0,0
X601336.CH.EQUITY,0,0,0.050038127354851,0,0,0.0181495271394867,0,0,0,0,0,0.0581852121683148,0,0,0,0,0,0,0.191429447904037,0.092032828359916,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0602975798159496,0,0,0,0,0.171514506500751,0,0,0,0,0.169538184385025,0.125211926824666,0,0,0,0,0,0,0
X300059.CH.EQUITY,0,0,0,0,-0.0311316175690763,0,0.0410714682323675,0.10228218062873,0,-0.081709432609901,0,0,0,0,0,0,0.913007141119057,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.0359880823137517,0,-0.0777215331636721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0668041583544559
X600999.CH.EQUITY,0,0,0,0,0.0488776168727702,0,0,0,0,0,0,0,0,0,0.0498986534557738,0,0.16579088745894,0,0,0,0,0,0,0.0295416262793547,0,0.0500722347658058,0,0,0,0,0,0,0.18797534231958,0,0,0,0,0,0,0,0,0,0,0,0,0.256008477186699,0,0,0,0.184130013147758,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0131549129321194,0,0,0.0526684858834958,0,0,0,0,0,2.16840434497101e-19,0,0.133686420428723,0,0,0,0.0750268807255597,0,0,0,0,0,0,0,0,0.0418550918123407,0,0.0176775789303961,0.0813815852556923,0,0.214776342597055,0,0,0,0,0,0,0,0.402851734197327,0,0,0,-0.015059410670859,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3159667678514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0899313209922931,0,0,0,0.0298489098292777,0,0.251555073067762,0.0498799549853098,0,0,0.136662172187968,0.173943474572239,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0.110504642775217,0.112714634156982,0,0,0,0,0,-0.0527019996174865,0,0,0,0.496154046124396,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0359431960842491,0,0,0,0,0,0,0,0.0290586501223186,0.315362380744755,0,0,0,0,-0.0402054698874334,0,0,-0.0133584547380312,0,0.0521056387068584,0,0,0,0.00513154708731571,0,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0.0896297312476823,0,0,0,0,0,0,0,-0.0591243699670248,0,0,0,0,0.135900979357748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190233263090142,0,0,0,0,0,0,0,0,0.435599075388676,0,-0.0810044050004375,0
X2886.TT.EQUITY,0,0,0,-0.222316577623364,1.38777878078145e-17,0,0,0.0233781307397807,0,0.192656531171805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0923825627622485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.455882568597399,0.571135910579393,0,0,-0.271221615306046,0.0603731894910813
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194280848254873,0,0,0,0,0,0,0,0,0,0.0141850950247058,0,0,0,0,0,0.0846927222836174,0,0,0.077004133072025,0,0,0.368079302526015,0,0.0516572153455031,0,0,0,0,0.125759142251804,0,0,0,0,0,0
VXFXI.INDEX,0,0,0,0,-0.101203534816261,0,0,0.02167806870045,-0.18482544378658,0,0,0,0,0,0.746008321942718,0,0,0,-0.22724265303446,0,0,0,0,0.00341083854635232,0,0.323468633999137,-0.457576934017212,0,0,0,0,0,0,0,0,0,-2.77555756156289e-17,0,0,0,-0.416054405984376,0,0.192440340938861,0,0,0,0,0,-0.581661801051141,0,0,0.204064468919525
CN2YR,0,0,0,0,0,0.408537797503505,0,0,0,0,0,0,0,-0.737352842445985,0,0,0,-0.0427806035135679,0,0,0,0,-0.125593122845513,0,0,-0.0820181296346258,0,0,0,0,0,0,0,0.215306944795936,0,0,0.538286059415571,0,0,-0.443717135692935,0,0,0,0,0,0.340442856026249,0,-0.558508798431475,0.198238025549282,0,0.458389540321453,0
