,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.479826232910761,0,0,0,0,0,0,0.000230160922094294,0.237649796462432,0,0,0,0.136336854664451,0,0,0.045738032971716,0,0,0,0,0,0,0,0,0,0,0,0,0.0371105551007076,0,0,0,0,0,0,0,0,0.0839165574642776,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.172105659012789,0,0.220066693167486,0,0,0,0,0,0,0,0,0.242893803430978,0,0.0695191817621313,0.0142463760983467,0,0,0,0,0.132492640602211,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.132231214529606,0,0,0,0.0379734216377832,0,0,0,0,0,0,0,0.0414047348022443,0.0462041205848102,0,0
X601939.CH.EQUITY,0,0,0,0.729478536126835,0.0320483582980459,0.0541085962712099,0,0,0,0.235591493590033,0,0,0,0,0,0,0,0,0,0,0.0501845818373474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0234106243149926,0,0,0.0231311089718913,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,-0.412058245991608,0,0.030238845118451,0,0.942762274622658,0,0,0,0,0,0,0,-0.142836183760856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152347582520139,0,0,0,0,0,0,0,0,0,0,0.0491941651259318,0,0,0
X5.HK.EQUITY,0.00866701635839753,0,0,0,0,0.120743894003912,0.397532465807831,0,0,0,0,0,0,0,0.0447210387424476,0,0,0,0,0,0,0,0,0,0,0,0,-0.20684141733856,0,0,0,0,0,0,0,0,0.095953398909356,0,0,0.322482441522969,0,0,0,0,0,0,-0.097555392464594,0,0.0213183009957625,0,0
X601988.CH.EQUITY,0,0,0,0,0.343405923512041,0,0,0,0.111638361968419,0,0,0,0,0,0,0.0931537208538789,0.0292598969272212,0,-0.0488027025745192,0,-0.0674898600308891,0,0,0,0.219001334215034,0,0,0,0,0,0,-0.218420169789321,0,0,0,0,0,0,0,0,0.075206203448712,0,0,0,0,0,0,0,-0.0320190067957018,-0.127962735080705,0
X1299.HK.EQUITY,0,0,0,0,0.228128471246159,0,0,0,0,0,0,0,0.0242413850937508,0,0,0,0.19732590082746,0,0,0,0,0,0,0,0,0.0609908380232196,0,0.108561958067349,-0.141172230908592,0,0.0926589333275493,0,0.0103550062975291,0,0,0,0.397955215877107,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.040894041612754
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.408189011755236,0,0,0,0,0.0385607432761432,0,0,0.120658743565066,0,-0.110529836657947,0,0,0,0,0.181374996683653,0,0,0,0,0,0.2194657969436,0,0,0,0,0.11501709449167,0,0,-0.0306331210022415,-0.162339560784441,0.0818496292181159,0,0,0.132014713722176,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.0819144163955978,0,0.00154402150090147,-0.0846231262143936,0,0,0,0,0,0,0.0516214395109725,0,0,0,0,0,0.204866461590021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.405417971831028,0,0,0,0,0,0.215557739478758,0,0.0878684227783857,0.0633839012732422,0,-0.0110699676824063,0,0,0,-0.017875362619328
X601328.CH.EQUITY,0,0,0.242556077862419,0,-0.0974850997697184,0,0,0.439762741065559,0,0,0,-0.00226107406968985,0.35718698588617,0,0,0,0,0,0,0,0,0,0,0.0443770401669639,0,0,0,0,0,0,0,-0.133692165513072,-0.138429175591953,0.177279392285272,0,0,-0.0052263805976771,-0.228204013678738,0,0,0,0,0,0,0,-0.0012829853055977,0,0,0,0,0
