,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X600048.CH.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,-0.21347922722052,0,0,0,0,0,0,-0.0562859892618025,0.165916064285567,0,0,0,0,0,0,0,0,0,0,0,0,-0.209953133941473,0,0,0,0,-0.170272926512365,0,0,0,0,-0.237409964989356,0,0,0.0560319652927844,0,0.734087640029027,0,0.330804108814444,0,0,0,0,0,0,-0.0182617214254939,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0525100592862195,0,0.0705285406541396,0,0,0,0,0.07459983968554,0,0,0,0,0,0,0,0,0,0.194045498606095,0,0,0,0,0,0,0,0,0.0287171703487786,0,0,0,0,0.310947521091166,0,0,-0.0125627193618949,0,0.198639365268219,0,0,0,0,0,0,0,-0.0537802884432574
X601939.CH.EQUITY,0.323674409966328,0,0,0,0,0,0,0,0,0.0151925712123733,0,0,0,0,0,0,0,0.13174314095476,0,0,0,0,0.0246531066949367,0,0.0224294754399383,0,0,0,0.138663822416306,0.099680169878365,0,0,0,0,-0.174260145277989,-0.0172572258066914,0,0,0.44448199391547,0,0,0,0,0,0,0,0,0,0,0,0.108937038916185
X601288.CH.EQUITY,0,0,0,0,0,0.00015590126739258,0,-0.197384724575233,0.111997142344655,0.00655618623102787,0.371273154492983,0.128310183482226,0,0,0.145836720180019,0,0,0,0,0,-0.0751219635734396,0,0,0,0,0,0,0,0,0,-0.554002970855657,0,0,0,0,0,0,0,0,0,0,0.137167851922181,0,0,0,0,0.266497472036345,0,0,-0.114747968081009,0
X5.HK.EQUITY,-0.154883728199849,-0.104885609861057,0,0,0,-0.0463775840679103,0,0,0,0,0,0,0,0,0,0.304265620080021,0,0,0,0.294371917270026,0.0470897789649486,0,0,4.33680868994202e-19,0.417773165684959,0,0,0,0,0,0,0,-0.0247993555941849,0,0,0,0,0,0,0,-0.172813402266973,0,0.183114532652003,0,0,0,-0.0188791842329613,0,0,0,0
X601988.CH.EQUITY,0.0401163879829676,0,0.0919675151247194,0.332137279848465,0,0,0.0472667491983807,0,0,0,0.181259211761031,0,0,0,0,0,0.114696031099056,0.110624548342361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128927399212349,0,0,0,0,0.143128713476202,0.171975845868969,0,0,0,0,-0.0320926245016366,0
X600036.CH.EQUITY,0,0.242178258731199,-0.0113778478416956,0,0,0,0,0,-0.110796128598598,0.0614754197123888,0,0,0.534842706991648,0,0,0,0,0.0198793113716889,0,0,0.294764233388246,0,-0.105981093168204,0,0,0,0,0.0976419043937467,0,0,0,0,0.328903556759751,0,-0.155755629729621,0,0,0,0,0,0,0,0.107030230796676,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0.0923738669978197,0.0139406490022369,0,0,0,0,0,0.024815135642046,0,0,0,0,0.144025356131193,0.222461229344022,0,0,0,0,0,0,0,0,0,0,0.0237257182638248,-0.00253661980829519,0,0,0.0207355400378812,0,0.304965876160079,0,0,0,0,0,0,0,-0.104681394665882,0,0,0,0,0,0,0.0778082542756155,0,0,0,0
X601628.CH.EQUITY,0,0.0323368820534559,0.00606548681035482,0.0454386531500591,0,0,0,0,0,0,0.0157643902652738,0,0,0.326612544480925,0,0,0,0,0,0,-8.67361737988404e-19,0,0.0763769688331454,0.00738814468504866,0,0,0,0,0,0,0,0,-0.0460562021558697,0,0,0,0.0556444164374528,0.230342804605564,0,0,0,0,0,0,0,0.131478699262893,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0.299862863000712,0,0,0,0,0,0.191356738056639,0,0,0,0,0,0,0,0.254995208286659,0,0.0542219557942695,0,0,0.0881866096728829,0,0,0,0,0,0,0,-0.172546476152354,0,0,0,0,0,0,0,0,0,0.0875341496261732,8.67361737988404e-19,0,0,0,0,0,-0.230116132831228
X601166.CH.EQUITY,0,0,0,0.255413820430914,0,0.135388945710406,0,0,0,0,0,0,0,0.453241123226484,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0717422951312917,0,0,0,0,0,0,0,0,0,0,0.151144810258162,0,0,0,0,-0.0330751859158574,0,0,0,0,0,0,-0.105968024765147
X601319.CH.EQUITY,0.0358305460772299,0.0476472089464373,0,0,0,0.0191774688435085,0,0,0,0,0,0,0,0.0205709255894541,0,0,0,0.0613344470252672,8.67361737988404e-19,0,0,0,0,0,0.20803660302266,0,0,0,0,-0.0197816157695467,0.115984467297666,0,-0.0660360953424069,0,0,0,0,0,0,0.063553391729297,0,0.204871537345042,0,0,0,0,0,0,-0.0253378080513607,0.140381577281916,-0.0260671845083067
X600000.CH.EQUITY,0.0132526557539486,0,0,0,0,0,0.544322496868545,0,0,0.0126112290499701,0,0,0,0,0,0,0,0,0,0,0,0.0144093431568252,0,0,0,0.340051390007346,0,0,0.125527305730381,-0.0297109147466189,0,0,0.0471035328026318,0,0,0,-0.147540611762553,0,0,0.0564836095507452,0,0,-0.365556924648043,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0,0,0,0,-0.245449011974474,0,0,0.463596393335611,0.000752728731335934,0.115516156532192,0,0.0901138832743066,0,0,0.244838725465046,0,0.254969300844268,0,-0.0728720200364903,0,0,0,0,0,0,0,0,-0.0649392486654715,0,0,0,0,-0.0119468643063336,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193360629957388,0,0.0334230657464085,0.124661308761238
X16.HK.EQUITY,0,0,0,0,0,0,0,0.147046522136965,0,0.00143517422159763,0,0,0,0,0,0,0,0,0,0,0.0345415557257532,0,0,0,0,0.173818405483322,0,0,0,0.154490212720815,0,0.180284539826246,0.0660473250555024,0,0.054672158820222,0,0,0,0,0,0.331337530542842,0,0,0,0,0.0661381272614707,0,0,0,0,0
