,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.0711937101132132,0,0.0399964332764715,0,0,0,-0.0263375968635809,0,0,0,0.469551011594589,0,0,0,-0.13210377556054,0,0,0,0,0,0,0,0,0,0,0,0,0.0580088042950991,0,0,0,0,0,0,0,0.0499648461712868,0,0.0647187671997456,0,0,0,0.218210595190427,0,0,0,0,0.023018478680686,0,0,0,0
X601318.CH.EQUITY,0,0,0,-0.0151867645782515,0,0.0163147217957091,0,0,0.112768913048034,0,0.179759955717529,0,0,-0.0579268079427839,0.20192994078969,0.0571476604691595,0,0,0,0,0,0,-0.138890468858499,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18617015212721,0,0,-0.288782470702348,0.386678908306456,0,0.260555240030934,0,0.241834376240929,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.250590130003657,0,0,0.322963519253095,-0.0299143071382126,0.106821867863878,0,-0.0772552729299501,0,0,0,0,0,0,0.0691958611848645,0.0606642041175287,0,0,0,0,0,0,0.117055524224753,0,1.73472347597681e-18,-0.0325309914705224,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,-0.100965269616688,0.382549829116531,0,0,0,0,0,0,0,-0.00157166904181185,0,0,0,0
X601288.CH.EQUITY,0.384871855064365,0,0.0896088552728466,0,0.101482661205474,0.165083551363683,0,0,0.00483384404405516,0,0,0,0,0,0,-0.13246759789832,0.0492121212826322,0,0,0,0,0,0,0,0,0,0.0249051302562034,0,0,0,0,0,0,0,0,0,0,0,0,0.295435398088445,0,0,0,0,0,0,0,0,0.0438361789536852,0,0,0
X5.HK.EQUITY,0,0,0.0507532700219352,0.221820782383355,0,0.139216676563057,0,-0.361569561192737,0,0,0,0,0.0908916381830144,0,0,0,0,0,-0.0080096666011258,0,0,0.392946017984698,0,0,0,0.458716451567615,0,0,0,0,0,0,0.0910356238820593,0,0,0,0,0,0,0,0,0,0.00102709526234619,-0.0843065995094175,0,0,0,0.152703002566341,-0.060530970000938,0,0,0
X601988.CH.EQUITY,0.226765190574636,0.101837742922207,0.351083803651078,0,0,0,0,0,0.139382040126565,0,0,0.151108279760687,0,-0.152247181577535,0,0,0,0,-0.11420285411713,0,0,0,0,0.163229513024515,0,0,0.104017044121468,0,0,0,0,0,0,0.0310006625317952,0,0,0,0,0,0,0,0,0,0,0.0410152988291341,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0.0811112215267141,-0.0807305090467121,0,0.13959592340574,0,-0.0469448825120527,0.0295547255739011,0,0.37356268455029,0,0.237540886005345,0,0,0,0,0,0,0.0483779133646518,0,0,0,0,0,0,0,0,0,0.0369130474035799,0.00610344143524596,0,0,0,0.0601942687180229,0.079143642686554,0,0,0,0.127150384566498,0,0,0,0,0,0,0.0516449538830893,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0545829556070976,0,0,-0.0029699732412146,0,0,0,0,0,0.339847456239245,0,0.106082597292966,0,0,0,0,0.153520463156889,0,0,0,0,0,0,0,0,0,0,0,0.0162817426474915,0,0,0,0.139866879562744,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.010876993925761,0.264746071459621,0,0,0.0371207669942639,0.0987279288885517,0,0,0,0,0.0351135244905544,0,0,0,0,0,0,0,0.108676718465627,0,0,-0.106119388677128,0,0,0,0,0.1035188681418,0,0,0,-0.105514068044689,0,0,0,0,0,0,0,-0.188563726007594,0,0,0,0.17692024628049,0,0,0,0,0.121029074842195,0,0,0,0.0937403142875547
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.159432553385379,0,0,0.00991979966195082,0,0,0,0,0,0.214665142540993,0,0,0,0,0,0.0963341646179355,-0.0151963727953602,0,0,-0.0364040879231894,0.285795602568789,0,0,0,0,-0.182687405127244,0,0,0,0,0.0381355732052958,0,0,0,-0.150405571131695,0,0
X601166.CH.EQUITY,0,0,0.0637763200829096,0,0,0,0.428087848290732,0,0,0,0,0,0,0,0.016418264533341,0,0,0,0,0.0507021424995149,-0.01543578814966,0,0,0.115667548680007,0,0,0,0,0.215384632859628,0,0,0,0,0,0,0,0,0,0,0,0,0.0759304720787353,0,0,0,0.0305332144567618,0,0,0,0,0,0.0101190021153043
X601328.CH.EQUITY,0,0,0,0,0,0.0447779221842387,0,0,0,0,0,0,0.525229539851162,0,0,0,0,0,0,0,0,0,0.227368176723007,-0.0331471160251629,1.38777878078145e-17,0,0,0,0.0263504162457358,0,0,0,0,0.0273146312955968,0,0,0,0.00819468250110845,0,0.0919159131732718,0.0392548247393856,0,0,0,0.0352552017209739,0,0,0,0,0,-0.0328038651781644,0
X600000.CH.EQUITY,0,0.090311522861658,0,0,0,0.0748783231583417,0.285134172766433,-0.0175921184443121,0,0,0,0.235545163460911,0,0,0.154277757865662,0,0,0,0,0,0,-0.0206425346420491,0,-0.139507183649525,0.0110587040881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0886054192953257,0.058648029092679,0.051669588306355,0,0,0,0,0.0339988116246803
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0462865445986955,0.208075483998177,0,0,0,0,0,0,0,0.0235658623386843,0,-0.0449696075659768,0.295040951405499,0,0,0,0.18499459093397,0,0,0,0,0,0,0.111095602048737,0.0103877604614407,0,0,0,0,0,0,0.115644087182642,0,0.0607265723402504
