,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0,0.0311896293104254,0.0288138064760276,0.334739575299926,0,0,0.0305091473223521,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0.20785173280037,0,0,0,0.0150722775101341,0.0772069574245382,0,0,0,0,0,0,0,0,0,0,0,0.139802031079787,0,0,0.116168825041193,0,0,0,0,-0.0532886567322695,0,0,0,0,0
X002142.CH.EQUITY,0.228752726580676,0,0,0.18307477045454,0.181665639318579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164601764703507,0,0,0,0,0,0,0,0,0,0.166119349918733,0,0,0,0,-8.67361737988404e-19,-0.298271365991334,0,0,0.223885878319563,0.155973212992349,0,0,0,0,0,0,0.0126744655626925,0,-0.149997723776144,0
X600000.CH.EQUITY,0,0,0,0,0.154674312620554,0,0,0,0.140549579536406,0,0,0,0.170821683228731,0,0,0,0,0.0396753521566598,0,0,0,0,0,0,0,0.276169444719826,0,0,0,0,0,0,0,0,0,0,0,0,0.0610149367528559,0,0.673671314518099,0,-0.0886349722240983,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0.029508816478053,0,0,0,0.0807327829566763,0,0,0.0453100238912608,0.111201705184133,0,0.200289053043696,0,0,0,0,0,0.0693282455682572,0,0,0.067412869411967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0.019422058192462,0,0,0,0,0
X600036.CH.EQUITY,0.0527447317086011,0.129377505151067,0.137578894257436,0,0,0,0,0.0115635446989797,0.35324359007776,0,0,0,0,0,0,0,0,0.0921392163133705,0.0519619858988724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160590618763241,0,0,0,0.00650036861620383,0,0,0,0,0,0,0,0,0.0444066918226807,0,0,0,0
X601166.CH.EQUITY,0,0,0.0650765730013543,0.0653213943148078,0.0927742602218792,0,0.361790781891979,0,0.0133376523894735,0,0,0.052398041884327,0,0.251014147649734,0,0.0417944059033537,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041633957354548,0,0,0,0,0,0,0,0.0396268264157483,0,0,0,0,0,0.017491869573365,0,0,0,0,0,0,0.0219161206998924,0
X601169.CH.EQUITY,0,-0.0658453354357747,0,0,0,0,0,0,0,0,0,0,0,0.767250866509857,0.113312536369023,0,0,0,0,0,0,0.0386696615473532,0.0373275542951707,0,0,-0.0132018678613737,0,0,0,0,0.00656414422323528,0.0045180080367957,0,0,0,0,0,0.0657415748277393,0,0.0335573753447341,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,-0.0223280064922939
X601229.CH.EQUITY,0,0,0,0,0.187110966005475,0,0,0,0,0,0.743184637413645,0,0,0,0,0,-0.015437363836647,0,0.411921747981045,0,0,0,0,0,0,0,0,0,0.261414584506489,-0.139057534200036,0,0,0,0,0,0,0,0,-0.154124971988975,0,0,0,-0.106689432513883,-0.0796674484679081,0,0,0,-0.1540152434188,0,0,0.0289944974729159,0.0355221193185719
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.965315015632157,0,0,0,0,0.0968721606296566,0,0,0,-0.0077871543706254,0.0304981880930918,0,0.0490552311544265,0,0,0,0,0,0,0,0,0,0,0,-0.101432062058594,0,0,0,-0.0574526759979073,0,-0.0370549239344373,0,0,0.00503166129033447,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.0848932163151259,0.390568302930464,3.46944695195361e-18,0,0.00559968116398875,0.0783676395645363,0.14036361425726,0,0.108343504685615,0,0,0,0,0,0,0,0,0,0,0.0253875634486399,0,0.05338350312819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
