,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.148030119521057,0,0,0.0636488036917167,0,0,0,0,0,0,0,0,0.0327817359641156,0.201394276428504,0,0,0,0.0931366725509752,0,0,0,0,0,0,0,-0.0197772215085055,0,0,0,0,0,0.345464280174861,0,0,0.107391381597222,0,0,0.00660587775761188,0,0,0,0,0,0,0,0,0,-0.0484387646406652,0,0,0
X002142.CH.EQUITY,0,0,0,0,0.466253917400534,0,0,0.0873806794273645,0,-0.211548142538521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174491249202346,0,0,0.180168195677901,0,0,0,0,0.259545030980428,0.00772545592438401,0,0,0,0,0,0.0348279219662191,0,0,0,-0.0505017808116004,0
X600000.CH.EQUITY,0,0,0,0.0943104650292824,0.0283730323031843,0.305867395938603,0.119559305673277,0,0.200701708448024,0,0,0,0,0,0,0,0,0,0.0720140371935888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.0529437148813193,0,0,0,0.00263970462788071,0,0.357730230630853,0.0687434141891589,0,0,0,0.0939958907609644,0.133064871415148,0,0,0,0.0237341319022202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315497322563921,0,0,0,0,0,0.0575921575658328
X600036.CH.EQUITY,0,0.425244153011049,0,0,0,0.105526472505019,0,0,0,0,0,0,0.0716484424120595,0,0,0,0,0.0161037737134181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141840829721378,0.0388664701807931,0.0810908977668665,0,0,0,0,0,0.00595732750045279,0,0.00104074299651142,0,0,0,0.0915808191972177,0,0
X601166.CH.EQUITY,0.0268677665927928,0.0638154536276279,0.296481892960333,0,0,0,0,0,0.13084854087731,0,0,0,0.162568597797103,0,0,0.0334170679734926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014166539175063,0,0,0.0232076177809827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0.135617338006634,0.256902941024877,0.287116766431605,0,0,0,0,0,0,0,0,0.167669676880484,0,0.0513830423831231,0,0,0,0,0,0,0,0,0,0,0,0,0.0541672065561861,0.090633108111962,0,0,0,0,0,0,0,0,0,-0.197303252001008,0,0,0,0,-0.0115499491739881,0,0,-0.0562946469045671,0,0,0,-0.0119094731965114,0
X601229.CH.EQUITY,0,0.143100421405969,0,0.155663947688668,0,0,0,0,0,0,0,0,0,0,0.105429730860822,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0254904182030708,0,0,0,0,0.0593952386198189,0,0,0.12365761798548,0,0,-1.0842021724855e-19,0.0856281132326468,0,-0.10553838486439,0,0,0,0,-0.261737771898136,-0.0182413473480578,0.297262577912343,-0.056020390690454,0
X601288.CH.EQUITY,0,0,0,0.211720113241812,0,0,0,-0.0537432201883841,0,0.204160084193246,0,0,0.394251468305168,0.22611765507938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00945844639764396,0,-0.09179065889977,0,0,0,0,0,0,0.0561306631826749,0,-0.0553500165511187,0,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.0542140044945802,0,0,0,0.137847938348159,0.0595482890285304,0.284535701696318,0,0.194793133197138,0,0,0,0.0793722084404141,0,0,0,0,0,0,0,0,0.00588868753095722,0,0,0.142026330639885,0,0,0,0,0,0,0,0,0,0,0,0,0.0549213999809833,0,0.0782039102212861,0,0,0,0,0,0,0,0,-0.0366119374406781,0.0738217281823988
