,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.136026815099428,0.124912380472968,0,0.111223056751688,0.124982138939726,0,0,0,0,0,0,0,0,0,0,0.0717273684437546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142577898847042,0,0.0251755770398129,0.0688384460086909,0,0,0.0434879652529949,0,0.0333874629760211,0,0,0,0,0,0,0.0183359061985842,0,0,0,0
X002142.CH.EQUITY,0,0,0,0.120943377859729,0.110792317782552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4270855482844,0,0,0,0,0,0,0,0,0,0,0,0.0642787121951,0,0,0,0,0,0,0,0.122131768432015,0,0,0,0,0,0,0,0,0,-0.0145577877552347,0,0
X600000.CH.EQUITY,0,0,0,0,0.168447942474726,0,0,0,0.144953178610375,0,0,0,0.175533294556599,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267079375868376,0,0,0,0,-0.0139262670915925,0,0,0,0,0,0,0.0795805861059758,0,0.697793971478604,0,-0.121281325087197,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0.170523501671417,0,0,0,0.135386754886663,0,0,0.0436579619419318,0.135520513024899,0,0.0182045733821819,0,-8.67361737988404e-19,0,0,0,0.174249142765551,0,0,0,0.191268832235636,-0.124082993510686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.114144177800905,0,0,0.00526418419729578,0,0,0,0,0,0,0,0,0.0062194136856929,0
X600036.CH.EQUITY,0,0.176596745264139,0.125795001947915,0,0,0,0,0.0194951043470718,0,0,0,0,0.383823989260644,0,0,0,0,0.186277860904683,0.0189904859118908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00148580931472839,0,0,0,0,0,0,0,0,0,0.00715610704188455,0,0,0,0,0,0
X601166.CH.EQUITY,0.00213316566734972,0,0.0114815700443013,0.064116636282309,0.205164944915408,0,0.454655768063764,0,0,0,0,0,0,0.183592090440532,0,0.0482344091650236,0,0,0,0,0,0,0,0,0,0,0.0189902030779298,0,0,0,-0.00732786398752945,0,0,0,0.0371953283514948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,-0.011163025339942,-0.0344175687989446,0,0,-0.0127862627386101,0,0,0,-0.0761266112732332,0,0,0,0,0.809724617339844,0.0585150661837418,0,0,0,0,0,0,0.101517009325981,0.00948458252563571,0,0,0,-0.0146777443443141,0,0,-1.73472347597681e-18,0,0.0141104253348968,0,0,0,0,0,0,0,0.0722620687129237,0,0,0,0,0,0,0,0,0,0,0,-0.0243479396023389
X601229.CH.EQUITY,0,0,0,0,0.0239477476388676,0,0,0,0,0,0.960004848410232,0.0179758767066278,0,0,0,0,0,0,0.461970479123264,0,0,0,0,0,0,0,-0.00900770334247868,0,0,0.280921646562937,0,0,0,-0.0881735015109256,0,0,0,0,-0.220791429898588,0,0,0,-0.296656365496514,-0.119874202283041,0,0,0,-0.0761559481823326,0,0,0,0.00393345394903202
X601288.CH.EQUITY,0,0,0.0453407211877278,0,0,0,0,0,0,0,0,0.0147576784395389,0.866925307367826,0,0,0,0,0.0208512173557951,0,0,0,0,-0.0267067426760191,0,0,0,0,0,0,0,0,0,0,0.157245825748506,0,0,-0.066530267970708,0,0,0.0331393184558994,-0.1237630603906,0,-0.102750355668348,0.0148695545280587,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.0446919378161288,0.415026816971757,0.0459993565069095,0,0,0.25234417700687,0.0669618557400534,0,0,0,0,0.0211658926319296,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00771418596557586,0,0,0,0,0,0,0,0,0,0
