,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601916.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,TED,RealEstateDiff
X601939.CH.EQUITY,0.0591327657758262,0,0,0,6.93889390390723e-18,0,0,0.0488045825016847,0.365362198804828,0,0,0.477451351660413,0,0,0.184480382704231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0456006435859836,-0.117500206528118,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.35298496648851,0,0.151690525636608,0,0,0.181021188739669,0.0324309958492636,0.0281584927233049,0,0.144383486364466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115215643573039,0,0,0,-0.285684920813235,0,0,0,0,0,0,0,0.0488477068592747,0.00116030285976512,0,0,0,0
X601998.CH.EQUITY,0,0,0,0.361537181300607,0.189700775698294,0,0,0.0958657569711728,0,0,0,0.0692608457962446,0,0,0,0,0.066403702924188,0,0,0,-0.0237708641736026,0,0,0,-0.0333367531416958,-0.0986397532350896,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124908060149608,0,0,0.0525331813084896,0,0,0,0,0,0,0,0
X601916.CH.Equity,0,0,0,0,0,-0.111614902519503,0,0,0,0,0,0,0,0,0,0.137817093466966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.381100706180721,0,0,-0.0776773587560121,0,0,-0.0387815424687605,0,0.0298459714820053,0,0,-0.39904677420281,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0,-0.106923976374097,0,0,0,0,0,0,0,0,0,0.193920073398971,0.26415926497537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.329737141153711,0,-0.128441214055763,0,0,0,-0.0826274255144304,0,0,0,0,0,0,0,0.158150969557452,0,-0.00584235307299412
X2388.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.350815795851167,0,0.457198653588549,0,0,0,0,0.0185231833600889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12456018999366,0,0,-0.140675314027042,0.357170897268819,0,0.0949805940168361,0
X5.HK.EQUITY,0,0,0.24007305593233,0,0,0,0,0,0,0.0525851843285543,0.136212751327561,0,0,0.136899338974711,0,0,0,0.68617505246681,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.0138456717256267,0,-0.0491435891552716,0,0,0,0,-0.144409518047741,0.138649585858323,0,0,0,0,0,0,0,0,0,-0.164245821975098,0,0,0,0,0
X2891.TT.EQUITY,0,0,0.221255033406681,0,0,0,0,0,0,0,0,0,0,0.514059274124877,-0.144480445314862,0,0,0,0,0,0,0.0661878753215134,0,-0.15165863250952,0,0,0,0,0.141962601600998,0.241618427365208,0,0,0.0629806851197297,0,0,0,0.126592700383192,0,0,-0.0821041086298291,0,0,0,0,0,0,0,0,0,-0.294153159683031,-0.127690247530866
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0136791773938245,0,0,0.0263155413068,-0.0511676863939144,0.300580620763111,0,0,0,0,0,0,0,0,0,0.0214638026159571,0.522466788783803,0.267435738057616,0,0,0,0,0,0,0,0,0,-0.0288699125467039,0,0,0.00609666942290554,0,0,0,0,0,0,0,0,0,0,0.038992140054597,0.0518137154248923
X600030.CH.EQUITY,0,0.0244692168142927,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106545505929924,0,0,0,0,0,0.0516010450948256,0,0.0090290757677249,0.0939011478808481,0,0.432669287052976,0.211296024251772,0,0,0,0.00367898005401686,0,0,0,0,0.0992709218719314,0.0501895403148345,0,0,0,0,0,0,0,0,0,0,0,0,0.00822885797769065
X600837.CH.EQUITY,0,-0.0568532812631543,0,0,0,0,0,0.0445047307565378,0,0,0,0,0,0,0,0,0,0,0,0,-0.188024001510155,0.383167983949154,0.224275973373364,0,0.0466717431340784,0,0.0974405904968108,0,0,0,0,0,0,0,0,0,0.0695365116775636,0,0,-1.0842021724855e-19,0,0,0.0765303912826073,0,0,-0.0807521337564414,0,0,0,0,0
X600999.CH.EQUITY,0,0,0.100462510745041,0,0.306638727179399,0,0,0,0,0,0,0,-0.13551726674909,0,0,0,0.0197446094096696,0,0,0,0,0,0,0.0769061868989131,0,0,0.468475986794477,0,0,0,0,0,0,-0.0481734605541403,0,0,0,0,0,0,0.0646315851464628,0,0,0,0,-0.285940807341214,0,0,0,0.0958012485960962,0
X601066.CH.EQUITY,0,0,0,0,0.0514000535733553,0,0.0368609094276019,0,0.0142592818525754,0,0,0.000151813806738553,0,0.0438308306395591,0,0,0,0,-0.235488611029132,0,0,0,0,0.345824207641206,0,0,0,0.0908195029591343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0542122350832165,0,-0.259950442173399,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0982292383342771,0,0.51569072239985,0.018285648394939,0.344045276466351,0.19568369596672,0,0.0331904388155264,0,0,0,0,0,0,0.00840249333068158,0,0.105020431042344,0,0,0,0,0,-0.0128802426206711,0,0,0,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.549801373159416,0,0,0,0.0068248655431434,-0.0331588856778557,0,0.916912227653798,0,0,0,0.0985067553904699,0,0,0,0,0,0.0237753446317416,-0.307214287867678,0,0,0.152774695848345,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00233472422547619
X388.HK.EQUITY,0,0,0,0.347761433537083,0,0.0856066230590667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.453560704503814,0,-0.00447700319839086,0,0,0,0,0,0,0,0,0.12728789238646,0,0,-0.0273466204717167,0,0,0,0,0.186000807011216,0.181741585107029,0.156903942202719,0,0,0,0,0.238492242432622,0
X601318.CH.EQUITY,0,0.114338706944092,0.275087637572104,0,0,0,0,0.177447424671378,-0.249513514407104,0,0,0,0,0,0.0280101481301147,0,0,0,-1.73472347597681e-18,0,0.0889642460888231,0,0,0,0,0,0,0,0,0,0,0.102888207550527,0.0703991187414258,0.242864993996806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,-3.46944695195361e-18,0,0.0376446409904788,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00745829952648477,0,0.112228420858959,0,0,0,0,0.167185483049536,0,0,0,0,0,0,0,0,0,0.247412232083596,0.217093545509745,0,0,0,0,0,-0.14959759148394,0,0,0,0,-0.292560845440248,0
X601336.CH.EQUITY,0,0.235714653797131,0,0.324622713923603,0,0,0,0,0,0,0,-0.0716988650736843,0,0,0,0,0,0,0,0,0,0.266793253822,0.0487749822688405,0,0,0.00884546446979791,0,0.0144961906288688,0,0,0,0,0,0,-0.0911277920092479,0.0902234340736087,0.190416621643297,0,0.172462213075663,0.258863222835286,0,0,0,0,0,0,0,0.0238869090665348,0,0.0346605270107999,0
X601601.CH.EQUITY,0.0766165955246341,0,0,0,0.0721038339207351,0.0910902023310028,0.390604620582243,0,0.244306279100325,0,0,-0.11458883752624,0,0,-0.2341445531546,0,0,0,0,0,0,-0.0780961823311914,0,0,0,0,0.0427436673389471,0,0.222316878397265,0,0,0,0,0.264906146425921,0,-0.128371589970528,0,0,0,0,0,0,0,0,0,0,0.198533814831186,0,0,0,0.0107188307298733
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.309589534845752,0,0,0,0.0137875364784059,0,-0.115023308513461,0,0,-0.120091393041388,0,0,0,0,0.153126059611602,0,0,0,0.235539997581804,0,0,0,0,0,0.0934308351078734,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.103816639192869,0.0924783156197062
X1299.HK.EQUITY,-0.097766751075541,0,0,0,0,0.167664346685451,0,0,0,0,0,0,0,0,-0.043927925589061,0,0,0.0859847168752462,0.109553181085753,0,0,0,0,0,0,0,0,0.000130957378132625,0.238743555240222,0,0,0,0,0,0,0.0426313440810923,0,0,0,0,0,0.114821723502693,0,0,0,0.0748935135404184,0.208378352162595,0,0,0,-0.122844166016916
X2881.TT.EQUITY,-0.145888576856122,-0.0294142444500216,0,0,0,0,0,0,-0.0459884343849881,0,0,0.04146703203534,0,0,0,0,0,0.129681077919894,0,0,0.219964509803502,0,0,0,0,0,0,-0.105934786409548,0,0,0,0.292250131724822,-0.231280560654079,-0.0901458046459501,0,0,0.672822861576427,0,0.118338464475881,0,0,0,0,0,0,0,0,0,0.0115903142353484,0,0
X2882.TT.EQUITY,0,-0.00172644694409308,0,0,0,3.46944695195361e-18,0,0,0,0,0,-0.0799865944001296,0,0,0,0,0,0,0,0,0,0,0,0,0.0124123743851655,0.0714506792538079,0,0,0,0,0,0.0191665469222575,-1.73472347597681e-18,0,0.0783671321783416,0.481828653303062,0,0.0166185146194154,0,0,0,0.0490213528435735,0,0,0,-0.0769845725991891,0,0.0955583818675697,0,-0.155640239381326,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.132281462012672,0,0,0,0,0,0.063751047984335,0.118669904698983,0.00233381809502458,0,0,0.229968537765088,0,0.0186891062438264,0.274023947384833,0,0.0597714250331612,0,0,0,0,0,0,0,0,0.36556941042746,0.0331814668166981,0,0,0,0.0321859204084838,0.0474250443472542,0,0,0,0.0238875991670684,0
X001979.CH.EQUITY,0.212296491567691,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055197307917803,0,0.104753678050555,0,0,0,-0.0519936409792582,0.0331036661366168,0,0,0,0.155896317655619,0,0.0188212205029475,0,-0.0229030596834063,0.128190696326965,0.0554670507530319,0,0,0,0.232453818834558,0,0.0481981542758304,0,0.53585038270421,0,0,0,0,0,0,0,0,0,0.162351172514979,0.0466375579840055
X600048.CH.EQUITY,-0.0954509612819424,0,4.33680868994202e-19,0,0,0,0,0,-0.0958134729226586,0,0,0,0.0978074866544916,1.38777878078145e-17,0,0.137254586258338,0,0,0,0.149608176803266,0,0,0,0,0,0,0,0,0,0,0,0.224661839500961,0,-0.331861578912363,-0.154202006669369,0,-0.0278885053187915,0.573888151135368,0.0198891741812241,0,0,0,0,0,0,0,0,0,0,0,-0.200754954447772
X1109.HK.EQUITY,0.132627867799213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0637054342106899,0,0,-0.14993788122945,0,0,0,0,0,0,0,0,-0.0264627901769318,0,0,0,-0.11732745666391,-6.93889390390723e-18,0,0.214961915170235,0,0,0.184455500423008,0,0,0,0,0.153485597955433,0,0,0.0550229126936363,0,0.453003238309465,0,0,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,-0.14904160742939,-0.0209322042884193,0,0,0,0,-0.0751711284371504,0,0,0.152243146093738,0.069907991765883,0,-0.0566499952207435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0415049324905291,0,0.0243067654225599,0.114022709103511,0,0,0,0.327224015163496,0,0.0919873979472995,0,0.230577965749203,0,0
X12.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.133927603709775,0,0,0,0,0,0,0,0.417427964712279,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0183234177437831,-0.0783438134815356,0,0.176959216400594,0,0,0,0,0,0,0.122160039083701,0,0.210882964870694,0,0,0,0.0719089281929639,0.107524214366676,0,-0.0975115443090602
X16.HK.EQUITY,0,-0.10645454904252,0,0,0,0,-0.0608307196094234,0,0,0.419312462055074,0,0,0,0,0,0,0,0.182445929628691,0.0686809765940589,0,0.034685059806304,0,0,0,-0.0622496977580018,0,0,0,0.0781486741983984,0,0,0,0,0,0.31472209083256,0,0,0,0,0.00870594981804089,0,0,0.206284673400873,0,0.125222793102683,0.029177134314333,0,0,0,0,0
X1997.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00841540389227921,0,-0.00919195787853323,0,0,0,0,0.0979438180671564,0.0481807274328385,0,0,0,0,0,-0.00797073980659118,0.0366565000165803,0,0,0,0,-0.120353988984959,0,0,0,0.167551341415761,0.0898396504195642,0,0.00784566539136494,0.105209399550361,0,0.460870137928039,0.0822146636012753,0
X2007.HK.EQUITY,0,0,-0.193308539104241,0,0,0,0.0582013642223214,0,0,0.0501249425589316,0,0,0,0,0.48779879817398,0,0.0221745791561327,0,0,0,0,0,0,0,0,0.125604170370619,0,0.101726935263264,0,-0.111356392984151,-0.0724039199952701,-0.15799361910641,-0.0253309960232651,0,0,0,0,0,0,0,0.0243579042634752,0,0,0,0.347197257516891,0,0.140280218653794,0.216064675847575,0,0,0
X267.HK.EQUITY,0.0882259956302882,0.105468732500312,0,0,0,0,0,0,0,0,0,0,0,0,0.0616833806938331,0,0,0.347148167497595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159474869202271,0.191308132937832,0.111995676833229,0,0,0,0,0,0,0,0,0,0.227369388058772,0,0.029138087336024,0,0,0.0401136275643817
X688.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155196442628287,0,0,0,0,0,0,0,0,0.0570269910779254,0.212576853482462,0,0,0,0,0,0,-0.114685326427952,0,0.300466945521963,0,0,0,0,0,0,0,0.150060215463929,0,0,-0.0640300158571301,0,0
X823.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0286779050751184,-0.091919535896628,0,0,-0.0975086405545086,0,0.297131906655517,0,0,0.110998847515906,0,0,0,0,0,0,0,0,0.0504871263495966,0,0,0,0,0,0,-0.00134165969883624,0,0,0,0,0.0842773452886089,0.153433622007826,0,0.145675365440197,-0.100376558416018,0,0,0,0.00589711966348284,0
TED,0.10498010387801,0,0,0,0,0,0.0943737381329042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0335040560034413,0,0,0.0617172406490881,0,0,0,0,0,-0.401694435001304,0.052656944896411,-0.0680205901285607,0,0,0,0,0,-0.0981028218058806,0.202050360683084,0,0,0,-0.00592367264801742,0,0,0,0,0,0,0.08883863423625
RealEstateDiff,0,0,0,0,0,0,0,0,-0.410376581524712,0,0,0.0535394181953232,0,0,0,0,0,0,0,0.114701413672996,0,0,0,0,0.0833230852578767,0.213554790657957,0,0,0.0458418992496834,-0.103500581091037,0,0,0,0.0591488676931641,0,0,0,0,0.167126072762154,0,0,0,0,0,0,0,-0.135587754321251,0.116366585792001,0,0,0
