,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2887.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X000002.CH.EQUITY,X600048.CH.EQUITY,X267.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0,0.104877787240472,0.0342834650931322,0.0300637930818289,0,0,0.369709693517741,0,0,0,0,0,0,0,0,0,0,0,0,0.0578151895771896,0,0,0,0,0,0,0,0.0330361559154789,0,0,0,0,0,0,0,0,0.0431931515283056,0,0,0.137955422163949,0,4.33680868994202e-19,0.00498713994300732,0,0.0714244209338326,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.189160442337282,0,0,0,0.345263826275033,0,0,0.0182534314234855,0,0,0,0.0418297588922131,0.19094796892528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12329969526091,0,0,0,0,0,0,0,0,0.237158335166825,0,0.0197854201559103,0.0251971489470103,0,0,0.0706670658582499,0,-0.00989518195611219,0,0.0189852629195135
X600000.CH.EQUITY,0,0,0,0,0,0.0370201281639782,0,0,0,0,0,0.539890964651633,0,0.183192764350554,0.104359567161741,0,0,0,0.0755409115385244,0,0,0,0,0,0,0,0,0,0,0,0.0591552237816368,0,0,0,0,0,0.0259873686091528,0,0,0,0,0,0,0.0186145948194954,0,0,0.00289955927944799,0,0,0,0,0.155376126824778
X600015.CH.EQUITY,0,0,0.0821019157187984,0,0.0168417741734614,0,0,0,0,0,0.231324533678096,0.0255261007603849,0,0,0,0,0,0,0,0,0.0807506328127294,0,0,0,0.498864407934119,0,0.171442116678411,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111847989603445,0,0,0,0,0,0,-0.0315697899088086,0,-0.0506840734149275,-0.110932131435204,0
X600016.CH.EQUITY,0.0578728356150447,0,0,0.151540484988507,0,0,0,0,0,0,0,0,0,0,0.030820698120983,0.373428676654314,0,0,0,0,0,0,0,0.248645362417725,0,0,0,0,0,0,0.00727819604366788,0,0.0530345032039004,0,0,0,0,0,0,0.0480383819008179,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.441914432813351,0.107866902759024,0,0,0.0723409189426399,0,0,0,0,0,0,0,0,0,0,0,0.15220565664492,0,0,0,0,0,0,0,0,0,0.100976415935771,-0.0685921909999646,0,0,0.101786175606579,0,0,0,0,0,0,0,0,0,0,0,0,0.0186286984567932,0.0494257270090048,0,0,0,0,0,0.0434316216337969,0
X600919.CH.EQUITY,0,0,0,0.143704599755532,0,0,0,0.555193720386247,0.0406387548756023,0,0,0,0,0.128824395777847,0.0164266787741631,0,0,0,0.0865776552732035,0,0,0,0,0,0,-0.0243478714378084,0,-0.124048938854158,0,0,0,0,0,0,0,0,0,0,0,0,-0.136314134056457,0,0,0,0,0,0.173580702830536,0,0,0,0,0
X600926.CH.EQUITY,0,0,0,0,0,0,0.372701717124051,0,0,0,0,0,0.0841216110422507,0.118717919589067,0,0,0,0.332073557011459,0,0,0,0,0,0,0,0,0,0,0,0,-0.0221406173335267,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172796945402782,-0.0044352444696645,-0.0491752359103257,0.104837463553218,0,0,0,0.0189425231654139
X601009.CH.EQUITY,0.227564649761499,0,0,0,-0.256799496245618,0,0.495160652633947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0408721821494092,0,0.0774520182120356,0,0,0.198333959750783,0,0,0,0,0,0,0,0,0.431369511740483,0,0,0,0,-0.21505471404596,0,0,0,0,0.011877474583978,0
X601166.CH.EQUITY,0.203652401562981,0.282052709316558,0.0600986594322785,0,0,0.0291809281044419,0,0,0.0309418094334531,0,0,0,0,0,0,0,0,0.123732690891151,8.67361737988404e-19,0,0.234480796313336,0,0,0,0,0,0,0,0,0,0.023032848367575,0,0,0,0.144201675682809,0,0,0,0,0,0,0,0,0,0,-0.0418090575898743,0.0285183035562842,0,0,0,0,0
