,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X2801.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2887.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X000002.CH.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.182819279149556,0,0,0,0,0,0,0.025319878672879,0,0,0.0824956707064567,0,0,0,0,0,0.123160676950324,0,0,0,0,0,0,0,0.105616530161212,0,0,0,0,0,0,0,0,0.0330095692615506,0,0.221485767980365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.0719616449663874,0,0,0,0,0.0567713226792416,0,0,0.332824589257866,0.0224401949171137,0.333195935687816,0.108981469185458,-0.0468452743172071,0,0,0,0,0,0,0,0,0,0,0,-0.136580826835568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0524217998390677,0,0,-0.00484115253392098,0,0,0,0,0,0,0.132253906979239
X600000.CH.EQUITY,0,-0.0145839897176304,0,0,0,0.0192454646934794,0,0,0.0739851622835059,0,-0.00407099217561305,0.135307337652096,0,-0.167765438936295,0,0,0.317120497887863,-0.00282790809887344,0,0,0.405041503671357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0769674876825078,0,-0.0884389517287693,-0.130919133239713,-3.46944695195361e-18
X600015.CH.EQUITY,0,0,0,0,0,0,0,0.0743769181198043,0.0764645836247338,0,0.458663800914282,0.0894353083678623,0,0.220875072920424,0,0,0,0,0,0,0,0,0,0,0.0617639390058532,-0.167617566920814,-0.0617283457743449,0,0,0,0,0,0,0,0,0.0981978616213421,0.0868160326685751,0,0,0,0,0,0,0,0.0532865303735159,0,0,0,0,0.0735586379159069,0,0
X600016.CH.EQUITY,0,0,0,0.0912415676894227,0,0,0,-0.551737693594109,0.0613702863359374,0,0,0,0,0,-0.918975456478761,0.473798369560343,0.226150943189561,0,0,0,0,0.0302298875027259,0,0.601768063122523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.173921548528789,0,0,0,0,0,0,0,0,0,0,0.326876998421323,0
X600036.CH.EQUITY,0.0901575241726633,0.0237555902665834,0,0.0931282827976298,0,0,0,0,0,0.174312373058007,0,-0.0546316041657267,0,-0.128728424387575,0,0,0,0.0171526683000752,0.24654732738734,0,0,0,0,0.129863113932684,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0.234089376040476,0.21263675887407,0,0,0,0,0,0,0,0,0.024279769353718
X600919.CH.EQUITY,0,0,0,0,-0.235732680805049,0,0,0,0.168963821265278,0.220478611360906,0.017094628524269,0.0293032179284664,0,0,0,0,-0.00406782991664185,0.088705392715192,0,0,0,0,0.220838138970792,0,0.100338481232853,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.189277059521453,0,0.121222471550269,0,0,0,0,0,0,0,0,0.0472821216077649,0.134340824917322,0
X600926.CH.EQUITY,0,0,0.122279766498351,3.46944695195361e-18,0,0,0,0,-0.17675531301536,0,0,0,0,0,0,0,0,0.638854172403789,0,-0.0750949765473364,0,0,0,0,0.0420451934673076,0,0,0,-0.11312362747227,0,0,0,0,0,0,0,0,-0.0769603784887414,-0.148940666237315,0,0,0,0,0.10907350489444,0,0,0,-0.0945414280449277,0,0,0,0.17081941544209
X601009.CH.EQUITY,0.0488973622166671,0.212225107892681,0,0,0,0,0,0,0,0,0,0.210510714722145,-0.0903324386243566,0,0,0,0,0,0,0.0756362331581037,0.389707434718442,0.147800402815824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0679450286542432,-0.0194940262324316,0,0,0
X601166.CH.EQUITY,0.173476360321225,0,0.105227030011488,0,0,0.25040435509475,0,0,0,0,0.168764105659597,0.174430507233535,0,0,0,0,0.176928832557412,0,0,0,0,0.190421270358972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00279012052907049,0,0,0.0642003944304056,0,0,-0.071593475440138,0,0,0,0,0,-0.0466730533021836
