,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.138640715567352,0.129531509579227,0,0.108068685348046,0.123113774679847,0,0,0,0,0,0,0,0,0,0,0.0594498847342228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134994464491228,0,0.0213952043786467,0.0757536960166614,0,0.0104324165956867,0.0429149538816511,0,0.0325718928709666,0,0,0,0,0,0,0.0209027971680523,0,0,0,0
X002142.CH.EQUITY,0,0,0,0.120988741496656,0.110949811771012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.426690886936539,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0643488950447563,0,0,0,0,0,0,0,0.121390918219028,0,0,0,0,0,0,0,0,0,-0.014560219935904,0,0
X600000.CH.EQUITY,0,0,0,0,0.168773085213681,0,0,0,0.145117363550224,0,0,0,0.175608110093946,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267709315454154,0,0,0,0,-0.0139485545092777,0,0,0,0,0,0,0.0805314268492249,0,0.70173197317711,0,-0.121124770602556,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0.257649227925767,0.0060749181675631,0,0,0.146686226248379,0,0,0.0209838743609301,0.128173725141979,0,0,0,0,0,0,0,0.0930564386283048,-0.0362702046250408,0,0,0.292805466711269,-0.255478344574585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.104577961530854,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.226737552108714,0.142288774743034,0,0,0,0,0.0403282328283143,0,0,0,0,0.36275422505235,0,0,0,0,0.166213304018501,0.0218705717934992,0,0,0,0,0,0,0,0,0,0,0,-0.00297442817165656,0,0,0,0,0.00457668712189355,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0226319985579718,0,0
X601166.CH.EQUITY,0.0350117977081738,0,0.00959990668230937,0.0701542947886856,0.202826384518592,0,0.486671079240023,0,0,0,0,0.00634063940050409,-3.46944695195361e-18,0.150022643860677,0,0.053253346148912,0,0,0,0,0,0,0,0,0,0,0.0202333608933114,0,0,0,-0.00737011259134762,0,0,0,0,0,0,0,0,0,0,0,0,0.0175524283718181,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,-0.0116504842784119,-0.051372188788463,0,0,0,0,0,0,0,0,0,0,0,0.79783302098653,0.0613908926870694,0,0,0,0,0,0,0.0714299612929971,0,0.0247768006200096,0,0,-0.021650659624899,0,0,0,0,0.00549215626160627,0,0,0,0,0,0,0,0.0781908256019806,0,0,0,0,0,0,0,0,0,0,0.00976741266436787,-0.024964961580092
X601229.CH.EQUITY,0,0,0,0,0.0327648461078713,0,0,0,0,0,0.897893370884812,0,0,0,0,0,0,0,0.473221333946265,0,0,0,0,0,0,0,-0.0120419687708421,0,0,0.203270819161104,0,0,0,0,0,0,0,0,-0.207039295408006,0,0,0,-0.239291116532681,-0.118439055935617,0,0,0.0379218385645026,-0.127021280137788,0,0,0,0.0417829187876454
X601288.CH.EQUITY,0,0,0.0590957218197954,0,0,0,0,0,0,0.00314332118310443,0,0.00705404737756153,0.853983894642449,0,0,0,0,0.0173035410801801,0,0,0,0,-0.036103143928214,0,0,0,0,0,0,0,0,0,0,0.167522003169936,0,0,-0.0651125123194746,0,0,0.0393396416311561,-0.135389236708017,0,-0.0913397866571582,0.0116864049135323,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.0307328964845364,0.385632133261239,0.106305454723305,0,0,0.240854844477032,0.0475460691593804,0,0,0,6.93889390390723e-18,0.0198688592525512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601398.CH.EQUITY,0,0.218612776190681,0,0,0,0,0,0,0,0,0,0,0,0,0.758981131918145,0,0,0,0,0,-0.0585161821321573,0,0,-0.11085632091921,0,0,-0.320920971285243,0,0,0,0,-0.0332475559886357,0,0,0,0,0,0,0,0,-0.0453932872318559,-0.226721744597829,0.0106770865964266,0,0,0,0,0,0.508753505377195,0,0,0
X601818.CH.EQUITY,0,0,0.0825093762699711,0,0,0,0,0,0.280288060515925,0,0,0,0,0.0682600653065001,0,0,0,0,0,0,0.102049921310461,0,0,0,0,0,0,0,0,0,0.0525778582218175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0,0,0.0819214323087756,0.0179923843347073,0,0,0.0309969048553075,0,0.829069422619821,0,0,0,0,0,0,0,0,0.0474330597379911,0,0.035234529771903,0,0,0,0,0,0,0,-0.0430788682752088,0,0,0.00187951094716458,0.00629166486433687,0,0.0598466251955617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0281813627196857,0
X601988.CH.EQUITY,0,0,0,0,0.01583286250417,0.0849023498320089,0.962804475962832,0,0.0784922747704246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0910960124996924,0,0,0,0,0,0,0,0,0,0,0,-0.0882647835079632,0.0427814113208651,0.0689347372791892,0,-0.0565577724271522,0,0,0,0,-0.0641641928482151,0,0,0,-0.01724359868781,0,0.0942135457649602
X601998.CH.EQUITY,0,0,0,-0.0864375613090534,0,0,0.541192767955829,0,0,0,0.279121455073381,0,0,0,0,0,0,0,0,0.0493840104711162,0,0.138474464876615,0,0,0,0,0.0256032199476418,0,0,0,-0.0628979601771016,0,0,0.21643664620072,0,0,-0.0538393866291923,0,0,0.0558410226205899,0,0,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0.0767578685970317,0,0.0246121763008947,0,0,0,0,0,0.249407651890215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121337258732786,0.140275237810165,0,0,0,0,0,0,0,0.0491510652478788,-0.0757153172673856,-0.121469245787341,0.265060696494706,0,0,0,0,0,0.125743313293963,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.052034031566867,0,0,0,0,0,0,0.160922790316337,0.396760709072202,0,0,0,0,0,0,0.065389464887098,0,0,0,0,0,-0.0144945015072463,0,0,0,0,0,0.187183096816243,0,0,0,0,0,0,0,0.0580444626215944,0,0,0,0,0.000436048451997859,-0.0287169563665808
X2388.HK.EQUITY,0,0,0,0.0220079140755868,0,0,0,0,0.0421200144608931,0,0,0,0,0,0,0,0.196848460779212,0,0.0629942301931025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.110078585137145,0,0,0.110607515858664,0,0.0754826250056657,0,0,0,0.434551211503788,-0.0986069996153654,0.0893812352806812
