,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601788.CH.EQUITY,X601881.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.154086239697313,0,0,0,0,0,0,0,0,0,0,0.194778727199806,0,0,0,0,0.107000992157206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12714320581722,0,0.138587723197772,0.0833715154810494,0,0,0.00375305558918867,0,0,0,0,0,0,0.0151309065144059,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0.100569904847928,0.231440070581211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.133559887556294,0,0,0,0,0,0,0.45731157872071,0,0.040276140721966,0,-0.136868165753382,0.0561474694012279,0,0,0.0856328905853597,0,-0.184153023007363,0,0.0725846579034984,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0.0190446161845448,0.439355492150312,0,0.000940915168957201,0.179951282891186,0,0,-4.33680868994202e-19,0.131944107794538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0155877585872408,0,0,0,0,0,0,0,0,0,0.0523215130430806,0,0,0,0
X600016.CH.EQUITY,0,0.0978106953881765,0,0,0,0.0200041926313569,0,0,0.167999029444283,0,0,0.0536891165332814,0,0,0,0,0,-0.179855788200414,0,0.482640715193145,-0.466995714058997,0,0,0,0,0,0,0,0,0,0,0.0343214515135184,0,0,0,0,0,0,0,0,0,0.0503757097574735,0.00688638478559822,0,0,0.15907499815489,0.109590307577552,0,0,0,0,0
X600036.CH.EQUITY,0,0.277745920979824,0.00841786713524395,0,0,0,0.021925380690624,0.257441882608224,0,0,0,0.192820490648339,0,0,0,0,0.0649684095489852,0.0500074384931294,0,0,0,-0.0194488438140327,0,0,0,0,0,0,0,0,-0.0591601771140541,-0.042003813912897,0,0,0,0.0135047034083975,0,0.0924234496227894,0,0,0,0,0,0,0,0,0,0,0,0.0802545107858828,0,0
X601166.CH.EQUITY,0,0,0.379388742947909,0.00624049002138491,0,0,0,0.128465000716877,0,0,0,0,0,0.0468909007559867,0,0,0.017206107460073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17388105304523,0,0,0,0,0,0,0,0,0,0,0,0.0158110816925391,0,0.0230071597124242,0.00282003309713239,0,0,0,0
X601229.CH.EQUITY,0,0.067149437446921,0,0,0,0,0,0.100459358086983,0.0329393536891999,0.218756081386126,0,0.271028468488415,0,0,0,0,0,0.177233411660404,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,-0.0771617450135833,0,0,-0.142949543970104,0,0,0,0,-0.403491193118602,0,0,0.121082837486468,0.150762789585011,0,0,0,0,0,0,-0.144553768989842,0,0,-0.0354343517154317,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0.0094345568964691,0,0,0.870667764380584,0.0650622980650499,0,0,0,0.00808073267183261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105549754487514,0,0,-0.0822439194591518,0,0,0.0501283962543327,-0.111208475879981,0.01410982801607,-0.0925265359919535,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.0329334442921827,0.295801499923759,0,0,0.0808065627497851,0.206929913210161,0,0.0969704571250666,0,0,0,0,0,0,0.0145328408121347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.00712009827178575,0,0.728085986789024,0,0,0,0,0,0,0,-0.0732550095443717,0,0,-0.247571379431472,0,0,0,-0.358380608084861,0,0,0,0,0,0,0,0.132506692284104,0,0,0,-0.000187281938434857,0,0.163887743345006,0,0,-0.0646031801879304,0,0,0.429766649669764,0,0,0
