,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X2801.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.00363157445744597,0,0,0,0.146867166847743,0.0790016668272827,0,0,0.449535245686571,0,0,-0.0232726059609835,0,0,0,0,-0.0743563245977849,0,0,0,0,0,0,0,0.0914350605800527,0,0,0,0,0,0,0,0,-0.0514678190722909,0,0.139029689401528,0,0,0,0,0,0,0.160205241574067,0,0,0,0,0,0,0.10201050289257,0.0238498549964615
X002142.CH.EQUITY,0.219745960495322,0,0,0,0,-2.77555756156289e-17,0,0,0.0517283756942963,0,0,0,0,0.053723240801327,0.333864201496371,0,0,-0.0146730744135318,0,0,0,0,0,0,0,0,0,0.22100632369415,0,0,0,0,-0.122513636475308,0,0,0,0,0,0,0,0,0,0,0,0.237317150690826,0,0,0,0,0,-0.159009600265207,0
X600000.CH.EQUITY,0.0254181689366809,0.182738865433488,0,0,0,0.148472477422354,0,0.0794360362008723,0.106797495412443,0,0,0.143830795971482,-2.16840434497101e-19,0.00187619343368959,0,0,0,0,0,0,0,0.0225708184694273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278751583107916,0,0,0,0,0,0,0,0,0,0.0259461389829817
X600015.CH.EQUITY,0,0,0.153576380997063,0,0,0,0.0246257709750448,0,0,0,0,0,0,0.222753241772377,0,0.171599083307124,0,0,0,0,0,0.00696776248730875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156263431346512,0,0,0,0,0,0.00346882163251033,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0.135334706615018,0,0,0,0,0,0,0,0.131536350658753,0,0,0,0.314813239040556,0,0,0,0,0.357308833168781,0,-0.124911527990537,0,0,-0.197966871026051,0,0.103603944875565,0,0.0692734922834237,0,0,0,0,0,0,0,-0.0829268315495576,-0.393968917999875,0,0,0.324341483267535,0,-0.12472829971941,0,0,0,0,-0.0864476481440322
X600036.CH.EQUITY,0.157963085285399,0,0,0,0,0,0,0,0,0.332026767548409,-0.144849581664125,0,0,0,0,0,0,0,0.390214222444139,0,0,0,0,0,0,0,0.143790482170418,0,0,0,0,0,0,0.229374149488488,0,0,0,0,0,0,0,0.108663844064253,0,0,0,0,0,0,0,0,-0.0389734944106132,-0.0182850689457151
X600919.CH.EQUITY,0.331120135729751,0.0956718167576235,0,0,0,0,0,0.0619180448901444,0,0,0,1.73472347597681e-18,0,0.368818273401692,0,0,0,0,0,0.188122901617807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0198322884725468,0,-0.0603668158644296,0,0,0,0,0,0,0,0.131660639258551,0
X600926.CH.EQUITY,0,0.220142802340916,0,0,0,0.00908726505983739,0.304432795931117,0,-2.16840434497101e-19,0.0281681403053134,0,0,0,0,0,0,0,0,0,0,0,0,0.248627842979742,0,0,0,0,0,0,0,0.0828378076006593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0234136057490848,0,0,0,0,0.0191012985149898
X601009.CH.EQUITY,0,0.441121760349087,0,0,-0.19486795199795,-0.422943368721861,0,0.162381857072683,0,0,0,0,0,-3.46944695195361e-18,0,0.147732123177382,0,0,0,0,0,0,0,0.337066631761849,0,0,0,0,0,0.464780801886295,0,-0.128661061591848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136309497691297,0,0,0.205583210853966,-0.209293598352152
X601166.CH.EQUITY,0.416945221558827,0,0,0,0,0,0,0,0.353117235912224,0,0,0,0.0326636112525076,0,0,0,0,0.11636161586373,0,0.127264247335816,0,0,0,0,-0.113860455047618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201918014398807,0.182236657553346,0,0,-0.133411449007869,0,0,-0.0501990442815076,0,0
X601169.CH.EQUITY,0,0.0426555416721,0,0,0,0,0,0,0,0.00815105388766459,0,0.159089643853296,0,0,0.0256215947742143,0.124969606157963,0,0.0868692346464243,0.0774314167191986,0,0.0663280308872097,0.283433408808297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0716796552129521,0,0,0,0,0,0,-4.33680868994202e-19,0.106109671075834,0,0,0,0,0,0,-0.0198809442217934
X601229.CH.EQUITY,0.0196050340144428,0,0,0,0,0,0,0,-0.00691866817640918,0,0.367046525176076,0,0,0.0431076849214113,0,0.352736082685345,0,0,0,0,0.0163110272410941,-0.0657700673698825,0,0,0,0,0,0,0,0,0,-0.0418256275104751,0,0,0,0,0,0,0,0,0,0,0,0,0.427050421559955,0,0,0,0,0,0,-0.00411637894526629
X601288.CH.EQUITY,0,0,0,0,0,0,0.0368148734759473,0.171978284361545,0,0,0,0,0,0,0.516138414511427,0,0,0,0.0526205738138829,0,0,0,3.46944695195361e-18,0,0,0.0313001205446395,0,0,0,0,0,0,0,0,0.0348674185858926,0,0,0,0,0,0,0,0,0,0,0,0,0.0450376923325854,0,0,0,0
X601328.CH.EQUITY,0,0,0.475295245516374,0,0,0,0,1.73472347597681e-18,0,0,0.352063365204101,0,0.0422134628210956,0,0,0,0,0,0,0.0274076596864612,0,0.0759829776943794,0,0,0,0,0,0,0.102824000561801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0
X601398.CH.EQUITY,-0.0994921854622662,0.199396656913689,0,0,0,0,0,-0.114539957028949,0,0,0.109072629265409,0,0.470002791533693,0,0,0,0,0,0.246516999544479,0,0,0.22480552467045,0,-0.00177471843552847,0,-0.169996319367062,0,0,0,0,0,0,0,0,-0.318099480040035,0,0,0,-0.0314289185228616,0,0,0,0,0.051853369100328,0,0,0,0.115283425032827,0,0,-3.46944695195361e-18,0
X601577.CH.EQUITY,0,0,0,0,0,0,0.113737875041164,0,0,0,0,0.252777098744852,-0.0464622248331079,0,0,0,0,0,0,0.200575800023724,0.248946634383078,0,0,0.130311911338296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312465817440457,0,0,0,0,0,0,-0.234287838093963,0,0,0.0608515412958981,0,0,0
X601818.CH.EQUITY,0.18842108964031,-0.266307381393719,0,0,0,-0.0875771228996094,0,0,0,0.251284296660297,0,0,0,0,0,0,0,-0.15663675596784,0,0.178335434134168,0,0.0635036628879302,0,0,0.851411416024406,0,0,0,0,0,0.0441981315288877,0,0,0,-0.0929426435491449,0,0,0,0,0,0.031019266888128,0,0,0,0,0,0,0,0,0,0.0852589102227681,-0.120750577167932
X601838.CH.EQUITY,0,-0.0266543385406904,0,0,0.00902155190064522,0,0.0347586293675655,0.474337292800282,0.0358746069633394,8.67361737988404e-19,0.0545422903318107,0,0,0,0,0,0,0,0.103073868597462,0,0,0,0,0,0.11185309854469,0,0,0,-0.315016862934026,0,0,0,0,0,0.0156471679779658,0,0,0,0,0,0,0,0,0,-0.169787490427294,0,0,0,0,0.340692894091073,0,-0.0647528859382107
X601939.CH.EQUITY,-0.0483935726407185,0,0,0,0.514885276073986,0,0.0868173633587757,0,0,0,0.136147732488956,0,0,0.201953486258921,0.0109825201897478,0,0,0,0,0.228295597342625,0,0,0,0,0,0.0640763914176556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0468022622374405,0,0
X601988.CH.EQUITY,0,0,0,0,0,0,0.167859819348051,0,0,0.157535991438654,0,0,0.289031026339259,0,0.131757781488009,0,0,0,0.173809116658402,0,0,0,0.285884704565614,-0.259266977418109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0498898182032844,-0.0215223282364878
X601997.CH.EQUITY,0,0,0,0,0,0.00599083787807689,0,0,0,0,0,0.113099127807326,0,0.249432170708723,0,0.103122569745718,0,0.0860785370732813,0.0444438895614404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128805860748746,0,0.148612115336233,0,0,0,0,0,0,0,0,0,0,0,-0.0426488287672238,0,0,-0.151040503533416,0
X601998.CH.EQUITY,0,0,0.0588942845907848,0,0,3.46944695195361e-18,0,0,0,0,0,0,-0.0256610945433556,0.415552542454339,0,0,0,0,0,0,0,0,-0.230542868612636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.543591056517071,0,0,-0.0339650488603506,0,-0.355101342959146,0.0394573008694174,0,0,0,0,0,0,0,-0.168313279184125
X601658.CH.Equity,0,0,0,0,0,0.261385734526895,0.058599100108262,0,0,0,0,0,0,0,0,0.000436233765330987,0,0,0.036852341882162,0.0932022714952228,0,0,0,0,0,0,0,0.0191828548066723,0.0570489699866945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0762124371585918,0,0,0,0,0,0,0,0
X601916.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2230944573912,0.0959800571237962,0,0,0,0,0,0,0.192838379645888,0,0.1024575527201,0,0,0,0,0,0.0230845452588976,0,0,0,0,0,0,0,0,-0.171308947631411,0.261329670841611
