,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.184172713512077,0,0,0.237300685891757,0.458979075849192,0,0,0,0,0,0,0,0,0.0284672671178636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0908931272846625,0,0,0,0,0,0,0,0,0,0,0,0,-0.067058321311601,-0.0573905464237602,-0.164053829293149,0,0,0.111485018521969
X002142.CH.EQUITY,0.359961122999914,0,0.034820997203742,0,-6.93889390390723e-18,0.048231925352288,0.0220801574050238,0,0,0.050014121652216,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0479245674087239,0.0934720445887756,0,0,0,0,0,-0.0500903354112337,0,0.234020519084238,0,0,0,0,-0.0372237724714973,0,0,0,0,0,0,0,0,0,0,0.0283009754103259,0,0.156965896513072,-0.0795837579682761
X600000.CH.EQUITY,0,0,0,0,0.113239772194249,0,0.0164188315386353,0,0.461131960743849,0,0,0,0,0.0690563881416997,0.00663040521543948,0,0,0,0,0,0.0547839967642588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0270843562547884,0.0172908143757859,0,0,0,0,0,0.00627831190687068,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0.21025469646765,0,0,0,0.231481416361792,0,0,0.161459362159177,0,0,-0.0393986786503997,0,0.198132196442687,0,-0.128309722799814,0,0,0,0,0,0,0,0,0.64843335525085,0,0,0,0.0701495143956328,0,0,0,0,-0.019469795628634,0,0,0,0,0,0,0,0,0,-0.0230983981468127,-0.0790640456927371,0,0,0,0
X600036.CH.EQUITY,0.151510465210974,0,0.163645587328574,0.405380702645282,0,0,0,0,0,0,0.0336467024503758,0,0,0,-0.104629151078399,0,0,0.0620364176505679,0,0,0,0,0,0,0,0,0,0,0,-0.104976444887578,0,0,0,0,0,0.156366592844036,0,0,0.162150454509435,0,0,0,0,-0.0748310621296201,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.399981212611329,0,0,0,0.015469972776625,0,0,0,0,0,0.292909876779081,0,0,0,0,-0.0305487538217034,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0518382172984036,0,0,0,0,0,0,0,0,0.109700637771719,0,0.0389076124581779,0.0553774483245102,0,0,-0.0765717054411277,0,0.0317078003717025,0,0.0430211094066644,0,-0.172562950183171,0
X601229.CH.EQUITY,0,0.186961701846147,0,0,0,0,0,0,0,0,0.657799137672149,0,0,0,0,0,0.131386602571456,0,0,0,0,0,0,0,0.171604528948833,0,-0.0280580125229583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.126315496277937,0.100819535382162,0.457642630521375,0.0606064095305637,0.0693840375682836,0.141713290155649,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0597075240197539,0,0,0,0,0,0,0.0228160813842759,0,0,0.0123928340041648,0,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.329304430809929,0.138653360901487,0,0,0,0,0,0,0,0.00452296491144301,0.0691403812749325,0,0.18318516671097,0.0252024611656091,0,0,0,0,0,0,0,0,0,0,0.108304808579778,0,0,0,0,0,0,0,0,0,0,0.0102659717604354,0,0,0,-0.00936849106913139,0,0,0,0,0,0.14990033825628,-0.0702201725298739,0,0,0
X601398.CH.EQUITY,0,0,0,0,0,0,0,0.0311866881513779,0,0,0,0.204641536687993,0.400757858856744,0.254509085379964,0,0,0,0,0,0,0,0,0,0,0.0349110804233856,0,0,0,0.011614589061064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0925013810743533,0,0.0501456803557659,0.0807098662461496,0,0,0
X601818.CH.EQUITY,0,0.264666761753344,0,0,0,0.159112031834786,0,0,0,0,0,0,0,0.233483751371219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217568842602848,0,0,0.0420131998942427,0,0,0,0.0866758651455317,0,0,0,0,0,0,0,0.0369428219376716,0.0328208090886601,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0,0,0,0,0,0.118895714098652,0.427650365875288,0.00669841295427794,0,0.251578045509981,0,0,0,0,0.155269724052166,0,0,0,-0.142702348312794,0,0,0,0,0,0,0,0,0.171541731535623,0,0,0,0.155122212864346,0,0,0,0,0,0,-0.0347652260234686,0,0,0,0,0,0,0.0554190676464509,0,0.174121439010441,0
X601988.CH.EQUITY,0,0.0271121269890498,0,0,0,0,0,0.505707407148026,0.27015407298193,0,0,0.0161773778969091,0,0.0495853124983316,0,0,0,-0.0223893889798766,0,0,0,0,0,0,0,0.000789528950779956,0,0,0.0690992533093459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0340098476946175,0,0,0,0,0,0,0.10066938797541,0
X601998.CH.EQUITY,0,0,0.142584410887878,0,0,-0.106916695000769,0,0.181521414820836,0,0,0.273621381454789,-0.0160913242411923,0.252086266454988,0,0,0.00597725326865148,0,0,0,0,0,0,0,0,0,0.11908097935094,0,0,0,0,0,0,0,0,0,0.188912593054355,0.0717936693180153,0,0.149947195774137,-0.114580753346631,0,0,0.0838042271201131,-0.143466269990243,0,0,0.0332932464808969,0,0,0,0,0
X601658.CH.Equity,-1.73472347597681e-18,0,0,0,-0.292187660039083,0.431481198936853,0,0.0472037595817965,0.147560308439055,0,0.065132051487828,0,0.481076863589577,0,0,0,0,0,0,0,0,0.154182594087722,0,0,-0.364896077024614,0,0,0,0,0,0,0,-0.0510747349627935,0,0.0511952921334915,-0.072868795554212,0,0,0,0,0,0,0,0,0,0,0,0.263132974407219,0,0,0.0633250048867615,0
X11.HK.EQUITY,0,-0.0354094302413486,0,0,0,0,0,0,0,0,-0.0240678051326713,-0.0798735002855941,0,0,0,0,0.0455068041336529,0.586971860924513,0,0,0,0,0,0,-0.0609328942992588,0,0,0,0,0,0,0,0,0,0.103840136292611,0.0638671192228455,0,0,0,0,0,0.037557852701748,0,0,0.0462503056325234,0,0,0.128531837910091,0.140478910871086,0,0,0
X2388.HK.EQUITY,0,0,0,0.0789234603740572,0.120438963223258,0,0.0148680633315387,0,0,0,0,0,0,0,0,0.456602333678527,0,0.108007275923156,0,0,0,0,0,0,-0.0669439255448711,-0.22330178870287,0,0,-0.0412192156637522,0,0,0,0,0,0,0,0,0,0,0.101522188593961,0,0.0520055022651168,0,0,0.209204679001524,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.157214855675717,0,0,0,0,0,0.0701731790562346,0,0,0,0.113821549401099,0.062404307898643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.368726085079336,0,0,0,0.0448515077030867,0.152575454217964,0.0423826082417963,0,0
X000166.CH.EQUITY,-0.0802490441839298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0740177701195703,0,0.287328482577675,0.0755283197273734,0.0324718182270449,0,0,0.209616593402363,0,0.350070827690753,0,0,0,0.05105187829504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0585561189049756
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0309100124136083,-0.0392491056947589,0.0714909833608263,0,0.0965295279469287,0.368193381836834,0.0220433202151967,0,0,0,0.209117318118793,0,0,0.0398786635267803,0,0,0,0,0,0,-0.0487007843759408,0,0,0,0,0,0,0,-0.137377927263978,0.0932861032350291,0,0,0,0,0,0
X002736.CH.EQUITY,-0.0655759509713389,0,0,0,0,0,0,0,0,0,0,0,0,0.0676360349409082,0,-0.158047139403757,-0.0167229428216508,0,0.104176010545093,0,0,0,0,0,0.185625851012092,6.93889390390723e-18,0.217720548338454,0,0.263302974727457,0.21059196294559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.249209984280607,0,0,0,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0310064973364337,0,0,0.420048999507419,0,0,0,0,0,0,0.364132258829654,0.0142345681916535,0.0387368613080954,0.0431311728875642,0.0321457023354061,0,0,0,0.169034660881925,0,0,4.33680868994202e-19,-0.0361217319152626,0,0,0,0,-0.0306170344690313,0,0,0,0,0,0,0,0,0.0959929545966575
