,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0,0,0.195750147935686,0,0,0,0,0,0,0.00436249529592291,0.144718210320903,0,0,0,0,0,0,0,0,0.0738328286623862,0,0,0.184859097279563,0,0,0,0,0,0,0,0.139428185711593,0,0,0,0,0,0.0447963826311569,0,0.138022031644264,0,-0.0864824008216956,0,0,0,0,0,-0.204925199001075,0,-0.124453346981098
X002142.CH.EQUITY,0.37455945611259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0723265467525998,0,0,-0.0133026752722472,0,0,0,0,0,0,-0.0911844112141607,0,0,0,0,0.261550477893561,0,0.234892902825676,0,0,0,0,-0.016357967561631,0,-0.106725802011183,0,0,0.126235234296398,0,0,0,0,0,0,0.0361834182708316,0,-0.0723659054850172
X600000.CH.EQUITY,0.0572874421780284,0,0,0,0.0229044011341805,0.141466916939779,0,0.0464523004449328,0,0,0.408268505729377,0,0.00364050796079641,0,0,0,0,0,0,0,0.163830159889518,0,0,0,0,0.0260551330100912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0596601517432009,0,-0.048952848789088,0,0,0,0,0,0,0,0,0.0825915950292207
X600015.CH.EQUITY,0,0,0,0,0.032598069137553,0,0,0.0488777557517495,0,0,0,0,0.240323920328742,0.0838968070155059,0,0.0998861259107711,0,0,-4.33680868994202e-19,0,0,0,0,0.0650037372379393,0.0776113927185031,0,0.0498070422887249,0,0,0,0,0,0.163098078127692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0.0647343715587853,0,0,0,0,0,0,0.209040623386191,0,0.306257973249274,0,0,0,0,0,0,0,0,0,0,0.0487013705838557,0,0,0,0.459040375100679,0,0,0,-0.0132527140794816,0.0356726959442375,0,0,0,0,0,0,0,0,0,0,0,0,0.0546066281746279,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.294720829085414,0.0402766451138061,0.277093628674586,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00272219715325519,0.0736398247618014,0,0,0,0,0,0,0.143776492699206,0.00859888824271317,0,0,0,0,0,0,0,0,0,0.184858490976059,0,0.0345428845050655,0,0,0,0,0.0967914024942479,0,0,0,0,0,0,0,0,-0.0561722791638899
X601166.CH.EQUITY,0,0,0,0.195126382774448,0,0.47581255378558,0,-1.38777878078145e-17,0,0,0,0,0.0302285460638837,0.0395937520675393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00396183692749767,0.206945678761483,0,0,0.0064516280539364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0.273609429371385,0.176948580749137,0,0,0,0,0,0,0.411685372788827,0,0,0,0.03590172032961,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0147071552805196,0,0.0337692201161308,0,0.11910598969808,0,0,0,0,0,0,-0.0420809812534538,0,0,0,-0.117158741693136,0,0,0,0,0,0,0.0360516088085131,0
X601229.CH.EQUITY,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.17076149753756,0,0,0,0.445020790909871,0,0,0,0,0,0,-0.134276376221904,0,0.466192956899099,0,0,0.0259670807006032,0,0.00619546563192277,0,0,0,0,0,0,0,0,0,0,0,0,0.0602025525303234,0,-0.0920443072914175,0,0,0,0,0,0,0,0.0674379698416386,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0.0134047463807369,0.21257377276183,0,0,0.167847047209475,0,0.150036828229573,0.303553067030459,0,0,0,0,0,0,0,0,0,0,0,0.0269978316189376,0,0,0,0,0,0,0,0.0714560391358473,0,0,0,0,0,0,0,0,0,0.0847715328438966,0.0960226979846333,0,0,0,0,0.0369377899770681,0.0566551178246242
