,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X17.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.215018516531684,0,0.0537775578275356,0.00541578896775784,0,0,0,0,0,0,0,0,0,0.0988662433025016,0,0,0,0,0,0,0,0,0.00032002237468268,0,0,0,0.0165490223993293,0.116937580281294,0,0.186900209383653,0.15056575015736,0.0572038998663302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.320795312429837,0,0,0,0.215446074835713,0,0,0,0.0205891615944717,0,0,0,0,0,0,0,-0.129789375173456,0,0,0,0,0,0.254939191257723,0.0630512857341445,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0.0317246394857321,0.044520959336639,0,0,0,0.0243374884773966,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0.018990099150889,0,0,0,0.213196983003912,0.278037658910374,0,0.224456288464968,0,0,0,0,0,0,0,0.0947255060209477,0.0589292672462959,0.0314279689579103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0477837321862621,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0.0896607465132548,0,0,0,0,0,0,0,0,0,0.444574024022557,0,0.0440653911600283,0,0,0,0,0,0,0.172169198474054,0.0553809794083178,0,0,0,0,0.114853814129247,0,0,0,0,0,0,0,0,0,0,0.157730725951999,0,0,0.040595789693239,0,0,0,0.040014778409399,0,0.147428129867343
X600016.CH.EQUITY,0,0.0160697565282706,0.0477245490060723,0.343854244282223,0,0,0.300508776214531,0,0,0.0061716384159888,0.128658016278138,0,0.0653313617614882,0,0.00465400986765568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0335298856401018,0,0.0781799575287059,0,0,0,0.0218339622592407
X600036.CH.EQUITY,0.737152571500023,0,0,0.0416761443326772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0770702925901253,0.00783872967291475,0,0,0.0577487101760003,0,0,0,0,0,0.0918989345286038,-0.0170055064931239,0,0,-0.00462629096505736,0,0,0,0,0.00821550033305111
X601166.CH.EQUITY,0,0.066459044456821,0.147823456976408,0,0,0.185520307485064,0,0,0,0,0.0396177292759337,0.000930539015394985,0,0.239753888547476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112693721020534,0,0,0,0,0,0,0.127361171028443,0,0,0,0,0,-0.0238116682121511,0,0,-0.0133543849731894,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,0.0547255137781527,0.112563520681376,0,0,0,0,0,0.13583855607132,0,0,0,0,0,0,0,0,0,0.175521978930722,0,0,0,0,0.0611844983629619,0,0.244481068974295,0,1.0842021724855e-19,0.0377916290096526,0,0,0,0,0,0,0,0,0,0.0653393182221496,0,0,0,0,0
X601229.CH.EQUITY,0,0,0.40246382411462,0.27328392903148,0,0,0,0,0,0,0.0108519365206725,0.15390869921191,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198807239056496,0,0,0.0214790617687206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.0321010715034491,0,0
X601288.CH.EQUITY,0.212686915044666,0.0816185965350971,0,0,0,0,0,0,2.77555756156289e-17,0,0.13725397119102,0.266399251315368,0,0.0529652707130418,0,0,0,0,-0.0423779761369293,0,0,0,0,0,0,0,0,0,0,0,0,0.0690308523949352,0,0,0,0,0,0,0,0.0835212424403391,0,0.0836772395261225,0,0,0,0.0293865116958599,0,0,0,-0.0143479205393065,0
X601328.CH.EQUITY,0,0,0.254860726800052,0,0,0.132757852703922,0,0,0.19912719537487,0,0,0,0.0194790033690556,0.176102897470391,0,0.225567142441189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121154010398722,0.00973330504916749,0,0.000358428179108359,0,0,0,0,0,0,-0.00193284359085477,0,0,0,0,-0.0321931154715934,0
X601398.CH.EQUITY,0,0,0,0,0,0.109715413130156,0,0,0,0,0,0,0,0.546293125891006,0,0,0.079279298019077,0,0.0294948113266012,0,0,0,0,0,0,0,0,0,0.049958938291225,0,0,0.0985319653389506,0,0,0,0.0031786146153109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0390685039678235
X601818.CH.EQUITY,0,0,0,0,0.283981559661527,0.250006139701248,0,0,0,0,0.23638678662526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100433075923469,0,0,0.0551925626500583,0,0,0,0,0,0.0538622166290421,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.287464550576699,4.33680868994202e-19,0.16861992475319,0.0865181287939873,0,0.264800313886445,0,0,0,0,0,0,0,0,0.0447436569031624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0864415228765792,0,0,0,0,0,0,0,0,0,-0.0112634865915913,0,0
X601988.CH.EQUITY,0,0,0.135548365563799,0,0.382007735379378,0,0,0,0,0,0,0.156625604896991,0,0.189865733878558,0,0,0,0,0,0.0437538774968999,0,0.0129905899256212,0,0,0,0,0,0,0,0,0,0.0936691309545266,0.022159874303381,0,0,0,0,0,0,0,0,0.0411826722325412,0,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,0,0.237892488117325,-3.46944695195361e-18,0,0,0.0201584081161745,0,0,0.414019832178336,0,0,0,0.0388619809749015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0266625175890369,0,0,0.0539608883895845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0251916121561896,0
X11.HK.EQUITY,0,-0.0208929391809429,0,0,0,0,0,0,0,0,0,0,-0.199382260083097,0,0,0,0,0.179611722179742,0,0,0,0,0,0,0,0,0,0.0995717719388007,0,-0.016455795270318,0,0.169307639504015,0,0.234470535456693,0.0218948540767482,0.0801815109406098,0,0,0,0,0.127729983908325,0,0,0,0.200911039729745,0,0.246753872624689,0,0.00300201833902493,0,0
X2388.HK.EQUITY,0,0.0432087338526248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252487249644641,0,0.117039775489451,0,0,0,0,0,0,0,0,0.134488304669378,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.0244537101207578,0,0,0,0,0,0.0851177502361259,0,0.130883929573227,0.0836450613488464,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156837486757329,0,0,0.213180176563324,0,0,-0.0783563904951005,0,0,0,0,0,0,3.46944695195361e-18,0,-0.392116036295663,0,0,0,0.366475370995637,0,0,0.332075492433941,0,0.0297316684062989,0,0,0.175405440005576,0,-0.501903406941844,0,0,0.091751462234602,0.0463486731241059,0,-0.222020009992596,-0.226290098204728
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036821918241521,0,0.0150309533423587,0,0.00459926728183043,0.374259761175595,0.700894045493046,0,-0.0664805155080452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0211129737520104,-0.0910501273867615,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207167729155072,0.455923990108822,0,0,0.0902460070545563,0,0,0,0.206518097353147,0,0,0,0,-0.0247356320592536,0,0,0,0,0,0,0.0733960956199459,0,0,0.00038809155018519,0,0,0,0,-0.0145259135558014,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268505348229881,0,0,0.148397354819558,0.00970166469256976,0,0.0558453944161811,0,0,0.0305629284071556,0.631903679411508,0,0,0,0,0,0,0,0.0411384420090523,0,0.0508173716685955,0,0,0,0,0,0,0,0.044380848597074,0,0.0150629996175458,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13967053897473,0.177530965744449,0,0.276528796863785,0,0.126436904460077,0,0,0,0.0136567179563361,2.16840434497101e-19,0.0875432955433474,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,-0.0177418868136651,-0.0150934719443483,-0.0341287928466604
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238268906286575,0.0388801567724778,0.467559850552241,0,0,-0.0512670610034384,0.272567618990117,0,0.0179372620013645,0,0,0,0,0,0,0,0,0,0,0,-0.0436252290251822,-0.020854934344157,0,0,0.0338528224753851,0,0,0,0,0.0113205901726086,0,-0.0175839011976372
X601066.CH.EQUITY,0,0,-0.138902824150548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071399627147446,0,0,0,0,0,0,0,0,0,0.756588718906149,0,0,0,0,0,-0.0667955430395922,0,0,0,-0.0686946137920161,0,0,0,0,0.191679416796512,0,0,-0.0430156952079544,0,0,0
X601211.CH.EQUITY,0,0,0,0.0182393656538166,0,0,0,0.037646725528677,0,0.0700615669746061,0,0,0,0,0,0,0,0,0,0.181840235632849,0.120188485773457,0,0.202491935301606,0.393006570892991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0227985857919595,0,0,0,0,0,0.00951935427235341,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0689178591919054,0,0,0.116515241242926,0,0.597824355134344,0.0268592173196826,0.0442046932495662,0,0,0,0.0222535959403616,0,0,0.102015578398529,0,0,0,0,0,0,0,0,0,0,0.00109607926528701,0,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0.286416629966956,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251586260396504,0.0156285249243887,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.137083771987167,0,0.0423892866395615,0,0,0,0,0,0.259224024051683,0,0,0,0.0587363850618923,0,0.0710469588348672,0,0,0.0513754106797003,0,0
X601318.CH.EQUITY,0.0347921732589392,0,0,0,0,0,0,0.0866305314259269,0.19109217237461,0.100240450176249,0,0,0.0500229658156955,0,0,0,0,0,0,0,0,0,0,0.0821056092227244,0,0,0,0,0,0,0,0.243062124043021,0.0546129313111713,0,0,0,0.0083649929221688,0,0.101082441909336,0,0,0,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0287370791732411,0,0,0,0,0,0,0,0,0.237680939246846,0.0276108162924465,0,0.472019169323517,0,0,0,0,0,0,0,0,-0.221552641790834,0,0.0938903639492594,0.0399803585574023,0,0,0,0,0.114838524408087,0,0,0.0913488768836122,0,0,0,0,-0.306734405741436,0
X601336.CH.EQUITY,0.357295426101582,0,0,0,0,0.0209848536776376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0302823488869852,0.0497895889873367,0,0,0,0,0.266129051242078,0.0613783596418793,0,0.0629646000741287,0,0,0.0139144060076639,0.112804621314821,0,0,0.0704239071598187,0,0.0145574411921166,0,0,0,0,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0,0,0,0,0.118525337004798,0,0,0,0,0,0.0212625439213464,0,0.0992819152658038,0,0,0,0,0,0,0,0,0,0.214329410054484,0,0,0,0.0284283288022846,0.0816471505608205,0,0.042560082460341,0,0,0,0,0,0,0,0.119292341767235,0,0,0,0,0,0,0,0,0,0,0.0294472807944703,0
X601628.CH.EQUITY,0.147894901757246,0,0,0.0321906695377617,0,0.0131833144990324,0,0.215527026169048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162163860867174,0,0.359907524102674,0.0328588036946422,0,0,0,0.0195542717095791,0,0,0,0,0,0,0,0,0,0,-0.0160684484101692,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0422444688070151,0.257371372371698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0707233034280084,0,0.168580819011265,0,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106022834194521,0,0,0,0,0,0,0,0,0,0,0.194007128183589,0,-0.194843145389845,0,0,0,0.705168014487669,0,0,0,0,0.138987538962393,0,0,-0.0539104387099407,-0.0385817943151891,0.0797133297422725,-6.93889390390723e-18,0,-0.0215945169766221,0,0
