,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0,0,0,0.500308084211737,0,0,0,0,0,0,0,0,0,0.0775259906544384,0,0,0,0,0,0,0,0,0,0,0.102396657172363,0,0,0,0,0,0,0,0,0,0,0.000341680097194244,0.127791495809784,0,0,0.029646966711107,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.23809560165989,0,0,0,0,0,0,0,0.377787843179414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0856748805711522,0,0,0,0,0.0421682774424461,0,0.0178192008784409,0,0,0.00726829899732897,0.108061948402672,0.0401563878387775,0,0,0,0
X600000.CH.EQUITY,0.0297567488225667,0,0,-1.73472347597681e-18,0.0530950966529139,0,0,0,0.0542113596859773,0,0,0.299502793161591,0,0.0501138989170855,0.123234562439678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0245802531773984,0,0,0.0715657579369969,0,0,0.107827442269921,0,0,0,0,0,0,0,0,0,0,0.0272672265154151,0,0,0,0,0
X600015.CH.EQUITY,0,0.0464760137553549,0,0,0.0140111738136037,0,0.205349907954754,0.260066324682767,0,0,0,0,0,0.116969079062779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262187631685725,0,0,0,0,0,0,0.126747589379958
X600016.CH.EQUITY,0,0,0,0,0,0,0.134935124136851,0.0521888925428997,0.1150160340205,0.104023036501857,0.320729071543149,0,0,0.00428386587198533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0342726916112455,0,0,0,0.194053895695779,0,0,0,0,0,0.0605877533980361
X600036.CH.EQUITY,0.0910228794062226,0.195333737862727,0,0.0169149500106022,0.0586716692241767,0,0.148352001304484,0,0,0,0,0,0,0.0282333762597949,0,0,0,0,0,0,0.111791389343336,0,0,0,0,0,0,0,0,0,-0.0574205296367612,0.0707333104913557,0,0.136799956249854,0.231714112818494,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.0564336725315838,0,0,0.112926955297639,0,0.397399280672533,0,0,0.0560147157930432,0,0.075597643866415,0,0.215399170764262,0,0,0,0,0,0,0,0.0678380091147081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0261678358837115,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0.180641319120413,0,0.45754360292607,0.120082564322124,0,0,0,0,0,0,0,0,0,0,0.0746501006240613,0.132827295898009,0,0,0,0,0,0,-0.0334708056356051,0,0.202102597041189,0,0,0,0,0,0,0,0,0,0,0,0,-0.0102889013741919,0,0,0,0,-0.0131352773269816,-0.0263913926969711,0,0,0,0,-0.00951362164994769,-0.0432183230472979,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0755938772771981,0,0,0,0,0,0,0.339355225648662,0,0,0.158997244838827,0,0,0,0,0,0,0,0.202856431975648,0,0,0,0,0.0499676738323258,0,0.00419532891744148,0,0,0,0
X601288.CH.EQUITY,0,0,0.112937205153627,3.46944695195361e-18,0.0853509829641706,0,0,-3.46944695195361e-18,0.0200882748053032,0,0,0.412110237981638,0,0,0.217420710391885,0,0,0,0,0,0,0,0.0153248850941236,0,0,0,0,0,0.0248995097448499,0.0201139136600203,0,0,0.0582554832230608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
