,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.306521497487665,0,0,0,0,0,0,0.110638722915089,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0488173016721786,0,0,0,0,0,0,1.38777878078145e-17,0.0600661220071712,0,0,0,0,-0.000511746798378709,0.0255516862144188,0,0.260659017029925,0,-0.111264048995499,0,0.054288247985456,0,0,-0.121651323306582,0.100152412539264,0,0,0,0
X002142.CH.EQUITY,0.219410899506421,0,0,0,0,0,0.143076780954239,0.00351354741047499,0.0380654391565252,0,0,0,0,0.27575710410957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134356739072559,0,0,-8.67361737988404e-19,0,0,0.109639609480298,0,0.141561065089984,0,0,-0.17581324413462,0,0,0,-0.0112854972752947,0,-0.0270222436222225,0,0,-0.106214313912615,0
X600000.CH.EQUITY,0,0,0,0,0,0.274017373752729,0,0,0,0.134707314476788,0,0.00707649823350617,0.068969874648575,0,0,0,0,0,0,0,0.0451501665067704,0,0,0,0.169173470504308,0,0,0,0,0,0,0,0,0,0,0,0.0109833970890882,0,0,0,0.33900259036785,0,0,0,0,0,0,0,0,0,0.0148638329345138
X600015.CH.EQUITY,0.0361512138394999,0,0.121551888513236,0,0,0,0.000331957848717025,0.485721518636317,0,0.0678208285103075,0,0.0880619959794953,0,0,0.0729758616714665,0,0,0,0.036435411791934,0,0,0,0,0,0,0,0,0,0.0975891673810002,0,0,0,0,0,0,0,0,0,0,0.0845905174973784,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.280210217539055,0,0,0,0,0,0,0,0,0,0,0,0.281635513445017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132319846062534,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09482843899212,0,0,0,0,0,0,-0.100013573932397,0,0,0,0.0158028813314076,0,0,0,0.131412050258,0.704341094463239,-0.149658531306978,0,0,-0.141354130683168,0,0,0.269885143439898,0,0,0.0624556746193177,0.0880824530829603,0,0,0,0,0,0,0,0.058595105205589,0,0
X601166.CH.EQUITY,0,0.267720673092704,0,-0.0483436343571773,0,0.250089263576705,0,0,0,-1.73472347597681e-18,0,0,0,0,0.383100752633638,0,0,0,0,0,0,0,0,0,0,0.261897292413368,0,0,0,0,0,0,0.254312462083133,0.0214002455632803,0,0,0,0,-0.0234458846806022,0,0,0,0,0,0,0,0,-0.0579538413150198,0,0.19845555249951,-0.0161084242671628
X601169.CH.EQUITY,0,0,0,0.800770308410196,0,0,0,0,0,0,0,0.00962979270428511,0.141617946496113,0,0,0,0,0.133178604441644,0,0,-0.0719076370289733,0,0,0,0,0.127934939690727,0,0,0,0,0,0,-0.0130899284387903,-0.504622983318297,0,0,0,-0.142298344790199,0.351846931330192,-0.0163055819019183,0,0,0,0,0,0,0.0103268277135608,0,0,0,0.0721971281647615
X601229.CH.EQUITY,0.164248238364857,0.075160789632902,0.0640826407424282,0,0,0,0,0,0,0,0,0.497668140184705,-0.136108701164101,0,0,0.100263217710922,0,0,0,0,0,0,0,0,0,0,0,0,-0.0255279781706317,0,0,0,0,0,0,0.224767833471796,0.0136618192833255,0,0,-0.0375390090829303,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,-0.132704066868909
X601288.CH.EQUITY,0,0,0,-1.73472347597681e-18,0,4.33680868994202e-19,0,0.127929976904677,0,0,0.00654463006614431,0,0.114889238669989,0,0.243200590882218,0,0,0,0,0,0,0.0814205853379847,0,-6.93889390390723e-18,0,0,0,0,0,0,0.0835545786326081,0.292323033644896,0,0,0,0,0.00979412911697486,0,-0.0769329335135759,0,0,0,0,0,0,0,0.126439960539469,-0.0181902712024608,0,0,0
