,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X2801.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2887.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,-6.93889390390723e-18,0,0,0,0.239949565417028,0,0,0,0.0852728358315828,0,0,-0.158563360341169,0,0,0.00781079630846258,0,0,0,0,0,0,0,0,0,0,-0.0106098186299624,0.139819650767357,0,0,0,0,0,0.0611043793632786,0,0.223173194531801,0,0,0,0,0,0.0863137366082471,1.38777878078145e-17,0,0.16584788834455,0,0.0123827555322802,0,0,0,0,0.0744929285393516
X002142.CH.EQUITY,0.0488215105327795,0,0,0,0,0.325581701899888,0,0.0985741672400392,0,0,0,0,0,0,0,0.0297611679588104,0,0,0,0,0.0452916523006388,0,0.202446885668943,0,0,0,0,0,0,-8.67361737988404e-19,0.116357926221539,0,0,0,0.0532790412865728,0,0,0,-0.064389304786087,0.0975890832134215,0,0,0,0.114899580424993,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0.0386647702027326,0,0,0,0,0,0,0,0,0,0,0,0,-0.063447237951417,0,0,0.713272459809339,0,0,0,0.227048116081192,0,0,0,0,0,0,0.0365777652717678,0,-0.048709205446078,-0.0301371675730786,0,0,0.0381153078893154,0.0130705965454595,0,0,0,0,0,-0.0231189095606292,0.0135731947553469,0.0914748754757349,0,0,0,0,0,0,0,0.0536049971432142,0.0274897466349561
X600015.CH.EQUITY,0.10999946983408,0,0,0,0.143568587777882,0,0,0.128479205897035,0,0,0,0.422065693939951,0,0,0,0,0,0.037985581749084,0,0,0,0.0170660489625386,0,0,0,0,0,0,0,0,0.0626708428860332,0,-0.164985619698894,0,0,0,0,0,0,0,0.75307831121572,0,0,0,0.124852202405262,0,0,0,0,0,-0.157268147371954,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0105211160591002,0,0,0,0.176293703513141,0,0.0915007380091671,0.0325349971878037,0.19543620836493,0,0,0,0,0,0,0,0,0,0.00411266486215429,0,0,0,0,0,0,0,0,0,0,-0.164072317899249,0,0,0.457961057301273,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.520560096080104,0,0,0,0,0,0.0156029662599473,0,0,0,0,0,0,0,0,0,0,0,0,0.0070861508687856,0.0206196635549348,0,0.0385610442655529,0.0570132466374463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0.194448751623928,0,0.0484623867201328,0,0,0,0,0,0
X600919.CH.EQUITY,0.0535500257511483,0,0,0,0,0,0,0.0396832586109024,0,0,0,0,0,0,0,0.137193819269944,0.024883512424694,0.0474373685468677,0,0,0,0,0,0,0,0.287652242722792,0,0,0,0,-0.151729524415087,0,0,0,0,-0.0587573313223262,0,-0.178941144336709,0.46158419554504,0,0,0,0,0,0.342828039503044,0,0,0,0,0,0.0466366761622125,0
X600926.CH.EQUITY,0,0.177112443005043,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183014641898019,0,0.375295059575632,0,0,0,0,0,0,0,0,-0.0984795659717532,0,0,0,0,0.0471083575886966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0470473040066068,-0.0619553458015687,0,-0.0776456649078255,0.150665547672546
X601009.CH.EQUITY,0,0,0,0,0.0179645748253282,0,0,0,0,0,0,0,0,0,0,0.0215611642568162,0,0.188044220753988,0,0.0889227655735294,0.049881072368505,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0502084006372953,0,0,0,0.0678839127590491,0,0.0913355946178743,0,0,0.102074158855696,0.0265379132720336,0.248323660805352,0,0.0878115534079674,0,0,0,0,0,-0.0229721789201568,0
X601166.CH.EQUITY,0.0238636643869814,0,0.0263042506021569,0,0,0.113988391323611,0,0,0.127039761526901,0,0.0109405508575168,0,0,0,0,0.0342538569886096,0,0,0,0,0,0,0,0,0.013192129825687,0,0,0,0,0,0,0,0,0.161541212684158,0,0.0555190278912994,0.0995142637201276,0,0,0,0,0,0.0700200376021824,0.0550392341647305,0.0371466936406784,0,0,0.0213266959892036,0,0,0,0
