,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600926.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0,0.0461889364667123,0,0.176691461815388,0,0.108217107324334,0,0,0,0.0973786902264656,0.0269689479247455,0,0,-0.0264949393265474,0,0,0,0,0,-0.369927768052388,0,0,0,0,0.407473927592768,0,0,-0.00914966580688375,0.296866019790152,0,0,0,0,0,-0.0641503000295701,0,0,0,0,0,0,0.00284435320364278,-0.0372293640012631,0,-0.0632052214753383,0,0,0,0
X002142.CH.EQUITY,0.426589634500508,0,0,0,0.0250298058899007,0.160327858842808,0.107354999373022,0,0,0,0,0,0,0,0,0.103149388097181,0,0,0,0,0,0,0.0310686315093039,0,0,0.0392250335692469,0,0,0,0,0,0,0.063474145146072,0,0,0,0,0,0,0,0,0,-0.143703414148943,0,0,-0.0163797623284598,0,0,0,0,0,0
X600000.CH.EQUITY,0.221113062404684,0,0,0,0,0,0,0.336808211873652,0.0283914686558607,0,0,0,0,0,0,0.095109464903301,0.0356482838442929,0,0.00979882665918237,0,6.7762635780344e-21,0,0,0,0,0,0.0543353541790675,0,0.115606057664977,0,-0.0201073545217875,0,0,0,0,0,0,0,0,0,0,0,0.00515249130164168,0,0,0.148837880846954,0,0,0,0,0,-0.108363708291757
X600016.CH.EQUITY,0,0,0.0178854581274848,0,0.0158292096458825,0,0.141583635562971,0.412965019306871,0,0,0.206180911228916,0,0.0559728898559179,0.0686566094590152,0.0488329717069346,0,0,0,0.095151047951339,0,0,0,0,0,0,0,0,0,0,0,0,0.0988251824301544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.151510477519969,0,0,0.178419864112852,0,0.0361728947366361,0,0.294598818706549,0,0,0,0,0,0,0,0.0525774975238695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0254370745135555,0,0,0.168335122638926,0,0.100663017931943,0.0825455941934888,0,0,0,-0.132352337227061,0,0,0,0,0.011841786638358,-0.0629641815228563,0,0
X600926.CH.EQUITY,0,0,0,0,0,0,0.563197744710429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0242249884787785,0,0,0,0,-0.0890553256938788,0,0,0,0,-0.149387010813073,0,0
X601166.CH.EQUITY,0.199017248375394,0,0,0.012421630745217,0,0.256312080200028,0,0,0,0,0,0,0.308105131527133,0,0,0,0,0,0.00761356142094228,0.0166962985227723,0,0,0,0,0,0.0859259154500316,-0.0796176353774344,0,0,0,-0.0609766163811301,0,0,0,0,0,0,0.0104742654735979,0,0,0,0,0,0,-0.0768442588181034,0,0.0971526797975448,0,0.0538623084214806,0,0,0
X601169.CH.EQUITY,0,0,0,0.727524877892704,0.0797168526734646,0,0,0,0,0,0,0,0,0.106076045191663,0,0,-0.0193483025186077,0,0.0288624379891553,0.0764046017087128,0,0,0,0,0,0,0,-0.0626177485563981,0,0,0,0.0389353552579897,0.101157922125676,0,0,0,0,-0.162887589109355,0,0,0,0,0,0,0,0,0,-0.0654091553008179,0,0,0,-0.020112729076759
X601229.CH.EQUITY,0,0,0,0.162982656082634,0.0717152879512196,0,0,0,0,0,0,0,0.0494998107792766,0.0819640822426021,0,0,0.0458197998570969,0,0,0,0.051055211115784,0,0.0262579476165412,0,0,0,0,0,0,0,0,0,0,0,0.1046350461032,0,0,0,0,0.0524676152498341,0.0101323201196194,0,0.196127799202091,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0.0167619765650371,0,0,0,0.00291223193033136,0.101784423466677,0,0.0777904469981046,0,0,0,0.0400071996189091,0.171536026262528,0.428074866699065,0.0443357180472699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11294478405848,0,0,0
X601328.CH.EQUITY,0,0,0.158137008399199,0.131107781972578,0,0,0,0,0.164622064259663,0,0,0.158820716759893,0,0.0440639885000825,0.199770205339027,0.0768055059300202,0,0.0197640963792639,0,0,0,0,0,0,0,0,0,0,0.0136944558339558,0,0,0,0,0,-6.93889390390723e-18,0.0689759562958787,0,0,0,0,0,0,0,0,0,0.108247290668796,0,0,0,0,0,0
X601398.CH.EQUITY,-0.0201566511849989,0,0,0,0,0,0,0,0,0.056052577030523,0,0,0,0.335547807226677,0.127280453838704,0.269409567387417,0,0,0,0,0,0,0,0,0,0,0.121578480974647,0,0,0,0,0.0223639588890701,0,0,0,0,0,0,0,0,0,0,0.0498277446113813,0,0,-0.042780586824896,0,0.0297509260749117,0,-0.0494785423015906,0,0
X601818.CH.EQUITY,0.1597826341314,0.140963025392548,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.174649840605861,0.167603301439784,0,-0.0192633736868465,0.00133045973921688,0,0,0,0,0,0,0,-0.0886784860880406,0,0,0,0,0,0.00338109357095984,0,0.246851696453661,0,0,0,0,0,0,0,0,0,0.120066588558077,0.00929692231851376,0,0,0.0663830499189812,0.0407812800934116,0
X601939.CH.EQUITY,0,0,0,0,0,0.152475883720114,0.0973307308795868,0.104076525912594,0,0,0,0.603272992215891,0,0,0,0,0,0,0,0.225861599091209,0,0,0,0,0,0.0820223342044735,0,0,0,0,0,0,0,0,0,0,0,0,-0.0263978613467957,0,0,0,0,0.0319714396108888,0,0,0,0,0,0,0.0549461807224146,0
X601988.CH.EQUITY,0,-0.0523411758012409,0,0,0,0,0,0,0,0.337933173736119,0.227070081748248,0.094918369657774,0,0,0,0.219492997589464,0.0248389033110824,0,0,-0.029227132164128,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0204571008048939,0,0,0,0,0,0,0,0,0,0,0,0.0443510637330616,-0.258399637836892,0,0,-0.00788409165245092
X601998.CH.EQUITY,0,0,0.225511607027284,0,0.175345566817319,0,-0.0615548135283327,0,0,0.0465840288356141,0,0,0.278593669294809,0,0.457106388449946,0,0,0,-0.00750715828161417,0,0,0,0,0,-0.0154751437427542,0,0,0,0,0,0,-0.0455083396836717,0,0,0,0,0,0.15322706513451,0,0,0,0,0.0646993241116733,-0.0985773345381251,0,0.184272071545568,0.00836273298716565,0,0,0,0,0
X601658.CH.Equity,0,0,0.0438188976795638,0,0,0.0286404993418135,0,0,0,0.35124433864762,0,0,0,0,0,0,0,0,0.0477610388848907,0.165483047406289,0,0,-0.0738882636327753,0,0,0,0,-0.00580322068619096,0,0,0,0,0,0,0,0,0,0,0.159101747990767,0,0,0,0,0,0,0,0,0,0,0,0,0.304078817902779
X11.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.106640236929176,0,0,0,0,0.019373214012096,0.606309035850833,0,0,0,0,0,0,-0.0167818881625349,0,0,0,0,0,0,0,0.0506236586033576,0,0.0298263191235564,0,0.0593744802284947,0,0,0,0,0.0418835367397571,3.46944695195361e-18,0,0,0.207950951638517,0.107045984042796,0,0,0
X2388.HK.EQUITY,0,0,0,0.0124483723951591,0,0,0,0.115983269424289,0,0,0,0,0,0,0,0,0,0.53717354304072,0,0.115043681106002,0,0,0,0,0,0,0,-0.278424535500691,0,0.109020485826255,0,0,0,0,0,0,0,0,0,0,0,0.0980438789747142,0,0.0452023091937774,0.109115195669287,0,-0.0192066663101024,0,-0.113146330442846,0,0.0579156959211615,0
X5.HK.EQUITY,0,0,0,0,0,0,0.0826321426018346,0,0,0,-0.0566600484313276,0,0,0.170922218627615,0,0,0.113833636144073,0.285664766166724,0.146176095503443,0,0,0,0,0,0,0,0,0,0,0,-0.119468896261529,0.137789904814797,0,0,0,0,0,0.105052404880813,-0.0305172857652736,0,0,0,0,0.210736134747952,0,0,0,0,0,0,0,0
X000166.CH.EQUITY,-0.109133551203683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0145549367287736,0,0,0,0,0.138732782447033,0.163625990512088,0,0,-0.0091624862225346,0.828835259056343,0,-0.284249235419551,-0.0645954593040537,0,0,0,-0.102083013988327,0,0,0,0,0.158340654154602,0.0262320922774746,0.0220110278368771,0,0.0303811229705089,0,0,-0.0953515718716581,0,0,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131266036454007,0,0,0.098873072605815,0,0,0,0.0816345010740534,0.297805601515909,0.168804498592949,0.0596060225018093,0,0.0305559885279998,0,0.0808448662637505,0,0,0,0,0,0,0,-0.00904339371378523,0,0,0,0,0,0,-0.049931462787464,0,0
X002736.CH.EQUITY,-0.237098584342832,0.158969046419781,-0.496871263107965,0.112492414668214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0.29297902987241,0.191637701970827,0,0,0,0.133175238754824,0,0.562207914938773,0,0,0,0,-0.0600004764057602,0,0,0,0,0,0,0,0,0,-0.0147418526604505,0,0,0,0.0510116046830749
