,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.0433389987752708,0,0,0,0,0.0515830181015359,0,0,0,0,0,0,0,0.153305358961413,0,0,0,0,-0.0252587471819325,0,0.030570191894586,0,0,0,0,0.223395803335018,0,0,0.236260024026496,0,0,0,0.0497261473225377,0,0,0,0,0,0,0,0,0.028168924720957,0,0,0.0230956616966073,0,0,0,0,0
X002142.CH.EQUITY,0.0950903529459009,0,0,0,0,0.0184932586708571,0,0,0,0,0,0,0,0.238103050287649,0.0427647293215121,0,0,0,0,0.00312030316438186,0,0,0,0,0,0,0,0,0,0.558697558330403,0,0.0364329933510986,0,0,0,0.0179236752884413,-0.142211857917133,0.0431343410393707,0,0,-0.239508437330306,0,0,0,0,0,-0.0320545236698416,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0.244059528762973,0.426850041992816,0,0,0,0.167850799884456,0,0,0.187156411067218,0,0.0269535986183165,0,0,0,0.324830497769874,0,0,0,-0.226659762062192,0,-0.0583103418901727,0,0,-0.0307937823878214,0,-0.0130270518831693,0,0,0,0,0,-0.0388222530916109,0,0,0,0,0,0,0,0,0,0,0,0,-0.0352231254304011,-0.0383324030449094
X600015.CH.EQUITY,0,0,0.0511091168368774,0,0,0,0,0.441806319357883,0.0176270287480315,0,0,0,0.173233559175099,0.00325775346961774,0,0.12620608106797,0,0,0,0,0.0141336954051334,0,0.214466136395246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0957767470054442,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.0747600660508511,0.507333870754092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0207277879797711,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0.153997483011912,0,0,0,0,0,0,0,0.331212243569411,0,0.121120274941043,-0.0318350121973603,0,0,0.0602414758637748,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0.363046537111121,0,0,0,0,0,0,0,0,-0.0822617833193016,0,0,0,0,0,0,0,0.298580251687639,0,0,-0.10256792873527,0.169084644027639
X601166.CH.EQUITY,0,0,0.161634304511177,3.46944695195361e-18,0,0.109185846647265,0,0,0,0.277080945285048,0,0.0384154933529471,0,0,0,0,0,0,0,-0.0615363133758572,0,0,0,0,0,-0.152262922020096,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.000906729420965488,0,0.208054813082907,0,0,0,0,0,0,0,0.235493121115374,0,0,-0.0686261601852551
X601169.CH.EQUITY,0,-0.0436765360879553,0,0.991329248307576,0,-0.172429770308482,-0.11485700815809,0,0.0318832189178522,0,0,0,0,0,-0.00364900376158978,0,0,0,0,-0.0381942788922518,0,-0.122435321896102,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.00475189720773446,0,0.397760407078076,0,0,0,0,0,0,0,0,0,0.100058298773213,0,-0.0575442911887524
X601229.CH.EQUITY,0,0.144597949647941,0,0,0,0,0,0,0,0,0,0.470782350635856,0,0,0,0.037470076594593,0,0,-0.0742633384685612,0,0,0,0,0,0.414393498669408,0,0,0,0.0642863016771775,-1.38777878078145e-17,0,0,0.0266571758048632,0,0,0.11772557304352,0,0,0,-0.0228160910057306,0,0,0,0,0,0,0,0,-0.0424952695871646,-0.128311219054208,-0.00934571553747563
X601288.CH.EQUITY,0,0,0,0,0,0,0.651384512791541,0,0,0,3.87678128097729e-05,0,0,0,0,0,0,0,-0.273951363325151,-0.087607541841469,0,0,0,0,0,0,0,-0.100685553656846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,6.93889390390723e-18,-0.213129466495583,0,0,0.31909613886137,0.131155462815411
