,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0,0,0.254773414528103,0,0.0612992444439491,0.0368729833082075,0,0,0,0,0,0,0.0501733187439106,0,0,0,0,0,0,0,0,0,0.117651201106753,0,0,0,0,0,0,0,0.165141081622495,0,0,0,0,0,0,0,0.075224122697668,0,0,0,0,0,0,0.0976055481393167,-0.287974832738242,0,-0.104378491345005
X002142.CH.EQUITY,0.275713771629082,0,0,-0.220985695693839,0,0.249376564371088,0.0263541586669772,0.101496341233138,-0.110615110302093,0,0,0.0419843062871033,0,0,0.00929616488608343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065914337609516,0,0,0.37571399910629,0,0,0,0,-0.131283025834726,0,0,0,0,0,0,0,0,0,-0.101275742181009,0,0,-0.103569464783659,-0.172956556045942
X600000.CH.EQUITY,0.0791813694450763,0.00835172687361322,0,0,0.0296256983577099,0.0715050028167031,0,0,0,0,0.414650258339304,0,8.67361737988404e-19,0,0.0385804871766723,0,0,0,0,0,0.210908404746995,0,0,0,0,0,0,0,0,0,0,0,0,-0.00426871056337306,0,-0.00909237117133188,0,0,0,0,0.0925016390994938,0,0,0,0,0,0,0,0,0,0,0.142252418609289
X600015.CH.EQUITY,0,0,0,0,0,0,1.73472347597681e-18,0.0665715762082217,0,0,0,0,0.164964192364198,0.12484315447363,0,0.0666058462265938,0,0,0,0.0110162326991977,0,0,0.0404892392036109,0,0,0,0.101329963738719,0.0576090183370849,0,0,0,0,0.266622029319354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0.0753823216819969,0,0.120192689947543,0,0.378894026596272,0,0,0,0,0,0,0,0,0,0.0399973757481498,0,0,0,0,0.306898299910973,0.0119536546723295,0,0,-0.0376654364559737,0,0,0.218743749135304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.284761702721411,0.0501605837887499,0.0797975926002294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625888412972219,0,0,0,0,0.0142088025630451,0.0909419320204899,0,0.0044824458744057,0,0,0,0,0,0.198244150266361,0,0.122057628211698,0,0,0,0,0,0,0.158172983919085,0,0,0,0,0,0,0,0.0474412994856088,0
X601166.CH.EQUITY,0,0,0,0.14948025143813,0,0.492321508489721,0,0,0,0,0,0.0335032992031483,0.0241508538068072,0,0,0.0540590673912915,0,0,0,0,0,0,0,0,0.0108481948896567,0,0,0,0,0,0,0.0542284110690218,0,0.220029897776038,0,0,0,0.0269518221805436,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0.253794672663175,0.453770195390891,0,0,0.111228287496442,0,0,0,0.147322339855772,0,0,0,0.124658370488251,0,0,0,0,0,0,-0.0637816563387092,0,0,0,0,0,0,0.0491537695181855,0,0.0108583581705979,0,0.086570003008176,0,0,0,0,0,0,-0.0315436858664421,0,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.254122402490688,0,0,0,0.173548093526837,0,0,0,0,0,0.0402211532740297,-0.104687954038368,0,0,0.0495015966992409,0,0,0.383424671879274,0,0,0,0,0,0,0.102714919521494,0,0,0,-0.0689565041121055,0,0,0.0335717673391238,0,0,0,0,0,0,0,0,0,0.179945548136406,0
X601288.CH.EQUITY,-0.0743855099230993,-0.0309921735629132,0,0,0,0,0,0.0551076780401237,0.0912511196256499,0,0,0.548262675148612,0,0.0665448401267882,0.171654884534287,-0.0428685249274519,0,0,0,0,0,0,0.277096803256756,0,0,0,0.0634994779553729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0234965351653669,0.0526653655171165
X601328.CH.EQUITY,0,0,0.35717109914415,0,0.0474422826443107,0,0,0.170349657025231,0.0605703428972341,0.00728928808465541,0,0,0,0,0,0.184034678673406,0,0,0.224653644063308,0,0,0,0,0.0200850625070426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0716409534745512,0,0,0,0
X601398.CH.EQUITY,0,0,0.136990864966212,0,0,0,0,0,0,0.075344332784963,0.355758601130572,0,0.0346621478841308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149817290775781,0,0,-0.175594524586222,0,0,0.055728605160363,0,0,0,0,0,0,0,0,0.139076055341754,0,0,0,0.153914647614561,-0.017886912855439,0
X601818.CH.EQUITY,0.24359169969938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151047740641592,0,0,0,0,-0.0287992394666017,0,0,0,0,0,0,0,0,-0.0977135992128285,0,0,0.22107804402763,0,0,0,0,-0.0506560379429433,0,0.0483367996288948,0.230188483602507,0,0,0,0,0,0,0,0,0,0,0.136439323506829
X601939.CH.EQUITY,0.0581999080967314,0.0101248341143593,0,0,0,0,0,0,0.472843607006094,0.292332864311773,0,0.207675514468028,0,0,0.121299918426309,0.0899499760221055,0,0,-0.0313465337156672,0,0.0222419694246625,-0.0558323244565944,0,0,0,0,0,0,0,0,0,-0.00707642092112392,0,0,0,-0.0589502929788646,0,-0.0378953533621162,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0390653117217462
X601988.CH.EQUITY,0,0,0,0,0.513851715894804,0,0.054583998599474,0.0538670480607714,0,0.0443610203038653,0.113888695894899,0.205772111240191,0,0.0197073813968097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0478956806455839,0,0,0,-0.401125924243284,0,0,0,0,0,0,0,0.0292017158632604,0.0338431871815523,0,0,0,0
X601998.CH.EQUITY,0,0,0.05450979905488,0.143975277220901,0.201280264324932,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.0894694895529421,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00898219820127241,0,0,0,0,0,0,0,0,0,0,0.264152427136283,0.0332926221251538,-0.140045098449651,0,0.0551817734123338,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0,-0.0888953614541074,0,0,0,0,0,0,0,0,0,0.401123362124926,0.181614701853573,0.0920676967490562,0,0,0.0484599305888482,0,0,0,0,0.0211597075157278,0,0,-0.072645428360048,0,0,0,0.175030222221808,0,0,0.0110522522962928,0,0,-0.136395623240094,0,0,0,0,0,0,0.139871232131381,0.0802726079133996,0,0
X2388.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34890135783546,0,0.170735055973728,0.0237033299188865,0.0927530212179603,0,0,0,0.141840677270076,0,0,0,0,0,0,0,0,0,0.18066853723867,0,0,0,0,0,0,0,0,0,0,0,0,0.167402555610408,0,0,0
X5.HK.EQUITY,0,0,0.26813293066884,0,0,0,0,0,0,0.0736613143644107,0,-8.67361737988404e-19,0,0.127664286084684,0.0694043483037849,0,0,0.666540545766719,0.0830168050705826,0,0,0,0,0,0,0,0,0,0,0,-0.069606675335004,0,0,0,0,-0.170616678439422,0.121235459383266,0,0,0,0,0,0,0,0,0,-0.12428614976748,0,0,0,0,0
X2891.TT.EQUITY,0,0,0.256246638837244,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.412426823202089,-0.251428919557892,0,0,0,0,0,0,0.309212243823782,0,0,-0.294701399604754,0,0,0,0,0.150325578652356,0.0968626071979032,0,0,0.064762244279242,0,0,0.127394357279883,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,-0.36165028042357,-0.104614719356442
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0303586303149469,0,0,0,0,0,0,0,0,0,0.0496427464738496,0,0.386940289265017,0,0.143152322656058,0.134676212838257,0.0344165105341173,0,0.233139092344067,0,0,0,0,0,0,0,0,0,0,0.0253580585235467,0,0,0,0,0,0,0,0,0,0,0.0278538727722079,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190100172031591,0,0.139984092228527,0.203703392233488,0,0,0.227912961658166,0,0.0311552143880338,0,0,0,0,0,0.0401764010851175,0,0,0,0.00686511355533138,0.155998207948205,0,0,0,0.0249094251324633,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0642427382564256,0,0.0564058370208929,0,0,0,0,0.16554990797485,0,0,0,0,0.405697008843915,0.14841709272864,0,0.149498574136351,0,0.0300558254251913,0,0,0,0,0.0851302647109963,0.0208355361646053,0,0,0,0,0,0,0,-0.0380726516665312,0,0,0,0,0.0425481750371704
X600837.CH.EQUITY,0,-0.0529294353340957,0,0,0,0,0,0.0348458764056583,0,0,0,0,0,0,0.0218596379779842,0,0,0,0,0,-0.177439812452315,0.279288579433826,0.307033543113615,0.142726186229608,0,0,0.0562519308835719,0.120759970622826,0,0,0,0,0,0,0,0,0,0,-0.0131189466771258,0,-0.0511718887523162,0,0.0852003487597779,0,0,0,0,0,0,0,0,0
X600999.CH.EQUITY,0,-0.0276781610290268,0,0,0.213327169340955,0,-0.213042465270504,0,0,0,0,0,0,0,0.0349874765163712,0,0,0,0,0,0,0.232023241106063,0,0,0.0786397055419288,0,0,0.575429992628929,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126576947074421,0,0,0,0,0,0,-0.132648304066309,0,0.0907696166084281,0.027144443172845
X601066.CH.EQUITY,0,0,0,0.0396815477256448,0.0842845058292419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151207979818051,0,0.289898839034594,0,0,0,0.114110645438243,0,0,0,0,0,0.0956324712382965,0,0,0,0,0,0,0,0,-0.0800394261207677,-0.132023750681286,0,0,0.0148412428502264,0,-0.324576492112738,0.106100454341594,0
X601211.CH.EQUITY,0,0,0,0,0,0.0303379564128613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.083256999757028,0,0,0.507765425584766,0.0135929855813583,0.31474852587732,0.154232360971972,0,0.0936599056102795,0,0,0,0,0,0,0,0,0.0824038145464738,0,0,-2.16840434497101e-19,0,0,-0.00823443343450939,0,0,0,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0.126558973662098,0,0,0,0,0,0,0,0,0,-0.549041868340871,0,0,0,0.0102247920847099,-0.0639323563769463,0,0,0.795932282319129,0,0,0.0317768881423234,0.163837640428115,0,0,0,0,0,0.045385883222179,-0.318513709485675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0465847442503931
X388.HK.EQUITY,0.00545248130506988,0,0,0,0,0.0424436254535131,0,0,0,0,0,0,0,0.0476491389734917,0,0,0,0,0,0,0,0,0,0,-0.0808227266975964,0,0,0,0,0,-0.124682318253797,0,0,0,0,0.0809943965882226,0,0,0,0,-0.0629221834061964,0,0,0.0844272077241105,0.0166213189604556,0.303148623668004,0.363355855514172,0,0,0,0.268159329283917,0
X601318.CH.EQUITY,0.0761080003552201,0.175052001443306,0,0,0,0.042120156890983,0.0373790696847778,0.196555516374156,-0.230762078547362,0,0,0,0,0,0,-0.0171072895691443,0,0,0,0,0.187615950892918,0,0,0,0,0,0,0,0,0,0,0,0.373567540716563,0.010790206473777,0.130652060309627,0,0,0,-0.149717385843797,0,0,0,0,0,0,0.101982813381004,0,0,0,0,0,0
X601319.CH.EQUITY,0.0473771525742878,0,0,0,0,0,-1.73472347597681e-18,3.46944695195361e-18,0,0,0.0218956301692798,0,0,0,0,0,0,0,0,0,0,0,0,0.220817253029452,0,0,0,0,0,0,0,0,0.0129404042683928,-0.07352093586407,0,0,0,0,0,0.467733370410766,0,0,0,0,0,0,0,-0.0397992250738831,0,0,-0.222130984300798,0
X601336.CH.EQUITY,0,0,0,0.514026784412635,0,0,0,0,0,-0.183621378049256,0,0,0.16290611990096,0,0,0,0,0,0,0,0,0,0,0.240046707098421,0,0,0.0789892605777555,0,0,0,0,0,0,0,-0.00695579960573637,-0.182413674382022,0.0127547874028008,0.0110302078944506,0,-1.73472347597681e-18,0.120938636020392,0,0,0,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0,0,0,0,0,0.362225609371036,0,0.055753568919477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056720482639979,0,3.46944695195361e-18,0.0807587239094747,0,0,0,0,0.301531329361284,0,0,0,0,0.0414121685295483,0,0,0,0,0,0,0.0433730743256475,0.27222031560664,0,0.0538061540515749,0.194202284757581,0
