,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.263642647556352,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0.0968017198048854,0.0421721715409965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246589070144935,0,3.46944695195361e-18,0.178449558622695,0,3.46944695195361e-18,0,0,0,0,0,0.0268108192109241,0,0,0,0.151948498035144,0,0,0,0,0,0
X002142.CH.EQUITY,0.159962509935074,0,0,0,0.361007001329194,0,0,0.101763634284719,0,-0.0858033700786925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167697922784522,0,0,0.226891787424768,0,0,0,0,0,0.126457413045634,0.0896628552892497,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0.0500197096436949,0.161201336858188,0.0936073734193241,0.117192383087185,0,0.262973831043947,0.0814024679391419,0,0.0885334769733817,0,0,0,0,0,0,0.0525167134341962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0201006395886384,0.0714720692256415
X600016.CH.EQUITY,0,0,0.0487039539864169,0,0,0,0.00335179498077633,0,0.359033889667469,0.0698733196145805,0,0,0,0.0941226008537721,0.13028448281962,0,0,0,0.0251270236915759,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00672516979104453,0,0,0,0,0,0,0,0,0,0,0,0.326546969228232,0,0,0,0,0,0,0.0512016831906839
X600036.CH.EQUITY,0.0418586322685236,0.36127145478973,0,0,0,0.0788462359553426,0,-0.0615006509554841,0,0,0,0,0.123254007232723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00885420781400842,0,0,0.0841187563697318,0.121305240354205,0,0,0,0,0,0,0,0.103637413447626,0,0.0358524594567163,0,0,0,0,0.0450406829358906,0,0
X601166.CH.EQUITY,0.0394921225302456,0.060574425472171,0.411568451267672,0,0.0145930366638424,0,0,0,0.0999838771405016,0,0,0,0.12624465900617,0,0,0.0265438738577427,-0.00159056694828327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0835472205153114,0,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0.110463359539792,0.291164043501665,0.28345545854263,0,0,0,0,0,0,0,0,0.14717972116178,0,0.0321863231313413,0,0,0,0,0,0,0,0,0,0.0357771641088289,0,0,0.0740885236439738,0,0,0,0,0,0,0,0,-0.17821062756572,0,0,0,0,0,-0.0307632389696661,0,0,0,-0.00599539339737198,0,0,0,-0.0430762100513608,0
X601229.CH.EQUITY,0,0.0856823770440293,0,0,0,0,0,0,0,0,0,0,0,0,0.13461060634774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0413394749643387,0,0,0.078335421262949,0,0,-0.0291538182153815,0,0.107894417174756,0,-0.039336655285623,0,0,0,0,0,-0.250117516843356,0,0.44044858677289,-0.0228808187581741,0
X601288.CH.EQUITY,0,-0.061894021879279,0,0.113578863532601,0,0.172696930599384,0,-0.0523828203715136,0,0.0335090086823268,0,0,0.667010688156406,0,0,0,0,0,0,-0.0576123759324036,0,0,0,0,0,0,0,0.00716645625792798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00251248293880299,-0.017335707798673
X601328.CH.EQUITY,0,0,0.047698338666214,0,0,0,0.102699312346593,0.0223938029297355,0.268088765395668,0,0.221602814113628,0,0,0,0.169410143596513,0,0,0,0,0,0,0,0,0,0,0,0.103415526837236,0,0,0,0,0,0,0,0,0,0,0,0.0813965461021649,0,0.0499985488964109,0,0,0,0,0,0,-0.000405762641734357,0,0,0,0.00523459217460163
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0858174063296112,0.499645604319486,0,0,0,0,0,-0.808352463372274,0,-0.148869604603095,0,0,-0.166663572494234,0,0,0,0,0.113835008121615,0,0,0,0,0,0.0905810563521923,0,0,0,0,0.151187308908191,0,0,0,0,0,0,0.412289320596428,0,0,0
X601818.CH.EQUITY,0,0,0,0,0,0,0,0,0.108819713938678,0.0225235457537515,0,0,0.225795137528927,0,0,0,0,0,0,0,0,0,0.14006281083372,0,0,-0.0331814264150337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0985643299536161
