,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X17.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.213118376156514,0,0.0536669987114879,3.85146581638749e-05,0,0,0,0,0,0,0,0,0,0.104930813385533,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0157618058373755,0.121943531147351,0,0.188223465915299,0.150582440677452,0.0520624486114375,0,0,0,0,0,0,0,0,0,0.00303223429100456,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.370927925136444,0,0,0.191867725572146,0,0,0,0,0,0,0,0,0,0,0,0,-0.0526663542586931,0,0,0,2.77555756156289e-17,0,0,0.199652457759657,0.0928961495963005,0,0,0,0,0,0.0148249542146544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00741044808389673
X600000.CH.EQUITY,0,0.0128567298624793,0,0,0,0.181501361856068,0.261336810397086,0,0.279574063230329,0,0,0,0,0,0.0667994066324952,0,0.104787621412353,0.0573429903851505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0705524787243729,0.00223678989483381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00940958507333173
X600015.CH.EQUITY,0,0,0,0,0,0.0935385277094758,0,0,0,0,0,0,0,0,0,0.386652589614879,0,0,0,0,0,0,0.0297936320165955,0,0,0.218395836539631,0.00745245951444875,0,0,0,0,0.154094093178954,0,0,0,0,0,0,0,0,0,0.150319634173155,0,0,0,0,0,0,0.0505374301567482,0,0.123578934514458
X600016.CH.EQUITY,0,0.0161472865408589,0,0.344693016333804,0,0,0.278838583699576,0,0.0192363545645533,0,0.141895366944912,0,0.0872709327838138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0298645046719163,0,0.0710988053032968,0,0,0,0.0209509734795777
X600036.CH.EQUITY,0.736175707383044,0,0,0.0466303738605037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104420466092387,0,0,1.73472347597681e-18,0.0743198323558449,1.73472347597681e-18,0,0.0601572042577555,0,0,0,0,0,0.0932262723727699,-0.0198830053914247,0,0,-0.00577720974640494,0,0,0,0,0.00877550344925449
X601166.CH.EQUITY,0,0.0538089344476941,0.18116760979702,0,0,0.214704638476763,0,0,0,0,0.0210461837765646,0.0113789677451081,0,0.220952055268299,0.0277951552202173,0,0.0191549724839426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0577030810074474,0,0,0,0,0.136993909175797,0,0,0,0,0,-0.0254724355382621,0,0,-0.0377010417761062,0,0,0.011940914605952
X601169.CH.EQUITY,0,0,0,0.0861290297121619,0,0,0,0,0.305767271826897,0.125165104826532,0.136181929906117,0,0,0,0.119687435612991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0339332920201276,0,0.00208906534711584,0,0.125173837230054,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00441053500320164,0
X601229.CH.EQUITY,0,0,0.385983404908187,0.333668643109008,0,0,0,0,0,0,0,0.126132871934264,0,0,0,0,0,0.0340123203879424,0,0,0,0,0,0,0,0,0.164504812426157,0,0,0.0451064833559952,0,0,0,0,0,0,0,0,0,0,0,0,0.0267536028554238,0,0,0,0,0,0.0174682954806561,0,0
X601288.CH.EQUITY,0.171997833812306,0.108899398867046,0,0,0,0,0,0,0,0,0.124836488535129,0.251023918544933,3.46944695195361e-18,0,0.0376708651955779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0483098351754272,0,0,0,0,0,0,0.00841963872315966,0,0.133128383057635,0,0,0,0.055694499981921,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.252935936021942,0,0,0.142873032510092,0,0,0.207845417155016,0,0,0,0.00850000138527311,0.157258985801251,0,0.250598134334232,0.0103765882023998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00317298551152468,0.0183766460803047,0,0,0.000100847357688206,0,0,0,0,0,0,0,0,0,0,-0.0311272453390754,0
X601398.CH.EQUITY,0,0,0,0,0,0.0916358091993201,0,0,0.0323278699755665,0.073341336796576,0,0,0,0.543127194146658,0,0,0.088679447716111,0,0.0324713932201317,0,0,0,0,0,0,0,0,0,0,0.00559232964524494,0,0,0.0718327475892963,0,0,0.0217753054825207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0529242769920712
