,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.221323518284233,0,0,0.104642069207907,6.93889390390723e-18,0,0,0,0,0,0,0.116706012218691,0,0,0,0,0.0247955433988053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12058662958964,0,0.0811352969320645,0.0918483521710405,0,0,0,0,0,0,1.73472347597681e-18,0.0810937207134584,0,0.0442484497641678,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0.13191030829468,0.664229564537595,0,-0.104605326935719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00794899274766878,0,0,0,0,0,0,0,0.190080444600033,0,0.0475808302760828,3.46944695195361e-18,-0.0277927980753053,0,0,0,0,0,0,0.0614452717006071,-0.128229987679761
X600000.CH.EQUITY,0,0,0,0,0.0817647934192617,0.46524178063435,-0.0112256004841923,0.0301629017151762,0.173671709590035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0197459292860257,0,0,0,0,0.0640343763248547,0,0,0,0,0.0259806856028052,0,0.0244601916047445,0,0
X600016.CH.EQUITY,0,0.0555422620772285,0,0,0,0.196348390101167,0,0.010218355773709,0.160829103837989,0,0.0573294689152489,0,0,0,0,0,0,-0.167852894954832,0,0,0.17643702055127,-0.419234732962963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16823308102804,0.0789760713571521,0,0,0.00726324743378867,0.217892102493134,0,0,0,0,0
X600036.CH.EQUITY,0,0.431991260301721,0,0,0,0,0.0788722132388663,0,0,0,0,0.386912426973734,0,0,0,0,0,0.0780899870883394,0,0,0,0,0,0,0,0,0,0,0,0,-0.0319724441402817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036856975103444,0,0,0.0994329975639813,0,0
X601166.CH.EQUITY,0,0.0444478607434982,0.122496457295557,0.047576426196724,0,0,0,0,0,0,0,-3.46944695195361e-18,0.52057958622599,0.0828839502198568,0.0560090768160478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0389371025490704,-0.0297938890091638,0,0.012288049206083,0,0.0127221885232486,0,0,0,0,0.0263046916633956,0,0,0.0684027521241497,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.718373259881282,0,0,0,0,0,0,0,0.253937222323203,0,0,0,0,0,0,0,0,0,0,0.186810734026959,-0.0886461030384713,0,0,0,0,0,0,0,0,-0.04249052612444,0,0,0,-0.1484407426031,0,0,0,0.168136988886637,-0.28929801838089,0,0,0,0.0683804637335247
X601288.CH.EQUITY,0,0,0.0405367596938118,0,0,0,0,0,0.0152885643576362,0,0.00541920482237872,0.880784864144091,0,0,0,0,0.0303708876050237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126320885757901,0,0,-0.0676609207177787,0,0,0.0326431109478403,-0.0993095965194221,0,-0.123946902369142,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.0859493860639178,0.330067180474736,0,0,0.145236925503263,0.108680691206032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0489778103636212,0,0,0,0,0,0,0,0,0,0,0,0.0129437500854299,0,0,0,0,0,0,0,0,0,0
X601398.CH.EQUITY,0,0.0043258601286483,0,0,2.77555756156289e-17,0,0,0,0,0,0,6.93889390390723e-18,0,0.843902358927096,0,0,0,0,0,-0.0628327053940922,0,0,-0.113665204501131,0,0,-0.345141625050502,0,0,0,0,0,-0.130606733223345,0,0,0,0,0,0,0,0,-0.0865067124025162,-0.12992841022269,0.0550065091552748,0,0,-0.121327162671323,0,0,0.586987291832034,0,0,0
