,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2801.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X267.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0,0.0519570184709528,0.176583052902554,0,0,0,0.178116268273402,0,0,0,0,0,0.0244673409526937,0,0.0211628998156229,0,0,0,0.155536878815386,0,0,0,0,0,0,0.0293443164414429,0,0,0,0,0,0,0,0,0,0,0.018639491013153,0,0.0771731295727301,0.163188574169161,0,0,0,0,0,0.0101529924694777,0,0,0
X002142.CH.EQUITY,0,0,0.0286756809922458,0,0,0.1251551082716,0.0104689163101559,0.0479382194879197,0,0.361605062269088,-0.0322385262433875,0,0,0,0,-2.16840434497101e-19,0,0.311880081076377,0,0,0,0,0,0,0,0,0,0,0,0.0281287546271705,0,0,0,0,0,0,0,-0.0861084757656065,0,0.0141001288120992,0,0.186095790340214,0,0,0.0767081246754942,0,0,0,0,-0.030558514342612,0.0756289353098147,0.0459324823501825
X600000.CH.EQUITY,0,-1.0842021724855e-19,0,0.0899863298183401,0,0.0583271230705668,0,0,0,0,0,0.33380430509553,0,0.00222181445603043,0.334306247881656,0,0.0615110009019749,0,0,0.00412389475668239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061360913237283,0,0
X600015.CH.EQUITY,0,0,0.0677654857003712,0,0,0,0.0327967341146117,0,0,0,0.296482013237862,0.280269615874056,0,0,0,0,0,0,0,0,0,-0.0931567072432299,0,0.0447895855763293,0,0.0693637528197303,0,0,0,0.0917876605957562,0,0,0,0,0,0,0,0,0,0,0.398138457603589,0,0,0,0,0,-0.0561056532421506,0,0,-0.067074345300229,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0.0742206761058692,0,0.011153184282361,0,0,0,0,0.371322913332398,0,0,0,0.134702085800094,0,0,0.201121893457219,0,0,0,0,0,0,0,0,0,0,0.0289879106580041,0.0237235014275276,0,0.0527469609770926,0.046199754523197,0,0,0,0,0,0,0,0,0,0,0,0.123206120421918,0,0
X600036.CH.EQUITY,0.6633877563818,0.0165666952117404,0,0,0,0,-0.0112808001983466,0,0,0,0,0,0,0,-0.146470383288904,0,0.0608649357942741,0,0,0,0,0.215927125218434,0,0,0,0.0652130538836861,0,0,0,0,0,0,0,0,0,0,-0.0112550893062207,0,0,0,-0.132097079452753,0,0,0,0,0,0.0933682451209901,0,0,0.19979880846322,0.0766043878791233,0
X600919.CH.EQUITY,0,0,0,0,0,0,0,0.434817024345336,0.354039465775098,0,0,0,0,0.0856622578071201,0.0581247517168832,-0.0461003274788266,0,0,0,0.111224677078222,0,0,0,0,0,-0.00830284254388202,0,0,0,0,-0.0235805582958511,0,0.178831991853796,0,0,0.0460970159169304,0,0,0,0,-0.00391067582833656,0,0,0,0.0389710012567215,0,0,0,0,0,0,0
X600926.CH.EQUITY,0,0.231056672174104,0,0,0,0.0136411376042826,0.477921912044445,0,0,0,0,0,0,0,0,0,0,0.201042662542566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0113285291567635,0,0.0359646461741185,0,0,0,0,0,0,0,0,0,0,0,-0.0229825908279106,-0.0317931381324609,0,0,0.13269151605741,0.0594690906669406
X601009.CH.EQUITY,0,0,0,0,-0.0596321533364944,0,0.24569584117888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30129380960503,0,0,0.0262215357244478,0,0,0,0.00375496729718288,0,0,0.157325753578178,0,0,0,0,0,0,0.389566703281165,0,0,0,0,0,-0.252290790166734,0,0,0,0,0
X601166.CH.EQUITY,0.0260663860683976,0.261486797830002,0.16327963516072,0.0448147063340945,0,0.130563874703574,0,0,0.0185713224935449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0953166217060093,0,0,0,0,0,0.140117116575343,0,0,0,0.0867257579788467,0,0,0.083947180633113,0.0610219968326182,0,0,0,0,0,0,0,0
