,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.0718359732007224,0.236220454711637,0,0,0.0178792453545168,0,0,0,-0.0785977933498154,0,0,0,0,0,0.163487553825021,0,0,0,0,0,0,0,0,0.149105482745608,0,0,0,-3.46944695195361e-18,0,0,0,0.231882662890885,-0.00241690821133607,0,0,-0.0284075942886476,0,0,0,0.0780765782421775,0,0,0,0,0.0325888061926362,0.0789741305636455,0.0688624163763873,-0.310499869723106,0,-0.186846960660981
X002142.CH.EQUITY,0.263920452216979,0,0,0,0,0.15691017075367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143218786667198,0,0,0,0,0.0673893759401537,0,0.0204043811700282,0,0.0586310249135109,0,0,0,0,0,0,-0.039467114278488,0,0,0,0,0,0,0,0,0,0,-0.140217077886851,-0.211555291603081
X600000.CH.EQUITY,0.0831459919337305,0,0,0,0,0.138914360534711,0,0,0,0,0.360031534649508,0,0.0812614061667888,0,0.0366662053740492,0,0,0,0,0.205849657167431,0,0,0,0,0.0229585831641243,0,0,0,0,0.0755161112704977,0,0,-0.0597605203174476,0,-0.0328715727547277,0,0,0,0,0.101188894426277,0,0,0,0,0,0,0,0,0,0,0.0908223204805146
X600015.CH.EQUITY,0,0,0,0,0.0053533046395129,0,0,0.140236043260074,-1.73472347597681e-18,0,0,0,0.312557809288355,0,0,0.130100483295659,0,0,0,0,0,0,0.110577467651957,0.0895543743966099,0,0.0711337581927464,0,0,0,0,0,0.112138783953239,0,0,0,0.0249886142109439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0.0336102902852575,0.152860192150982,0,0.350385768242849,0,0,0,0,0,0,0,0,0,0.126475595662178,0,0.00662541152172176,0,0.362768316201539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.243300336697656,0.146125341519541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15528296731499,0,0,0,0,0,0,0,0,0.126390763144924,0,0,0.0723909031083014,0,0.0107579032055231,0.132867120597428,0,0.0390659759338141,0,0,0,0.0415898672153165,0,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.0199235867614724,0,0,0.179325848940785,0,0.493993261232313,0,0,0,0,0,0.0537571011468086,0.0355422086892104,0,0,0,0,0,0,0,0,0,0,0.00902857243047566,0,0,0,0,0,0,0.0520798123283284,0,0.202237613956106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0.0638040470477961,0.22830468488185,0.400246892475939,0,0,0.0405947343149785,0,0,0,0.269198744823871,-0.0143188534038012,0,0,0.138008843393451,0,0,0,0,0,-0.038198227166865,0,0,0,0,0,0,0.045361821247605,0,0.0274024770778024,0,0,0,0,0,0,0,0,-0.0873963400575919,0,0,0,0,0,0,0,0.096775643481911,0,0,0,0
X601229.CH.EQUITY,-0.0313991254331161,0,0,0,0,0,0,0,0,0.196681489342828,0,0,0,0.369659773933413,0,0,0,0,0.0471826349941005,-0.0736520810662791,0,0.324869438143731,0,0,0,0.0842578285709339,0,0,0,0,0,0,0.220947657935569,0,0,0,-0.187924093938706,0,0,0.0919267360550876,0,0,0,0,0,-0.124700589096392,0,0,0,0.0879436511335074,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0.230338250073425,0,0,0.579184263719497,0,0.024816759445276,0.129434709339951,0,0,0,0,0,0,0.0497345886202064,0,0.0620503073388749,0,0.00867977866662296,0,0.0150828236759615,0,0,0,0,0,0,0,0.0388891998757266,0,0,0,0,0,0,0,0.041394724356037,0,0,0,0,0,0,0.0480246143720504
