,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601916.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.15979289839092,0,0,0,0,0.225842148213301,0,0.0885332563638193,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.271742066714733,0,0,0,0.163556104815039,0,0,-0.0456297738189878,0,0,0,0,0,-0.102075546713043,0,-0.109983232462232,0,0,0.153797963406001,0,0.0845363145514091,0,0,0,0,0,0,0,-0.250559993423002,0,-0.108550858332653
X002142.CH.EQUITY,0.14308678080717,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301479021338018,0,-0.119276367949203,0,0,0,0,0,0,0,-0.0306041795177591,0,0,0,0,0.132313461069602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0720565760176768,-0.0217413044960873
X600000.CH.EQUITY,0.0614106085381141,0,0,0,0,0.0803222130804564,0,0,0,0,0.468179587785377,0,0,0,0.00997180575074894,0,0,0,0,0,0.221338718894205,0,0,0,0.0191660643450533,0,0,0,0,0,0,0,-0.0234395150287969,0,2.16840434497101e-19,0.00018494930301916,0,0,0,0.100630987049316,0,0,0,0,0,0,0,0,0,0,0.142194854724792
X600015.CH.EQUITY,0,0,0,0,0,0,0,0.354260791460342,0.00460215013496157,0,0,0,0.254630456589764,0.028561542078218,0,0,0,0,0,0.0355225388787291,0,0,0,0.0413738595356544,0,0,0,0,0,0,0,0.181013285600397,0,0,0,0.0642320290875394,0,0,0,0,0,0,0,0,0,-0.0614390142001191,0,0,0,0,0.0147025323025183
X600016.CH.EQUITY,0,0,0.165757099002614,0.115708220671578,0,0,0,0,0,0,0.373478717785957,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137353616577562,0.0358432904714651,0,0,0,0.00293560993752469,0,0.0928066783026572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0504400364327589,0
X600036.CH.EQUITY,0.16157560758931,0.0933593015712583,0.183991379948337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0389517992326894,0,0.0138902648802175,0,0,0.35977079165202,0,0,0.050785618648973,0,0,0,0.0934151491327253,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.0113573402370732,0,0,0,0,0.432564877292668,0,0,0,0,0,0.232958592038375,0.0363465752655399,0,0.106727387901133,0,0,0,0,0,0,0,0,0,0,0.0375239647828767,0,0,0,0,-8.67361737988404e-19,0,0.391120962937568,0,0,0,0,0,0,0,-0.131881569648949,0,0,0,0,0.0483800662526288,0,0,0,0,0
X601169.CH.EQUITY,0,0,0.220268182216605,0.607673027367246,0,0,0,0,0,0,0.00848707586558855,0,0,0,0.135787504350427,0,-0.0580683299837952,0,0,0,0,0,0,0,0,0,0,0,0,0.134876312908736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148134857709636,0,0,0,0
X601229.CH.EQUITY,0,0,-0.0774668579606478,0.247750940363262,0,-0.0912633961538239,0,0,0,0.413034191868922,0,0,0,0.188496124513486,0,0,0,0,0,0.243098576773457,-0.0484938404195415,0,0,0,0,0.251483505879682,0,0,0,0,0,0,0.157468631111447,0,0,0,0,0,0,0.0968197562790183,-0.00534624165062659,0,0,0,0,-0.273170431813192,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,-1.73472347597681e-18,0.202679308791639,0,0,0.435037315433743,0,0.161101582805224,0.116823946073762,0,0,0,0,0.113522547422273,0,0,0,0.0693684129034128,0,0,0,0,0,0,0,0,0,0.0394170553374666,0,0,0,0,0,0,0,0,0,0.0167286162828735,0.0177336780368423,0.0736622092940472,-0.00226404341449088,0,0,0,0.0540873133356077
