,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X2801.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X267.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.0109755102373525,0,0,0,0,0.0767272441774189,0,0,0.349637286571443,0,0,0,0,0,0.110477198390451,0.1208204251041,0,0,0,0,0,0,0,0,0,0,0,0.119378125066184,0,0,0,0,0,0,0,0,0,0,0,0,0.126765824519538,1.38777878078145e-17,0,0.101699961543609,0,0,0,0,0.0399130186396958,0.015862137326665,0
X002142.CH.EQUITY,0.149095729531798,0,0,0,0,0.0885700995247704,0,0,0,0,0,0,-0.0524949279961508,0,0.399032975122495,0,0,0,0,0,0,0,0.27956645065576,0,0,-0.224440915207251,0,0,0,0.0636050794908485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14597430775853,0,0,0,0,0.0273461206798867,-0.044031035364418,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0.223751341542791,0,0,0,0.117949863151454,0,0,0.10415207248202,0,0,0,0,0.118351809716229,0,0,0,0,0.0580015022426287,0,0,0,0,-0.0998314988832815,0,0,0,0,0.274885088751829,0.0514261151157419,0,0,0,0,0,0,0.0558953236673808,0,0.111511903753868,0,0,0,0,0.0490387915402906,0,0
X600015.CH.EQUITY,0,0,0,0,0.0657946223708242,0,0,0,0,0,0.132820102917874,0.118129545406626,0,0.0325573378853759,0,0,0.48092699978085,0,0,0,0,0.0359642089364458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144186478752921,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131951026177981,0,0,0,0,0.262786356212455,0,0,0,0.12581184708641,0.464460614031931,0,0,-0.123641536868235,0,-0.0694236283626366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180303832106562,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.226421257061955,0,0,0,0,0,0,0,0,0.2848299485164,0,0,0,0,0,0,0,0,0,0,0,0.201950427496477,0,0,0,0,0,0,0.227210784327441,0,0.159582707579444,0,0,0.0122692410279326,0.118751182855252,0,0.0364416492160387,0,0,0,0,0,0
X600919.CH.EQUITY,0.0573635291101618,0.394953038063029,0,0,0,0,0,0,0.0300559064761113,0,0,0,0,0.0680194885595086,0,0,0,0,0,0.413528799175274,0,0,0,0,0,0,0,0.073817111238259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184042886107751,0,0,0,0.0112335346464887,0.0609562092913748,0
X600926.CH.EQUITY,0,0,0,0,0,0,0,0,0.154658314844362,0,0,0,0.0772652301842789,0,0,0,0,0.142099459820261,0,0,0,0,0.319677277061577,0,0,0,-0.0280414343329727,0,0,0,0,0,0,0,0.193476989642583,0,0,0,0.101695058448837,0,0,0,0.0666795333919963,0,0,0,0,0,0,0,0.0122318777215447,0
X601009.CH.EQUITY,0,0,0,0,-0.202032547842551,0,0.322009997077525,0.332000744887854,0,0.214831808551311,0,0,0,0,0,0,0,0,0,0.154786653752351,0,0,0.0684985020550301,0,0,0,0,0.0720468104297693,-0.0932254019067704,0,0,0,-0.252906655426588,0,0,0,0,0,-0.00560919951650714,0,0,0,0,-0.00825377083303575,0,0,0.221880943164007,0,0.0666202936245603,0,0,-0.0268619852716042
X601166.CH.EQUITY,0.325970515063405,0,0.0117820427780655,0,0,0,0,0,0.101741661877578,0,0,0,0,0,0,0,0,0.239390179416657,0,0.0975414795361909,0,0,8.67361737988404e-19,0,0,-0.0574205522912131,0,-0.0826345796750813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0980733847416048,0.27840698344685,0,-0.0466437528063215
