,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X600048.CH.EQUITY,X601155.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.234518655341008,-0.123149849476527,0,0.189716630192137,0.538210426668873,-0.0583511528701769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20429808492949,0,0,0,0,0,0,0,0.106277040359675,0,-0.0150875017327186,0,0,0,0,0,0,0,-0.188110651999263,-2.16840434497101e-19,0,0,0,0,-0.0564796334787387,0,0,0,0,0.00186631248666018
X002142.CH.EQUITY,0.403967532177293,0,0,0,0,0.175385818487824,0,0,0,0,0,0,0,0,0.0406446324338747,0,0,0,-0.104114640562936,0,0,0,0,0.117940575120431,0,0,0,0,0,0,0,0.12665151293597,0.114094234231517,0,0.00553259484213043,0,0,0,0,0,-0.0761478390899999,0,0,0,-0.0259799017449604,0,0,0,0,0,0,-0.0983592606839428
X600000.CH.EQUITY,0,0,0,0,0,0,0.234287389515933,0,0,0.160990398082828,0,0,0,6.93889390390723e-18,0.0482823820292863,0,0.0841583753630024,0,0,0,0,0.163717887741053,0,0,0,0,0,0,0,0,0,0,0,0.0614819159770313,0,0,0.00499927149507561,0.00824581498187721,0,0.110736705294861,0,0,0.0385533383998349,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,6.93889390390723e-18,0.303559190072244,-0.0650035212394893,0,0.32639397620479,0,0,0.154264563014932,0,0,0,0,0,0,-0.503284779366959,0,0,0,0,0,0,0,0,0.589075725564883,0,0,0.205073629423724,0,0,0,0,-0.00570733141717769,0,0,0,0,0,0,0,0,0,0,-0.0497140145345125,0,0,-0.0904393053440427,0
X600036.CH.EQUITY,0.150843352397218,0,0,0,0,0,0.390501898964348,0,0,0,0,0.0449310577057072,0,0,0.116716526774457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0792385351532565,0,0,0,0,0.134538464222806,0,0.0369301056564779,0.00621908492121898,0,-0.0575504257868934,0,0,-0.0805029448934411,0,0,0,0,0.117024763598295,-0.0499505240351443,0,0
X601166.CH.EQUITY,0.499290751616273,0,0,0,0,0,0,0,0,0,0,0.150250967993188,0.112892018977093,0,0,0,0,0,0,0,0,0,0,0,0,-0.0305312401434078,0,0,0,-0.156299441668519,0,0,0,0,0,0,0.0534144521183388,0,0,0.0700888129432584,0,0,0,0,-0.0696359294836174,0,0.117390475347676,0,0,0,-0.0537711245785509,0
X601169.CH.EQUITY,0,0,0.0780158144759695,0.729428551714468,0.0281760667549605,0,0,0,0,0,0,0.0469216668697825,0.130415822488393,0,-0.0152616592100905,0,0,0.159411008856622,0,0,0,0,0,0,0,0,-0.0260702846991853,0,0,0,0.103579104660847,-3.46944695195361e-18,0,0,0,0,-0.253076245892919,0,0,0,0,0.0586384846557451,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0.0860021257735503,0,0,0,0,0,0,0.286574278329875,0,0,0,0.109567324215438,0.0699311142330525,0,0,0.0863766778787326,0,0.117696854922729,0,0,0,0,0,0,0,0,0,0,0,0.0118457242553138,0,0,0,0,0,0.235419301040354,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.038147836652098,0.0179060705862953,0,0,0,0,0,0,0,0,0,0.0719500243784744,0.121362803108163,0.430177405811932,0.0971514151923293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0130306732317085,0,0,0,0,0,0,0.00802529900795124,0,0,0,0,0,0,0,0,0,0.152593101636536,0,0,0
X601328.CH.EQUITY,0,0,0.18851872744862,0.106960944435961,0,0,0,0.0909894626361775,0,0,0.245137993844919,0,0.0543848669880015,0.118556127266343,0,0.113247494308412,0,0,0,0,0,0,0,0,0,0,0,0.047745834552473,0,0,0,0,0,0,0.0427382432622083,0,0,0.0160909374615679,0,0,0,0,0,0,0,0.0987350350904084,0,0.0374795815032159,0,0,0,0
