,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.207661539735989,0,0.0557159262158505,0,0.550225646858908,0,0,0,0,0.0758852868053925,0,0,0,0,0,0,0.0805508099344395,0,0,0,0,0,0,0,0,0,0,0,0,0.0266869676319118,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,-0.260653821495011,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0.224084111270577,0,0.425832462950793,0,0,0.0216781948610197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180969398554644,0,0,-0.0771959347533389,0,0,0,0,0,-0.0676098827212082,0,0,0,0,0,-0.0319130275403428,0,0,0
X600000.CH.EQUITY,0,0,0,0.0125545849028209,0,0,0.0122339198969118,0,0,0,0.40483008856931,0,0.0645877194422586,0,0,0,0.000704274773947574,0,0,0,0,0.0522315783718608,0,0,0,0,0,0,0,0,0,0.171227553874439,0,0,0,0,0,0,0,0.0189328246537636,0,0,0,0,0.0253521864713302,0,0,0.0187208179761536,0,0,0,0
X600015.CH.EQUITY,0,0.223966386653655,0.0328816899057615,0,0,0,0.116640400480725,0.243328189835262,0,0,0,0.06316749583818,0,0,0.0755410417890267,0,0,0,0,0,0,0.109981972160824,0,0,0,0,0,0,0,0,0,0,0.0869537712152657,0,0,0,0.0214102509748868,0,0,0,0,0,0,0,0.0208503550222193,0.0157985825225186,0,0.0234836736515116,0,0.0942828350666191,0,0
X600016.CH.EQUITY,0,0.0673156792100066,0,0,0,0,0,0,0,0,0.145124372891314,0,0,0.183678724029844,0,0,0,0,0,0,-0.443581783846044,0,0,-0.174092294306262,0,0,0,0,0,0.686737345708459,0,0,0,0,0,0.0476581783876466,0,0,0,0,0.322480794074393,0.0704378466291997,0.00656140613397315,0,0,0.106549428103561,0.142348419889705,0,0,0,0,0
X600036.CH.EQUITY,0.208103963284765,0.316870358492944,0,0,0,0,0,0,0,0,0,0,0,0,0.0920761832883099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180588265148609,0,0,0,0.0689130319094508,0,0,0,0,0,0,0.0285823609913286,0,0,0,0,0,0.0880262501001948,0,0,0
X601166.CH.EQUITY,0.192577877287815,0,0,0.0841485952191595,0,0,0,0,0.182634185159286,0,0,0,0.210090407672505,0,0,0,0.0834048819663019,0,0,0.0639221583448308,0,0,0,0,0,0.11172163893778,0.0497009247243828,0,0,0,0,0,0,0,0,0,0,0,0.00972312302869109,0,0,0,0,0,0,0,-0.0614909766773622,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0.107113062826857,0,0,0,0,0.255905663449765,0,0.124676826841618,0,0,0,0,0.227953166683909,0.106997425645011,0,0,0,0.00601874540329506,0.110593408105501,0.0131123490957663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0395690369193689,0,0,0,0,0,0,0,-0.0344071285844437,0,0,0,-0.0178435953934942,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0.232829860148703,0.49788383953225,0,0,0,0,0.244136085340561,0,-0.0821101016374652,0,0,0.028543509810705,0,0.281325540334582,0,0,0,0,0,0,0.0342108349716164,0.0201462105847405,0,0,-0.114217497799377,0,0.210833395699702,0,-0.203549664395166,0,0,0,-0.326036047686351,0,0,0,0,0,-0.0307121952705093,0,0,0,0,0,0.221544327884001,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.125498247945364,0.363510778561507,0,0,0.0988404548984594,0.136683359963602,0,0,0,0,0,0,0,0.00776830157888281,0,0,0,0,-0.0577599648917589,0,0,0,0,0,0.0983689628683577,0,0,0,0,0,0.160002611314228,0,0,0,0,0,0,0,0,0,0.0477918549666988,-0.082443720163684
