,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2887.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X000002.CH.EQUITY,X267.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0,0,0.245921350063531,0,0,0,0.104684168167414,0,0,0,0,0,0,0,0,0,0,0,0,0.140206526514275,0,0,0,0,0.0257885200050189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31600439881438,0.0221053101423674,0,0.0204503619768067,0,0,0.0437122171804283,0,-0.0440114429460895,-0.0526352434719538
X002142.CH.EQUITY,0,0,0.0152516508244004,0,0,0.279686122585662,0,0.176390630355545,0,0,0,0,0,0,0,0,0,0.104388162865794,0,0,0,0.0476937317653898,0.057394622359831,0,0,0,-0.113879526062985,0,0,0,0.0358994373554179,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156722019388828,0,0,0,0.0477731340294673,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0.0214505806413932,0,0,0,0,0.331921721084894,0,0,0.175217321208712,0,0.0912697946799642,0,0.034692978440589,0.227488476260903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00696037880604227,0,0,0,0,0,0,0.0325478909259553,0,0,0,0,-1.73472347597681e-18,0.0894421423130743,0
X600015.CH.EQUITY,0,0,0.15292857586146,0,0.137240326830721,0,0,0,0,0,0.195923110572298,0,0,0,0,0,0,0,0,0,0.104970190909814,0,0,0,0.475322030689375,0,0,0.0573982494791822,0,0.0392542791530642,0,0,-0.0877432653831962,0,0,0,0,0,0,0,0,0,0,0,0.130181448726838,0,0,0,-0.0738213571518547,-0.119344255548133,0,0
X600016.CH.EQUITY,0,0,0,0.194171079782185,0,0,0,0,0,0,0,0,0,0,0,0.36119240244364,0,0.0786203716422421,0,0,0,0,0,0.24848387830898,0,0,0,0,0,0,0.0268215525136463,0,0.0499935346608181,0,0,0,0,0,0.0464797393158069,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.360463164957888,0,0,0,0,0,0,0,0,0,0,0.0237188250612242,0,0,0,0,0.027356992434687,0,0,0,0.04272403792742,0,0,0,0,0,0.118651043762434,0,0,0,0.0426851913295844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119918666049686,0,0,0.072200461888683,0,0,0
X600919.CH.EQUITY,0,0,0.0314506320641575,0.0519561806672655,0,0,0,0.396125678226035,0.0669077492054834,0,0,0,0,0.344195155527717,0.0707193767211139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108474856177074,0,0,-0.195626645137399,0,0,0,0,0,0,0,0,0.00416669309487933,0
X600926.CH.EQUITY,0,0,0,0,0,0,0.448936811716382,0,0,0,0,0,0.118317966216958,0.212158874117918,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00950091152988839,0,-0.0507856295121258,0,0,0.110521587001556,0,0,0,0,0,0,0,-0.0631704304620617,0,0,0,0,-0.0846322622456793,0,0.0432731826103289,0,0,0
X601009.CH.EQUITY,4.33680868994202e-19,0,0,0,-0.263673188887779,0,0.454141220415438,0.104130804335672,0,0.238646549686253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250105032803471,0,0,0.058450191395845,0.16840578265651,0,0,0,0,0,0,0,0,0,0,0,0,0.129087771224519,0,0,0,0,-0.178777888462035,0,0,0,0.0490427954928681,0
X601166.CH.EQUITY,0.270182825434969,0,0,0,0,0.103639171748593,0,0,0,0,0,0,0,0.0650052793418812,0,0,0,0,0.0495357631918195,0.135791248760316,0,0,0,0,0,0,0,0,0,0,0.0347894691332527,0,0,0,0.161125154086713,0,0,0,0,0,0,0,0.0186084501160802,0,0,0,0,0,0.003185034201134,0,0,0
