,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.03956848106531,0,0,0,0,0.295774443317306,0,0,0,0,0,0,0,0,0,0.007216406142964,0,0,0,0,0.164678897656623,0,0,0,0,0,0.130779489463004,0,0,0,0.182820993910984,0,0,0,0,0,0,0,0.116319196249076,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0
X002142.CH.EQUITY,0.238447730572832,0,0,0,0,0,0,0,0.321331049820912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0869531332766345,0,0,0,0.0981235722758812,0.0165320031289286,0,0,0,0,0,0,0.0742737318212095,0,0.0368298201846531,0,0
X600000.CH.EQUITY,0.0300351222299918,0,0,0,0.0531571166684809,0,0,0,0.0545539755338093,0,0,0.301353697630358,0,0.0501840069854174,0.123619301182358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0246307186832012,0,0,0.0718241322007834,0,0,0.109404713226024,0,0,0,0,0,0,0,0,0,0,0.0272888948281013,0,0,0,0,0
X600015.CH.EQUITY,0,0.0463519350966573,0,0,0.0139599539709267,0,0.205414663431184,0.259005316344808,0,0,1.38777878078145e-17,0,0,0.11671541034087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.262879323530046,0,0,0,0,0,0,0.126341134614003
X600016.CH.EQUITY,0,0,0,0,0,0,0.121230023497129,0.0589507962865398,0.122825110771623,0.130002277024948,0.315851774372034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0258759803272771,0,0,0,0.202046642434185,0,0,0,0,0,0.0618294860317903
X600036.CH.EQUITY,0.0825765284242045,0.199070305834107,0,0,-1.73472347597681e-18,0,0.292159428128786,0,0,0,0,0,0,0.0279013297681581,0,0,0,0.00045478961157243,0,0,0.0921703813245172,0,0,0,0,0,0,0,0,0,-0.043234598164796,0,0,0.140946981296858,0.206681716388284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0367285005123058,0
X601166.CH.EQUITY,0.0474124699967171,0,0,0.115506658593695,0,0.409216216836737,0,0,0.0545105316646786,0,0.0676128210590069,0,0.219149766722309,0,0,0,0,0,0,0,0.0608223274916713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297925845491575,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0.183520004360552,0,0.384203423901946,0.107394695073066,0,0,0,0,0,0,0,0,0.0303500298152621,0,0.103744358301776,0.13403112649636,0,0,0,0,-0.0288727453088157,0,0,0,0.0778785959472893,0,0,0,0.0935325592671948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0374765456470134,0
X601229.CH.EQUITY,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,-0.0711997675302899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286287101617384,0,0,0.295482821195002,-3.46944695195361e-18,0,0,0,0,0,0,0.187282887257306,0,0,0,0,0.0437757709757851,0,0.093140900750261,0,0,-0.00923570991805663,0.00645384849820313
X601288.CH.EQUITY,0,0,0.0943562411642743,0,0.0652208477956759,0,0,0,0.0114072376341526,0,0.0401442836856096,0.176640955039578,0,1.38777878078145e-17,0.36579418324249,0.0957925155310517,0,0,0,0,0,0,0,0,0,0,0,0,0.146840901554712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
