,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X000002.CH.EQUITY,X267.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0,0.0376746185348325,0,0,0.237982499792566,0,0,0,0.259101932122754,0,0,0,0,0,0.102822763086751,0.00761449999488104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160811623448956,0,0.135411749523878,0,0,0,0,0,0,0,-0.336920283267339,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.388027844207633,0,0,0,0,0,0,0.288195117914464,0.0719890251557097,0.0662380102286185,0,0,0,0,0,0,0,-0.0308934945074594,0,0,0,0.0599609875835476,0,-0.0220357837656602,0,0,0,-0.0777840280236933,0,0,0,0,0,0,0.171600765426203,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,-0.0547061733806155,0,0,-0.0805460138617228,0,0
X600000.CH.EQUITY,0.182567222071612,0,0,0,0.13631214244612,0,0,0,0,0,0.229789895276872,0,0,0,0,0.13266366488662,0.0598483954512808,0,0,0,0,0.0364912392473312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0936144809138764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0257907401908259
X600015.CH.EQUITY,0.0539738478904116,0,0.102111997093314,0,0,0,0.386068684429819,0,0.0768907139636391,0,0,0,0,0,0,0.0454960827915496,0,0,-0.0117948495354075,0,0,0.231561112512711,0,0,0.0847987098412689,0,0,0,0,0,0,0,0,0,0.0037023367229767,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,-0.114940974473842,0,0,0,-1.82385509546382e-06,0
X600016.CH.EQUITY,0,0,0,0,0,0.0274791235392948,0,0,0,0.111157500258562,0.414401598528618,0,0,0.154886346124144,0,0.054446281622675,0,0,0.0873170772727129,0,0,0,0,0.0754544578698423,0,0,0.0569576863163577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.105934375730568,0,0,0,0,0
X600036.CH.EQUITY,0.262833775697605,0,0,0,0.44222248506794,0,0,-1.73472347597681e-18,0,0.021527575990294,0,0,0,0,0,0,0.0982264969308245,0,0,0,0,0.0455758311781374,0,0,0,0,0,0,0,0,0,0.0304685623550348,0,0,0,0,0,0,0,0,0.0181690554544527,0,0,0.0938900621616503,0,0,-0.127034606988501,0,0,0,0,0.00755059300169358
X600919.CH.EQUITY,0,0,0,0,0,0,0,0,0.114901539199719,0,0,0,0.218942014661316,0,0,0,0,0,0,0,0.358375812581006,0,0.307653639196886,0,0,0,6.93889390390723e-18,0.0538890483249072,0,0,0.115973288398536,0,0,0.163389412595371,0,0,0,0,0,0,-0.0538842346933691,0,0,0,0,0,-0.0772787545061789,0,0,0,0.134516287511253,-0.053366566681063
X600926.CH.EQUITY,0,0,0,-0.0321327772861217,0,0.0561808740861254,0,0,0,0.654413628044349,0,0,0,-0.12428160962585,0,0,0,0.0693532606443672,0,0,0,0,0,0,0,-0.0269169421039693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0468932245582162,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0.0821916036465412,0,0,0.207006916024204,0,0,0.0658518398525152,0,0,0,0,0,0,0,0,0,0.0517590796150551,0,0.143119095021565,0,0.10006569981176,0.0142735419102928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157844148103609,0,0,0,0,0,0.0398525652980591,0,0,-0.0139910909621466,0,0,0.0463310860994262,0,0,0.0528434879305294
X601166.CH.EQUITY,0.20819276534378,0,0,0,0,0.224298988292114,0,0.18210231874279,0,0,0,0,-0.0157768442946798,0,0,0.137580514702697,0,0.168963177160015,0,0,0,0,0,0,0,0,0,0,-0.00668206617199052,0,0,0,0,0,-0.0304920008182055,0.0361700369415444,0,0,0,0,0,0,0,-0.0399340620567256,0.0386245613395601,0,0,0,0,-0.0379814619938538,0,0
